AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-2614,466,-55,-1462,-1247,1937
-2707,538,96,-1544,-1154,1905
-2769,547,72,-1671,-899,1869
-3069,552,-41,-1726,-524,1781
-3309,602,-235,-1856,-224,1645
-3650,478,-463,-1885,-26,1467
-3926,486,-623,-1810,-167,1242
-3987,457,-550,-1722,-438,1040
-3978,493,-403,-1684,-567,815
-3878,499,-322,-1795,-529,625
-3926,544,-334,-1936,-353,488
-4001,445,-611,-2102,-309,377
-4053,416,-839,-2091,-203,226
-4216,386,-990,-1958,-388,87
-4267,383,-1031,-1800,-498,-182
-4371,431,-1102,-1666,-475,-439
-4397,254,-1330,-1448,-375,-900
-4480,394,-1247,-1211,-458,-1338
-4443,405,-1288,-1037,-465,-1780
-4213,610,-1181,-956,-561,-2142
-3827,571,-1158,-953,-642,-2278
-3538,488,-1157,-900,-689,-2328
-3505,289,-1208,-829,-623,-2410
-3404,305,-1219,-774,-598,-2561
-3334,229,-1169,-682,-614,-2756
-3142,182,-1236,-624,-776,-2923
-2942,134,-1344,-546,-805,-3045
-2773,64,-1465,-407,-841,-3154
-2520,24,-1456,-220,-823,-3250
-2353,-27,-1465,-9,-678,-3335
-2187,-142,-1413,251,-601,-3427
-2043,-30,-1273,469,-425,-3555
-2082,-6,-1229,600,-386,-3525
-1934,-86,-1165,759,-689,-3437
-1547,-93,-1160,692,-846,-3523
-1837,-134,-1199,668,-716,-3372
-1378,-230,-1180,675,-914,-3147
-940,-202,-1039,650,-994,-2876
-702,-285,-930,622,-698,-2625
-615,-401,-947,652,-480,-2437
-442,-455,-958,623,-348,-2221
-348,-576,-1082,681,-43,-2036
-406,-661,-1273,820,146,-1902
-264,-665,-1335,1031,198,-1782
-174,-731,-1322,1228,307,-1612
-137,-711,-1217,1452,336,-1420
-95,-668,-988,1602,234,-1209
5,-640,-797,1607,177,-979
86,-603,-615,1605,-70,-720
44,-639,-523,1522,-1,-502
31,-648,-538,1456,-18,-317
37,-645,-470,1480,-106,-146
160,-560,-397,1456,-78,43
279,-618,-398,1429,91,276
209,-600,-366,1423,358,492
84,-570,-365,1409,534,651
-23,-580,-358,1409,664,783
-192,-573,-404,1473,708,869
-193,-563,-385,1590,503,931
-153,-471,-261,1717,372,1004
-60,-375,-106,1759,375,1141
21,-295,39,1740,435,1341
158,-171,141,1662,628,1584
126,-162,206,1579,822,1898
-89,-121,192,1513,1035,2137
-352,-137,174,1457,1086,2294
-487,2,174,1433,1039,2362
-597,36,161,1400,939,2470
-644,226,148,1404,732,2676
-699,333,254,1420,424,2958
-659,517,316,1395,79,3195
-684,585,449,1389,-113,3424
-806,566,499,1312,-12,3595
-968,591,428,1237,76,3722
-1335,676,261,1276,91,3811
-1643,849,142,1340,216,3879
-2189,866,-121,1564,259,3915
-2674,906,-151,1911,-40,3817
-2920,1015,33,2159,-355,3629
-3216,1218,259,2133,-468,3595
-3926,1149,278,2125,-660,3590
-4668,1098,210,2235,-1087,3297
-4950,1144,290,2451,-1422,2758
-5064,1233,334,2696,-1349,2195
-5202,1222,506,2992,-1070,1617
-5606,1218,657,3194,-660,1047
-5884,1116,860,3402,-948,456
-5732,1145,1201,3389,-1307,-60
-5400,1013,1516,3245,-1507,-433
-5272,945,1695,3052,-1560,-749
-5095,843,1849,2848,-1650,-1015
-4917,856,1933,2736,-1754,-1281
-4689,912,2093,2651,-1669,-1559
-4541,970,2247,2569,-1220,-1919
-4407,1040,2488,2482,-818,-2313
-4179,1167,2851,2430,-590,-2619
-3884,1332,3119,2157,-495,-2725
-3757,1446,3367,1896,-566,-2751
-3331,1584,3476,1369,-690,-2725
-3315,1568,3458,943,-706,-2668
-2968,1407,3347,464,-899,-2723
-2755,1438,3170,44,-776,-2856
-2566,1443,3060,-305,-525,-2902
-2407,1263,2865,-599,-304,-2944
-2209,1285,2799,-788,-43,-3040
-1977,1238,2621,-990,100,-3107
-1688,1232,2527,-1190,423,-3148
-1534,1086,2403,-1313,777,-3134
-1384,955,2305,-1499,871,-3172
-1122,898,2211,-1669,967,-3203
-838,793,2039,-1853,1077,-3148
-649,698,1878,-2028,1218,-3040
-490,577,1691,-2212,1191,-2830
-182,363,1551,-2376,1102,-2543
13,313,1344,-2447,1152,-2282
-52,171,1242,-2518,1143,-1982
-213,140,1128,-2505,936,-1728
-215,153,997,-2495,680,-1600
-56,104,875,-2501,559,-1495
183,62,848,-2505,661,-1392
410,-82,723,-2530,991,-1278
432,-178,570,-2442,1368,-1184
453,-207,466,-2441,1622,-1165
559,-196,437,-2359,1817,-994
503,-248,457,-2315,1994,-767
404,-318,480,-2302,1918,-519
136,-350,460,-2283,1727,-260
-191,-309,428,-2254,1151,-34
-295,-256,448,-2267,524,151
-268,-203,490,-2347,29,313
-7,-163,500,-2457,-212,509
114,-173,466,-2645,-154,794
271,-147,472,-2769,248,955
5,-212,121,-2744,1070,1121
-410,-276,-3,-2674,1071,1078
-379,-207,-45,-2526,1065,1063
-287,-130,-61,-2423,1144,1115
-175,-88,-42,-2360,1223,1288
-183,-48,-66,-2342,1240,1565
-190,138,-11,-2405,1199,1728
-554,6,-89,-2537,1156,1969
-802,123,-108,-2668,868,2033
-998,216,-177,-2834,568,2131
-1221,300,-323,-2975,163,2235
-1361,322,-415,-3008,-264,2332
-1615,221,-687,-3035,-519,2392
-1883,266,-877,-2817,-933,2412
-2070,364,-882,-2602,-1225,2386
-2182,445,-813,-2450,-1260,2360
-2373,535,-691,-2333,-1089,2284
-2706,708,-625,-2294,-673,2160
-3161,919,-576,-2275,-411,2024
-3571,1015,-595,-2370,-226,1812
