AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-2688,-731,-278,254,-223,6
-2840,-759,-175,302,-273,-36
-2978,-749,-61,321,-370,-71
-3101,-684,29,312,-425,-93
-3215,-560,133,315,-510,-136
-3344,-443,257,280,-599,-199
-3452,-331,380,204,-664,-313
-3472,-234,468,115,-710,-455
-3415,-141,556,46,-737,-611
-3307,-113,691,-8,-721,-794
-3150,-57,814,-69,-653,-988
-2895,-18,920,-171,-457,-1143
-2758,-15,970,-316,-253,-1255
-2570,-9,949,-482,-163,-1351
-2341,-77,918,-625,-110,-1391
-2153,-114,874,-752,-90,-1423
-1928,-183,841,-849,-94,-1431
-1743,-214,813,-931,-59,-1413
-1567,-228,793,-1005,-13,-1409
-1400,-254,790,-1081,32,-1390
-1282,-220,770,-1157,83,-1336
-1167,-228,746,-1274,122,-1275
-1069,-255,671,-1400,141,-1197
-1007,-299,550,-1512,145,-1109
-965,-316,420,-1567,148,-1033
-906,-349,279,-1589,125,-963
-847,-359,177,-1551,87,-888
-798,-326,151,-1510,12,-825
-727,-257,169,-1499,-51,-774
-634,-196,190,-1527,-140,-699
-550,-143,215,-1578,-217,-595
-432,-134,232,-1646,-232,-508
-314,-101,186,-1718,-222,-412
-164,-121,128,-1801,-156,-304
-38,-158,20,-1859,-37,-206
73,-151,-105,-1864,3,-73
150,-168,-185,-1855,26,72
171,-144,-254,-1847,80,204
204,-157,-376,-1928,108,370
172,-225,-593,-1968,175,566
-23,-268,-815,-1980,149,779
-181,-307,-984,-1909,-54,933
-206,-289,-1094,-1807,-233,1062
-248,-234,-1164,-1678,-322,1209
-358,-146,-1258,-1588,-417,1363
-464,-144,-1407,-1495,-524,1499
-600,-175,-1547,-1398,-603,1651
-768,-236,-1755,-1290,-643,1794
-953,-217,-1939,-1085,-759,1913
-1055,-168,-2009,-819,-898,2020
-1209,-103,-1948,-530,-1022,2128
-1364,70,-1786,-293,-1198,2199
-1441,165,-1589,-145,-1272,2258
-1583,208,-1513,-120,-1293,2361
-1782,162,-1609,-97,-1254,2442
-1954,151,-1750,38,-1273,2476
-2074,212,-1808,241,-1246,2469
-2238,320,-1791,470,-1203,2476
-2434,457,-1685,683,-1190,2469
-2634,565,-1567,851,-1212,2453
-2775,565,-1464,970,-1219,2403
-2935,542,-1386,1071,-1162,2341
-3072,525,-1308,1198,-1086,2244
-3173,588,-1231,1343,-980,2108
-3244,658,-1124,1472,-832,1999
-3402,721,-1003,1563,-759,1911
-3551,814,-920,1588,-784,1786
-3608,847,-837,1612,-878,1668
-3620,830,-683,1659,-931,1532
-3592,780,-623,1615,-835,1400
-3572,742,-597,1655,-736,1240
-3573,741,-536,1742,-692,1119
-3611,782,-434,1797,-592,964
-3572,801,-364,1821,-471,803
-3560,816,-315,1846,-308,661
-3584,802,-265,1864,-217,507
-3587,802,-228,1898,-162,351
-3561,824,-180,1888,-256,252
-3547,842,-112,1915,-389,136
-3518,885,-7,1931,-524,17
-3402,902,157,1918,-579,-119
-3334,919,274,1855,-552,-232
-3211,915,385,1799,-483,-367
-3127,906,474,1739,-339,-477
-3035,884,527,1622,-119,-594
-3007,837,522,1546,-30,-700
-2928,803,515,1471,-11,-759
-2896,758,535,1416,-57,-792
-2818,734,591,1388,-138,-847
-2759,704,652,1328,-126,-900
-2699,678,663,1256,-106,-956
-2606,627,647,1201,-39,-1020
-2517,624,660,1167,30,-1068
-2463,588,661,1123,105,-1118
-2460,568,631,1078,159,-1151
-2419,544,641,1052,125,-1188
-2376,548,679,997,107,-1193
-2392,538,702,908,91,-1203
-2353,501,673,822,50,-1217
-2334,473,646,765,-2,-1214
-2293,446,650,745,-93,-1228
-2191,449,729,707,-121,-1252
-2082,451,807,636,-27,-1273
-2055,415,813,535,95,-1292
-2025,391,804,461,128,-1311
-2012,379,820,383,106,-1319
-1969,384,803,277,24,-1309
-1928,349,771,165,-13,-1286
-1875,304,733,82,-48,-1290
-1778,279,691,2,-10,-1302
-1695,232,658,-53,62,-1290
-1646,181,640,-105,93,-1266
-1611,123,642,-144,83,-1243
-1561,134,651,-200,84,-1230
-1503,106,616,-304,134,-1200
-1465,61,469,-401,153,-1155
-1430,-32,310,-444,138,-1105
-1402,-95,195,-429,86,-1056
-1352,-135,141,-395,30,-1021
-1285,-149,148,-365,-9,-976
-1207,-157,170,-378,23,-926
-1181,-200,153,-410,64,-857
-1098,-236,111,-435,57,-806
-1006,-291,66,-475,153,-727
-1023,-373,-25,-499,260,-641
-1097,-399,-129,-487,244,-548
-1161,-422,-207,-461,159,-456
-1195,-440,-252,-422,28,-348
-1253,-442,-268,-400,-66,-276
-1274,-451,-292,-380,-90,-237
-1310,-441,-326,-350,-67,-202
-1379,-436,-354,-322,-83,-157
-1420,-458,-352,-277,-172,-114
-1430,-443,-309,-236,-228,-77
-1415,-430,-238,-208,-222,-44
-1428,-447,-211,-217,-125,4
-1517,-486,-228,-233,-46,48
-1620,-493,-274,-236,-44,81
-1685,-507,-302,-234,-113,111
-1716,-530,-313,-230,-142,142
-1793,-517,-318,-204,-120,169
-1895,-481,-307,-180,-122,166
-1944,-450,-300,-175,-146,178
-1990,-443,-314,-175,-168,185
-2004,-476,-324,-165,-163,171
-1985,-511,-351,-157,-122,153
-1985,-550,-384,-125,-56,151
-2028,-570,-386,-73,-33,142
-2039,-546,-353,-11,-84,140
-2037,-505,-282,15,-106,150
-2062,-474,-227,1,-107,160
-2092,-439,-220,-25,-106,158
