AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1973,-386,-415,-109,35,43
-1971,-393,-412,-118,63,50
-2003,-382,-420,-130,77,51
-2014,-380,-420,-153,71,52
-2027,-383,-419,-175,70,60
-2044,-371,-410,-199,59,66
-2055,-362,-384,-251,33,85
-2015,-351,-336,-323,40,112
-1980,-328,-266,-453,122,149
-2003,-314,-237,-667,286,210
-2117,-316,-304,-901,434,272
-2282,-321,-439,-1127,451,340
-2417,-341,-647,-1282,384,397
-2605,-444,-898,-1285,320,371
-2674,-493,-1067,-1116,163,256
-2729,-484,-1104,-972,120,101
-2730,-476,-1152,-844,124,-17
-2810,-488,-1204,-728,304,-98
-2894,-481,-1297,-631,360,-169
-3017,-502,-1401,-533,422,-238
-3128,-485,-1594,-450,621,-345
-3346,-559,-1878,-255,670,-520
-3409,-554,-2065,48,519,-712
-3401,-521,-2117,398,385,-941
-3345,-416,-2071,700,139,-1157
-3233,-298,-1991,914,-120,-1311
-3093,-215,-1945,1025,-229,-1447
-2934,-210,-1895,1179,-240,-1570
-2821,-218,-1864,1385,-227,-1706
-2642,-178,-1771,1581,-248,-1857
-2409,-175,-1738,1720,-159,-2005
-2212,-285,-1817,1930,92,-2169
-2031,-238,-1924,2119,371,-2275
-1852,-272,-2008,2477,524,-2401
-1704,-137,-1955,2822,430,-2477
-1531,-390,-1784,3212,314,-2532
-1058,110,-1499,3101,299,-2305
-817,-20,-1434,3141,395,-2039
-595,-22,-1418,3223,109,-1791
-238,-47,-1369,3241,63,-1501
-49,-133,-1341,3307,197,-1258
276,-198,-1214,3392,239,-1056
509,-210,-1179,3539,534,-884
706,-262,-1069,3665,887,-670
897,-244,-963,3772,1382,-457
1023,-185,-944,3869,1865,-53
974,-166,-882,3962,2181,438
757,-65,-803,4062,2296,888
462,97,-600,4115,2110,1297
93,304,-365,3989,1824,1703
-167,450,-125,3795,1184,2178
-170,527,196,3606,399,2605
-243,709,530,3376,54,2930
-320,804,807,3069,-6,3073
-567,968,987,2792,126,3188
-1108,1153,1138,2496,259,3299
-1707,1241,1329,2178,127,3281
-2170,1274,1470,1821,-168,3142
-2401,1200,1531,1497,-428,2891
-2463,1087,1480,1253,-450,2599
-2524,841,1413,1169,-308,2285
-2551,697,1463,1182,-125,1883
-2622,558,1577,1104,197,1515
-2617,433,1595,878,654,1199
-2717,235,1402,560,1056,1054
-2928,24,1132,378,1111,951
-3060,-97,945,295,789,902
-3111,-166,841,265,366,878
-3068,-215,821,250,-36,885
-3055,-253,834,217,-253,835
-3041,-283,810,149,-320,732
-2970,-336,761,113,-320,582
-2859,-365,705,107,-204,452
-2803,-375,656,131,-69,350
-2783,-359,621,136,114,247
-2791,-334,581,128,235,168
-2837,-327,535,106,237,101
-2781,-312,484,68,117,70
-2700,-322,439,14,19,47
-2656,-349,382,-22,-20,12
-2582,-350,334,-21,-71,-42
-2494,-360,329,-23,-62,-99
-2411,-336,323,-18,-33,-153
-2305,-312,340,-18,15,-198
-2216,-280,363,-34,66,-214
-2142,-292,367,-53,80,-216
-2083,-296,387,-85,88,-207
-2083,-322,361,-154,122,-187
-2088,-328,288,-206,122,-167
-2084,-374,228,-220,51,-138
-2052,-388,185,-200,-23,-135
-2052,-386,126,-176,15,-149
-2073,-386,100,-127,51,-164
-2078,-342,109,-74,20,-184
-2050,-314,170,-45,-15,-191
-2015,-284,219,-59,-44,-188
-2011,-271,252,-98,-4,-200
-1999,-265,254,-143,6,-218
-1970,-269,260,-191,25,-241
-1927,-289,247,-246,45,-248
-1898,-321,201,-292,90,-241
-1918,-339,146,-316,128,-224
-1951,-351,96,-321,98,-207
-1943,-385,60,-301,10,-197
-1922,-410,48,-275,-75,-171
-1902,-428,45,-248,-96,-159
-1901,-427,44,-218,-56,-151
-1929,-414,55,-213,-14,-132
-1966,-411,48,-226,19,-123
-1992,-414,31,-233,16,-124
-1969,-425,11,-227,-38,-128
-1923,-448,25,-204,-81,-122
-1893,-451,47,-194,-85,-106
-1894,-463,53,-204,-34,-77
-1930,-481,45,-206,6,-51
-1974,-489,30,-206,24,-37
-2005,-502,-8,-214,48,-38
-2030,-513,-58,-207,56,-36
-2037,-512,-80,-178,10,-30
-2026,-514,-82,-136,-28,-27
-2021,-503,-63,-95,-33,-25
-2025,-487,-22,-56,-37,-29
-2028,-458,29,-50,-60,-22
-2033,-450,53,-76,-65,-10
-2033,-447,48,-88,-80,-16
-1998,-452,56,-93,-84,-27
-1967,-449,44,-118,-33,-40
-1948,-470,11,-122,42,-43
-1953,-469,-10,-91,54,-44
-1958,-465,3,-80,46,-31
-1987,-455,-13,-75,22,-3
-1999,-449,3,-58,-24,14
-1983,-448,30,-38,-70,5
-1953,-450,55,-40,-67,9
-1976,-452,70,-61,-14,9
-2019,-439,42,-71,20,1
-2024,-421,53,-62,-21,4
-2015,-418,80,-71,-36,8
-2025,-404,81,-99,-22,3
-2032,-401,70,-102,-20,-6
-2017,-391,80,-99,-25,-18
-2007,-376,110,-108,-13,-18
-2028,-360,123,-127,7,-16
-2056,-344,143,-138,1,-17
-2097,-323,166,-156,-32,-23
-2099,-298,196,-187,-95,-37
-2089,-286,227,-223,-120,-54
-2074,-282,250,-272,-114,-68
-2099,-274,262,-311,-94,-84
-2130,-254,283,-341,-103,-109
-2133,-224,334,-387,-108,-149
-2131,-160,359,-421,-113,-172
