AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-2246,-411,-558,-49,-249,-149
-2224,-425,-569,-74,-228,-177
-2250,-456,-626,-100,-113,-210
-2331,-529,-746,-107,16,-254
-2449,-553,-893,-69,88,-293
-2551,-546,-1011,-19,149,-354
-2620,-554,-1131,16,224,-433
-2688,-581,-1276,73,274,-515
-2753,-616,-1403,167,224,-602
-2759,-625,-1486,281,163,-723
-2717,-610,-1515,404,25,-795
-2686,-599,-1507,512,-28,-886
-2593,-537,-1489,599,-23,-957
-2516,-518,-1492,659,36,-988
-2439,-530,-1476,729,72,-1031
-2359,-560,-1463,805,129,-1054
-2310,-538,-1441,880,156,-1103
-2236,-552,-1411,937,158,-1173
-2093,-559,-1412,1000,141,-1233
-1964,-544,-1398,1064,93,-1254
-1832,-521,-1378,1109,38,-1267
-1696,-513,-1380,1135,-1,-1270
-1533,-564,-1440,1189,-77,-1231
-1436,-583,-1444,1311,-191,-1151
-1328,-578,-1348,1419,-275,-1095
-1232,-565,-1235,1498,-310,-1066
-1134,-573,-1134,1557,-335,-1045
-981,-567,-1029,1608,-366,-1021
-830,-605,-913,1653,-328,-979
-674,-584,-789,1687,-300,-915
-585,-580,-694,1697,-230,-829
-530,-577,-612,1707,-193,-740
-433,-597,-513,1722,-195,-631
-380,-578,-409,1716,-159,-509
-374,-571,-309,1710,-166,-390
-384,-542,-223,1688,-136,-291
-367,-557,-169,1657,-143,-214
-282,-559,-121,1639,-160,-128
-273,-545,-70,1630,-138,-18
-255,-537,25,1620,-147,73
-215,-541,109,1582,-90,160
-177,-566,203,1558,-21,255
-129,-552,306,1532,44,377
-101,-529,421,1491,170,516
-185,-485,521,1411,307,638
-222,-451,569,1310,428,737
-297,-408,534,1197,556,847
-419,-360,446,1113,600,960
-515,-329,354,1082,588,1063
-625,-275,316,1093,555,1140
-650,-308,334,1099,540,1196
-673,-307,395,1131,493,1272
-688,-242,514,1150,458,1365
-672,-230,658,1136,440,1474
-733,-170,823,1104,391,1623
-807,-53,987,1035,390,1738
-911,93,1077,914,476,1821
-975,89,1192,817,485,1905
-1088,49,1257,667,587,2006
-1115,-75,1299,561,650,2054
-1215,-7,1250,423,859,2125
-1428,-3,1095,288,963,2196
-1615,118,1007,249,879,2289
-1806,181,1023,216,754,2354
-1956,280,1081,194,628,2381
-2121,257,1147,107,623,2392
-2304,257,1161,35,615,2375
-2398,278,1175,-34,589,2332
-2499,297,1200,-144,639,2328
-2657,342,1186,-246,627,2320
-2794,437,1230,-318,550,2289
-2904,546,1267,-446,523,2257
-3036,581,1259,-610,522,2218
-3132,488,1145,-814,574,2138
-3220,423,904,-945,611,2037
-3319,393,719,-947,589,1952
-3444,398,662,-922,494,1872
-3562,447,710,-900,353,1787
-3627,473,828,-915,267,1669
-3668,520,841,-1024,269,1546
-3660,486,773,-1106,281,1422
-3678,515,766,-1139,279,1308
-3666,524,751,-1218,391,1168
-3737,576,660,-1341,547,1035
-3825,582,518,-1445,625,892
-3868,579,361,-1531,607,743
-3842,554,169,-1594,571,575
-3714,557,41,-1582,510,439
-3599,585,10,-1547,499,328
-3572,628,-10,-1559,543,216
-3561,667,-98,-1625,651,85
-3561,675,-259,-1667,672,-46
-3533,691,-374,-1662,600,-169
-3454,707,-457,-1668,524,-299
-3342,705,-554,-1659,467,-423
-3203,691,-625,-1612,431,-529
-3070,664,-666,-1552,400,-624
-2944,652,-695,-1507,395,-695
-2843,642,-759,-1490,400,-748
-2782,589,-832,-1442,365,-773
-2736,558,-843,-1362,251,-807
-2603,569,-799,-1303,188,-843
-2519,580,-763,-1276,191,-858
-2492,600,-750,-1272,224,-888
-2451,590,-797,-1284,237,-923
-2396,570,-858,-1278,224,-940
-2374,533,-963,-1280,210,-959
-2338,459,-1102,-1239,131,-964
-2307,396,-1179,-1117,-38,-953
-2223,382,-1169,-987,-201,-939
-2163,365,-1109,-872,-254,-925
-2128,383,-1036,-797,-264,-906
-2120,389,-978,-756,-234,-896
-2100,397,-946,-725,-228,-895
-2065,402,-951,-718,-179,-894
-2091,361,-1015,-704,-84,-895
-2079,321,-1050,-622,-81,-933
-2062,324,-1011,-539,-93,-954
-2045,350,-928,-480,-106,-971
-2062,380,-887,-476,-78,-1008
-2014,355,-878,-463,-84,-1053
-1874,305,-928,-445,-53,-1066
-1830,213,-930,-367,-63,-1037
-1771,178,-828,-261,-100,-1050
-1638,166,-694,-207,-75,-1046
-1580,165,-606,-215,79,-1013
-1584,119,-610,-228,197,-990
-1578,93,-668,-241,281,-968
-1559,32,-707,-206,305,-927
-1539,5,-711,-149,235,-891
-1495,11,-673,-106,215,-855
-1498,-11,-653,-86,211,-821
-1474,-51,-606,-57,176,-791
-1442,-67,-557,-25,146,-770
-1359,-87,-496,-32,183,-736
-1375,-102,-504,-47,268,-664
-1402,-112,-497,-24,267,-640
-1365,-122,-447,-10,305,-616
-1386,-117,-436,-25,384,-569
-1455,-126,-444,-17,391,-539
-1438,-152,-431,-16,385,-544
-1395,-158,-434,-19,402,-505
-1428,-195,-430,-28,437,-453
-1491,-221,-489,-58,443,-445
-1493,-287,-534,-40,358,-419
-1466,-325,-499,7,306,-378
-1520,-322,-447,14,309,-337
-1556,-309,-428,19,304,-325
-1575,-295,-417,14,334,-320
-1594,-291,-447,1,342,-297
-1610,-336,-456,-7,285,-274
-1584,-386,-458,2,199,-245
