AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1947,-671,111,72,-45,48
-1922,-695,123,70,-50,46
-1913,-680,109,79,-62,60
-1912,-692,108,92,-56,59
-1899,-687,121,90,-56,60
-1902,-692,118,99,-30,64
-1909,-687,129,109,-66,66
-1926,-695,133,111,-65,78
-1976,-707,123,123,-97,75
-1999,-704,124,151,-177,59
-1986,-711,144,157,-193,47
-2039,-730,131,139,-141,52
-2157,-815,43,126,-149,52
-2236,-926,-71,169,-222,56
-2416,-1086,-213,238,-234,72
-2682,-1284,-329,378,-329,79
-2958,-1429,-324,583,-604,64
-3215,-1514,-243,809,-974,41
-3425,-1563,-21,1011,-1256,-31
-3592,-1484,241,1202,-1548,-124
-3669,-1386,591,1347,-1822,-227
-3785,-1278,955,1424,-1960,-356
-3877,-1148,1346,1441,-2146,-543
-3828,-976,1686,1317,-2163,-835
-3741,-829,1908,1109,-1980,-1158
-3567,-611,2048,946,-2016,-1451
-3230,-404,2175,721,-1883,-1719
-2867,-223,2256,486,-1815,-1928
-2433,-72,2256,228,-1698,-2118
-1819,11,2235,-29,-1454,-2319
-1222,65,2166,-313,-984,-2491
-621,51,2066,-584,-457,-2608
-33,6,1926,-827,5,-2678
580,21,1825,-1022,321,-2612
1004,23,1739,-1211,433,-2286
1344,100,1690,-1480,323,-1731
1520,238,1561,-1848,150,-971
1509,374,1324,-2263,-25,-170
1370,459,1068,-2676,-135,509
1178,265,780,-3044,-141,1060
1204,642,553,-3318,63,1465
857,610,249,-3594,364,1757
515,560,-155,-3697,465,2058
120,475,-678,-3520,603,2222
-249,255,-1104,-3088,434,2224
-340,180,-1150,-2519,123,2129
-353,215,-995,-2093,303,2047
-707,128,-903,-1972,765,1899
-993,72,-965,-1847,1036,1813
-1377,-59,-1098,-1833,1135,1791
-1689,-160,-1275,-1721,1017,1818
-1995,-323,-1363,-1562,602,1893
-2302,-515,-1479,-1332,155,1972
-2612,-737,-1560,-982,-348,1942
-2770,-899,-1534,-555,-693,1800
-2856,-945,-1353,-165,-896,1630
-2940,-953,-1101,108,-860,1458
-3155,-983,-913,264,-753,1333
-3356,-976,-743,377,-783,1194
-3415,-968,-565,460,-882,1031
-3373,-946,-383,512,-888,852
-3319,-907,-220,529,-808,682
-3261,-879,-71,536,-746,513
-3191,-816,59,512,-628,353
-3127,-759,160,450,-442,207
-3052,-714,212,383,-316,92
-2940,-610,263,322,-215,1
-2876,-620,282,232,-129,-70
-2766,-580,262,162,-29,-128
-2658,-576,243,97,44,-187
-2494,-594,219,54,137,-246
-2353,-602,201,27,247,-284
-2248,-618,182,15,331,-295
-2177,-634,181,15,331,-276
-2113,-628,182,11,293,-265
-2035,-632,185,-10,307,-258
-1969,-643,161,-35,345,-244
-1930,-656,113,-32,316,-225
-1891,-656,88,-10,334,-219
-1872,-668,82,20,334,-209
-1861,-662,110,51,330,-189
-1839,-653,147,71,260,-177
-1794,-638,193,67,209,-153
-1792,-638,205,45,249,-117
-1828,-635,205,25,263,-89
-1834,-618,201,4,254,-93
-1819,-602,192,-24,300,-110
-1830,-609,127,-36,277,-116
-1821,-608,104,-37,276,-119
-1840,-616,74,-19,280,-112
-1844,-609,59,9,251,-113
-1832,-616,71,25,280,-113
-1856,-622,67,37,321,-115
-1902,-608,67,70,193,-105
-1879,-591,95,71,122,-95
-1868,-589,113,73,84,-49
-1874,-577,141,62,28,-19
-1845,-589,160,37,49,-25
-1841,-593,143,18,131,-37
-1853,-610,121,18,203,-55
-1851,-637,103,35,170,-35
-1861,-626,93,58,-28,8
-1841,-641,123,41,-3,21
-1859,-666,101,26,10,43
-1868,-691,90,19,20,47
-1894,-709,62,24,61,51
-1923,-734,52,50,51,46
-1934,-723,64,83,-4,44
-1949,-710,99,90,4,53
-1979,-696,131,82,16,57
-1999,-698,157,63,11,47
-1999,-700,166,37,25,32
-2010,-712,137,26,20,23
-1990,-705,143,29,-3,10
-1978,-702,149,23,-3,-4
-1977,-698,143,12,-4,-20
-1954,-698,132,-9,26,-48
-1917,-707,104,-12,13,-38
-1903,-706,82,4,-93,-1
-1888,-702,74,15,-112,11
-1886,-701,75,28,-116,23
-1873,-691,89,41,-102,17
-1870,-667,94,41,-70,26
-1895,-688,119,48,-65,51
-1909,-670,133,40,-59,54
-1924,-669,135,28,-43,51
-1931,-667,116,26,-29,55
-1933,-671,120,29,-3,42
-1950,-652,118,40,2,32
-1967,-647,116,34,-6,18
-1952,-646,116,27,2,26
-1960,-650,107,20,1,31
-1948,-660,93,17,1,32
-1930,-674,75,23,25,45
-1963,-686,64,50,-28,62
-1950,-673,86,62,-41,56
-1962,-674,95,55,-36,62
-1969,-661,97,38,-42,58
-1964,-657,77,25,-45,50
-1973,-673,51,19,-22,44
-1975,-681,42,55,-67,30
-1950,-661,70,78,-83,14
-1941,-668,88,83,-58,14
-1967,-666,105,84,-83,30
-1967,-651,109,78,-100,26
-1949,-641,123,73,-92,33
-1944,-640,135,57,-46,32
-1953,-631,131,61,-22,24
-1955,-632,148,65,2,15
-1961,-618,170,58,8,6
-1942,-633,169,40,-10,0
-1948,-630,160,33,43,-14
-1946,-635,143,25,39,-16
