AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-2840,-621,-138,-350,-348,10
-3089,-580,-251,-411,-321,-32
-3301,-548,-478,-452,-280,-140
-3521,-575,-791,-402,-241,-308
-3677,-623,-1117,-278,-234,-527
-3780,-571,-1458,-44,-234,-762
-3871,-619,-1700,189,-266,-1026
-3856,-572,-1865,483,-325,-1292
-3722,-500,-1874,685,-428,-1538
-3471,-494,-1893,804,-431,-1726
-3322,-450,-1928,905,-444,-1882
-3037,-437,-1907,1014,-508,-2033
-2643,-404,-1837,1095,-496,-2162
-2255,-400,-1792,1150,-370,-2233
-1950,-390,-1781,1183,-226,-2276
-1631,-394,-1787,1242,-157,-2272
-1353,-391,-1754,1346,-146,-2211
-1107,-347,-1633,1474,-216,-2094
-875,-314,-1431,1567,-296,-1972
-598,-300,-1225,1618,-381,-1849
-341,-305,-1052,1608,-329,-1702
-138,-330,-913,1596,-241,-1540
10,-355,-786,1581,-100,-1369
112,-338,-697,1570,34,-1188
224,-342,-592,1581,130,-996
371,-349,-486,1584,312,-816
555,-345,-418,1576,642,-669
687,-378,-362,1599,1044,-457
661,-328,-295,1655,1433,-231
556,-339,-184,1688,1661,-39
496,-266,-57,1676,1801,187
334,-251,52,1665,1676,479
152,-140,179,1571,1458,737
19,-82,265,1525,1195,1046
-142,-64,381,1405,933,1243
-266,-77,487,1299,671,1391
-298,-89,559,1193,512,1529
-307,-150,597,1120,499,1683
-475,-255,609,1059,638,1784
-641,-288,584,1035,826,1798
-789,-315,583,1076,1005,1778
-924,-217,648,1109,1128,1787
-1048,-91,742,1077,1162,1831
-1206,-30,857,956,1144,1943
-1456,-9,947,793,1033,2032
-1614,11,970,593,882,2091
-1703,10,949,432,722,2139
-1776,-21,928,300,604,2207
-1892,-6,915,217,615,2220
-2046,38,888,133,672,2204
-2186,30,812,58,682,2195
-2409,20,771,-12,689,2193
-2637,15,773,-27,575,2125
-2780,49,850,-55,374,2041
-2825,113,961,-120,270,1948
-2892,158,1076,-232,204,1857
-2967,203,1123,-396,175,1754
-2920,200,1050,-595,212,1668
-2981,116,900,-803,357,1667
-3142,6,712,-881,393,1544
-3211,10,578,-897,356,1433
-3295,74,504,-892,289,1375
-3464,105,525,-896,44,1298
-3479,190,542,-1012,-44,1175
-3442,187,382,-1139,-61,1055
-3442,134,259,-1143,-99,943
-3371,97,227,-1136,-131,819
-3292,93,218,-1114,-69,721
-3283,75,242,-1124,26,609
-3285,92,224,-1172,107,485
-3284,118,208,-1199,96,395
-3275,195,213,-1252,87,293
-3281,232,102,-1364,133,194
-3278,238,-34,-1422,125,98
-3235,260,-96,-1399,29,21
-3230,271,-109,-1403,18,-71
-3254,276,-129,-1426,10,-163
-3225,266,-166,-1453,-21,-269
-3096,263,-195,-1470,35,-363
-3086,269,-241,-1501,139,-451
-3067,253,-306,-1518,189,-545
-3049,265,-409,-1568,234,-634
-3033,202,-589,-1616,232,-712
-3037,144,-821,-1597,189,-758
-3089,71,-1108,-1530,82,-830
-3112,-27,-1321,-1423,-72,-926
-3062,-26,-1469,-1239,-288,-1025
-2841,21,-1470,-1048,-426,-1082
-2772,58,-1474,-905,-379,-1100
-2772,91,-1451,-817,-327,-1189
-2604,83,-1490,-738,-308,-1243
-2482,42,-1486,-636,-343,-1279
-2357,-1,-1415,-518,-415,-1337
-2183,4,-1320,-406,-440,-1343
-1993,15,-1193,-318,-421,-1333
-1832,9,-1050,-282,-378,-1324
-1613,-24,-943,-268,-349,-1261
-1501,-40,-874,-277,-330,-1175
-1418,-32,-827,-272,-373,-1066
-1370,-73,-769,-264,-413,-992
-1254,-37,-698,-259,-425,-917
-1150,-69,-598,-232,-394,-842
-1100,-52,-490,-176,-338,-787
-1054,-22,-367,-150,-176,-760
-1100,-39,-272,-146,37,-738
-1123,-37,-230,-130,227,-667
-1135,-61,-184,-208,303,-704
-1185,-114,-214,-229,368,-635
-1191,-173,-234,-285,365,-576
-1213,-234,-302,-300,353,-518
-1266,-280,-374,-287,303,-450
-1298,-335,-403,-256,254,-387
-1307,-364,-421,-207,199,-326
-1363,-366,-412,-153,119,-251
-1436,-392,-381,-123,63,-192
-1494,-397,-362,-99,-4,-150
-1509,-391,-324,-85,-22,-106
-1570,-390,-295,-93,-11,-77
-1593,-407,-317,-119,25,-72
-1600,-438,-384,-127,86,-50
-1628,-457,-433,-93,118,-7
-1706,-468,-413,-46,156,4
-1736,-455,-402,-31,167,-5
-1762,-487,-402,-12,146,10
-1772,-484,-369,5,101,30
-1776,-491,-341,11,105,56
-1804,-496,-336,10,125,62
-1821,-498,-327,7,133,79
-1890,-516,-342,2,142,87
-1930,-495,-346,12,80,94
-1925,-506,-333,9,43,100
-1932,-499,-332,3,67,98
-1969,-510,-351,-13,121,89
-1994,-524,-380,-22,152,81
-2038,-534,-416,-17,141,84
-2066,-525,-443,3,105,80
-2033,-516,-430,36,60,84
-2054,-491,-395,62,54,107
-2095,-481,-355,78,30,96
-2086,-455,-297,79,36,71
-2062,-461,-265,54,78,57
-2095,-436,-263,32,93,34
-2076,-468,-273,4,121,8
-2065,-467,-300,1,82,0
-2026,-473,-306,0,67,2
-2032,-471,-314,3,56,2
-1994,-467,-320,4,9,10
-1986,-465,-312,13,-1,9
-1975,-449,-289,3,-26,12
-1974,-439,-304,-18,-9,8
-2001,-441,-317,-17,-30,7
-1957,-452,-321,-12,-71,14
