AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1804,-597,-692,-31,-24,0
-1798,-608,-649,-42,-11,-9
-1809,-611,-650,-44,40,-11
-1819,-607,-666,-44,37,-8
-1817,-607,-660,-42,30,-1
-1825,-620,-676,-40,42,9
-1822,-627,-689,-39,39,17
-1810,-620,-690,-35,16,18
-1795,-612,-689,-26,-5,13
-1786,-616,-685,-14,-22,3
-1794,-612,-689,-7,-28,-4
-1814,-614,-697,-2,-29,-2
-1832,-617,-689,0,-22,9
-1840,-616,-677,5,-12,22
-1849,-612,-665,10,-12,35
-1844,-611,-649,21,-17,43
-1833,-607,-665,28,-28,44
-1817,-602,-669,30,-47,37
-1802,-598,-673,29,-34,28
-1799,-591,-686,19,2,16
-1816,-584,-686,4,20,9
-1846,-586,-684,-10,30,8
-1866,-588,-690,-22,13,12
-1849,-590,-677,-26,-12,14
-1812,-597,-670,-27,-13,9
-1794,-608,-678,-22,4,-1
-1788,-608,-673,-18,29,-13
-1813,-602,-680,-13,52,-20
-1836,-605,-679,-7,48,-18
-1854,-615,-690,-6,31,-8
-1846,-618,-698,-8,1,1
-1818,-611,-683,-8,-24,6
-1799,-612,-680,-5,-35,4
-1787,-614,-688,-3,-33,-1
-1786,-610,-679,-1,-18,-5
-1809,-601,-654,5,21,0
-1850,-601,-659,16,34,12
-1868,-607,-662,25,-7,27
-1852,-608,-667,35,-38,38
-1819,-605,-672,40,-42,42
-1801,-610,-697,37,-26,36
-1789,-608,-706,27,-5,25
-1783,-599,-707,15,19,9
-1803,-600,-706,2,40,-5
-1833,-601,-706,-12,45,-14
-1851,-607,-688,-20,35,-14
-1850,-609,-673,-20,24,-12
-1840,-609,-672,-15,23,-12
-1839,-614,-667,-9,25,-14
-1849,-615,-655,0,27,-18
-1849,-613,-673,9,46,-19
-1859,-611,-701,9,27,-21
-1848,-620,-702,6,-2,-24
-1831,-620,-698,2,-16,-30
-1818,-621,-701,-2,-12,-38
-1810,-615,-687,-2,3,-47
-1813,-619,-683,2,28,-54
-1828,-620,-682,6,38,-58
-1839,-623,-677,13,29,-58
-1842,-614,-673,19,26,-53
-1837,-623,-684,20,28,-46
-1842,-633,-679,15,45,-38
-1851,-621,-711,5,66,-29
-1847,-617,-724,-9,56,-24
-1842,-621,-705,-20,24,-27
-1825,-613,-704,-25,10,-36
-1809,-604,-726,-32,12,-45
-1811,-599,-737,-44,16,-55
-1779,-597,-708,-53,23,-67
-1806,-613,-723,-56,48,-81
-1818,-624,-733,-61,41,-84
-1817,-620,-715,-65,36,-83
