AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1201,-1641,-279,-23,-8,52
-1196,-1643,-284,-23,-18,60
-1185,-1648,-279,-23,-25,60
-1175,-1655,-276,-21,-18,55
-1170,-1654,-269,-18,-14,43
-1168,-1657,-268,-12,-16,29
-1177,-1658,-269,-6,-22,20
-1185,-1657,-270,-2,-21,20
-1193,-1656,-276,-1,-14,27
-1194,-1656,-269,-2,-1,35
-1193,-1650,-271,-1,11,40
-1191,-1656,-270,3,21,37
-1193,-1655,-273,7,17,25
-1197,-1654,-276,11,7,8
-1206,-1656,-282,16,-7,-5
-1206,-1657,-284,18,-18,-13
-1197,-1657,-288,18,-21,-16
-1191,-1657,-283,19,-18,-14
-1182,-1655,-281,20,-13,-12
-1174,-1647,-281,21,-7,-9
-1168,-1644,-278,24,3,-9
-1175,-1637,-279,24,9,-7
-1173,-1637,-275,27,3,-5
-1177,-1637,-274,29,-3,-3
-1185,-1642,-270,30,-6,2
-1184,-1641,-271,32,-14,11
-1181,-1641,-266,33,-17,19
-1184,-1647,-263,35,-6,25
-1186,-1646,-267,34,-6,27
-1178,-1645,-267,33,-12,23
-1178,-1647,-269,30,-14,17
-1180,-1645,-265,24,-13,9
-1181,-1646,-266,19,-14,6
-1180,-1642,-265,11,-14,8
-1189,-1640,-270,1,-7,13
-1194,-1638,-271,-10,2,24
-1195,-1637,-264,-17,7,33
-1200,-1634,-260,-19,4,37
-1199,-1636,-259,-21,-11,38
-1194,-1638,-262,-23,-28,35
-1184,-1642,-274,-25,-40,31
-1178,-1640,-277,-29,-51,25
-1175,-1642,-284,-35,-42,25
-1177,-1640,-296,-45,-27,28
-1182,-1642,-300,-55,-21,33
-1191,-1639,-303,-65,-13,43
-1191,-1641,-293,-71,-11,50
-1188,-1632,-286,-70,-20,55
-1186,-1635,-292,-69,-25,61
-1197,-1643,-309,-72,-34,68
-1198,-1645,-322,-82,-38,80
-1195,-1649,-322,-92,-33,87
-1198,-1648,-325,-103,-11,90
-1202,-1645,-318,-106,6,87
-1203,-1658,-306,-107,11,79
-1222,-1676,-317,-106,3,69
-1230,-1709,-324,-109,-35,68
-1200,-1660,-350,-120,-50,69
-1238,-1755,-350,-147,-115,74
-1241,-1801,-323,-170,-124,92
-1232,-1803,-352,-198,-156,117
-1235,-1791,-398,-243,-232,148
-1259,-1841,-419,-308,-225,195
-1281,-1893,-451,-384,-159,250
-1236,-1914,-432,-464,-149,293
-1171,-1969,-355,-525,-150,308
-1155,-2064,-334,-569,-178,308
-1174,-2120,-295,-603,-191,314
-1163,-2141,-314,-633,-247,329
-1151,-2142,-341,-670,-305,356
-1192,-2163,-362,-719,-346,407
-1208,-2175,-393,-780,-458,483
-1188,-2137,-391,-846,-551,574
-1199,-2109,-448,-920,-636,670
-1128,-2108,-499,-996,-673,754
-1017,-2060,-532,-1063,-608,796
-924,-1986,-618,-1126,-471,792
-887,-1988,-712,-1197,-302,754
-951,-1974,-792,-1280,-131,712
-1096,-1912,-848,-1370,46,699
-1283,-1841,-838,-1449,135,728
-1487,-1758,-847,-1505,93,808
-1659,-1698,-873,-1539,-57,930
-1807,-1603,-892,-1543,-273,1073
-1792,-1511,-993,-1506,-580,1196
-1645,-1465,-1089,-1421,-832,1241
-1468,-1323,-1227,-1285,-918,1178
-1360,-1178,-1413,-1121,-789,1036
-1461,-1063,-1572,-950,-511,877
-1603,-942,-1782,-789,-57,750
-1631,-887,-1938,-628,489,616
-1684,-759,-2007,-424,986,442
-1850,-623,-2051,-153,1373,252
-2095,-565,-2128,163,1582,91
-2196,-502,-2202,510,1600,-39
-2169,-430,-2235,897,1517,-160
-2055,-397,-2186,1331,1427,-271
-1996,-379,-2105,1844,1307,-364
-1938,-369,-1898,2448,1154,-411
-1812,-407,-1742,3130,1144,-413
-1740,-320,-1515,3867,1149,-379
-1815,-296,-1261,4626,1211,-293
-1945,-240,-1089,5352,1178,-140
-2010,-98,-882,6006,1004,42
-2056,67,-713,6552,758,212
-1991,229,-621,6935,451,334
-1854,422,-612,7088,305,387
-1684,585,-739,6958,347,377
-1412,867,-789,6543,609,294
-1088,1117,-766,5912,1050,125
-953,1208,-637,5168,1568,-112
-971,1210,-287,4400,2105,-366
-1233,1212,133,3703,2583,-578
-1591,1170,616,3135,2877,-712
-1992,1071,1031,2720,2921,-750
-2209,975,1348,2432,2617,-716
-2190,855,1601,2252,2094,-666
-2059,725,1719,2145,1484,-632
-1825,546,1801,2077,891,-618
-1583,330,1865,2029,419,-619
-1373,162,1863,1988,131,-615
-1192,-30,1863,1934,-18,-598
-1107,-215,1914,1861,-104,-561
-1144,-344,1913,1767,-153,-484
-1233,-402,1883,1641,-235,-352
-1229,-571,1875,1494,-375,-183
-1216,-719,1790,1318,-573,3
-1163,-815,1762,1130,-757,205
-1077,-973,1618,909,-869,424
-1062,-1130,1529,684,-1019,633
-1033,-1467,1881,558,-1205,829
-918,-1678,1813,461,-1393,1006
-824,-2076,1917,424,-1568,1120
-708,-2459,2002,445,-1678,1201
-767,-2793,2049,451,-1766,1299
-758,-2816,2109,458,-1765,1426
-778,-3327,2322,461,-1387,1563
-944,-3632,2277,433,-1131,1707
-1299,-3932,2224,315,-972,1891
-1353,-3983,1994,71,-806,2090
-1372,-3377,1733,-288,-400,2219
-1242,-2662,1498,-697,140,2168
-1377,-2122,1350,-1094,449,1933
-1596,-1578,1294,-1426,635,1623
-1799,-1173,1268,-1658,792,1292
-1931,-963,1213,-1800,825,954
-2007,-817,1133,-1869,740,625
-2056,-690,972,-1887,604,331
-2076,-620,836,-1879,437,92
-2064,-599,734,-1853,265,-88
-2004,-611,677,-1812,71,-218
-1932,-616,593,-1755,-121,-305
-1836,-635,525,-1692,-324,-348
-1733,-709,374,-1639,-484,-357
-1630,-818,222,-1610,-552,-342
-1481,-907,150,-1593,-550,-328
-1362,-952,101,-1563,-450,-329
-1319,-984,110,-1508,-308,-331
-1385,-1021,79,-1435,-107,-318
-1530,-1038,-48,-1365,48,-270
-1657,-1067,-250,-1336,88,-184
-1711,-1135,-389,-1359,85,-78
-1710,-1212,-440,-1405,98,27
-1678,-1280,-407,-1438,93,113
-1638,-1350,-395,-1445,94,174
-1586,-1420,-323,-1423,133,206
-1504,-1455,-223,-1354,195,200
-1480,-1478,-142,-1248,305,162
-1493,-1512,-97,-1115,410,112
-1531,-1546,-64,-972,448,60
-1552,-1558,-22,-824,433,21
-1580,-1548,-7,-680,414,-6
-1618,-1533,-25,-554,370,-14
-1700,-1509,-38,-456,280,7
-1719,-1466,-80,-385,186,48
-1704,-1436,-107,-340,92,93
-1665,-1400,-129,-317,7,130
-1600,-1374,-132,-313,-30,148
-1533,-1367,-103,-318,16,146
-1509,-1359,-56,-323,88,125
-1515,-1354,7,-320,142,94
-1525,-1330,41,-306,169,60
-1521,-1315,51,-290,170,25
-1533,-1289,53,-280,150,-5
-1552,-1263,51,-285,109,-24
-1587,-1256,52,-308,82,-28
-1634,-1259,-11,-356,63,-15
-1653,-1268,-77,-436,15,8
-1647,-1264,-93,-529,-46,34
