AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1901,-291,-636,25,-14,-6
-1904,-287,-620,30,-21,-13
-1912,-285,-611,41,-20,-14
-1916,-284,-606,55,-17,-9
-1930,-280,-610,67,-22,0
-1941,-271,-616,74,-27,12
-1950,-262,-632,76,-40,23
-1947,-259,-644,71,-70,31
-1922,-261,-646,59,-82,32
-1895,-269,-646,46,-74,23
-1872,-278,-638,34,-54,9
-1863,-286,-616,28,-27,-7
-1871,-284,-603,26,-2,-22
-1895,-283,-594,28,14,-27
-1923,-281,-598,31,22,-20
-1944,-281,-606,33,17,-5
-1948,-281,-616,33,-3,12
-1939,-286,-615,35,-18,25
-1929,-281,-617,39,-28,30
-1928,-281,-607,45,-35,31
-1929,-280,-606,51,-52,27
-1927,-277,-602,56,-64,21
-1918,-278,-618,54,-77,14
-1914,-279,-620,45,-70,10
-1906,-279,-625,33,-47,7
-1904,-287,-626,22,-29,3
-1912,-297,-611,17,-15,1
-1922,-299,-603,20,-22,-2
-1928,-297,-593,30,-34,-2
-1926,-298,-602,40,-45,-1
-1926,-295,-612,48,-56,1
-1926,-292,-612,51,-45,2
-1929,-285,-626,51,-37,5
-1923,-291,-622,48,-38,5
-1918,-295,-612,50,-37,1
-1915,-293,-604,55,-45,-5
-1907,-295,-586,65,-49,-10
-1911,-292,-593,74,-44,-13
-1916,-290,-608,76,-39,-12
-1919,-291,-617,74,-31,-11
-1925,-293,-623,69,-35,-9
-1929,-295,-627,62,-39,-8
-1924,-303,-617,58,-45,-9
-1912,-309,-598,63,-57,-13
-1913,-310,-588,73,-60,-18
-1923,-308,-591,86,-55,-18
-1939,-305,-606,94,-46,-14
-1955,-313,-622,98,-48,-6
-1973,-311,-612,102,-61,2
-1974,-317,-594,113,-88,6
-1959,-329,-586,130,-118,5
-1946,-332,-582,147,-134,-3
-1939,-322,-577,166,-125,-13
-1959,-334,-603,179,-115,-23
-1988,-336,-612,185,-120,-29
-2003,-330,-604,194,-135,-32
-2010,-336,-617,201,-151,-35
-2002,-364,-625,210,-171,-41
-1991,-374,-632,223,-193,-55
-1978,-405,-634,241,-186,-75
-1978,-440,-632,265,-181,-101
-1993,-456,-620,300,-187,-130
-2016,-487,-606,346,-191,-155
-2047,-518,-617,402,-206,-177
-2064,-561,-628,470,-226,-198
-2052,-632,-615,552,-242,-226
-2076,-690,-586,654,-247,-259
-2129,-735,-524,792,-261,-289
-2190,-786,-472,960,-279,-315
-2247,-764,-514,1143,-387,-337
-2295,-830,-408,1331,-525,-362
-2368,-868,-454,1511,-714,-375
-2395,-874,-426,1669,-965,-381
-2345,-833,-336,1827,-1122,-386
-2206,-838,-276,1973,-1141,-416
-2177,-880,-253,2080,-1085,-461
-2288,-916,-254,2157,-962,-477
-2383,-971,-225,2203,-1032,-451
-2394,-965,-130,2231,-1226,-407
-2306,-902,67,2266,-1291,-365
-2273,-846,136,2297,-1290,-344
-2317,-829,232,2314,-1324,-337
-2368,-820,461,2353,-1373,-335
-2387,-757,583,2416,-1450,-335
-2452,-687,665,2475,-1511,-327
-2518,-569,673,2494,-1586,-308
-2599,-421,673,2447,-1733,-294
-2563,-206,659,2317,-1823,-300
-2453,-21,621,2103,-1804,-346
-2376,187,650,1836,-1683,-447
-2335,397,637,1523,-1565,-584
-2225,619,673,1169,-1479,-759
-2201,904,690,774,-1422,-951
-2166,1122,581,297,-1388,-1140
-2159,1320,416,-298,-1265,-1299
-2111,1472,284,-994,-1139,-1408
-1966,1580,135,-1763,-1021,-1478
-1837,1634,-62,-2589,-935,-1519
