AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1773,-938,509,3,-2,20
-1781,-936,505,11,0,20
-1781,-934,494,14,-3,23
-1783,-937,479,10,-9,23
-1775,-936,471,-1,-11,23
-1774,-933,464,-12,-13,24
-1769,-940,470,-21,-11,22
-1768,-943,479,-22,-8,21
-1759,-938,493,-15,-7,20
-1761,-940,502,-1,-9,20
-1758,-938,505,15,-11,18
-1755,-936,501,28,-9,18
-1749,-928,495,38,-9,14
-1756,-930,485,40,-6,13
-1760,-928,477,34,-6,13
-1768,-929,474,25,-9,18
-1769,-928,485,16,-15,24
-1765,-921,500,12,-12,31
-1752,-927,511,15,-4,36
-1750,-928,517,18,4,35
-1743,-926,516,21,7,30
-1747,-927,514,22,5,25
-1748,-924,513,19,5,21
-1755,-920,509,14,5,22
-1767,-917,513,7,0,29
-1769,-923,511,1,-4,37
-1766,-920,518,-4,-7,42
-1758,-916,511,-8,-19,43
-1752,-922,506,-13,-27,42
-1753,-923,505,-17,-23,41
-1749,-921,512,-19,-9,43
-1752,-920,513,-18,-2,44
-1744,-920,517,-19,3,46
-1742,-920,519,-18,12,46
-1751,-915,509,-24,14,49
-1761,-908,499,-32,21,54
-1775,-902,494,-43,29,62
-1779,-909,489,-54,31,70
-1787,-920,493,-63,30,70
-1780,-923,494,-65,17,65
-1781,-929,495,-63,-1,54
-1776,-933,496,-52,-1,43
-1782,-934,495,-37,-4,30
-1781,-931,494,-20,-8,23
-1781,-930,481,-10,-3,19
-1781,-923,460,-9,1,18
-1781,-917,452,-14,7,19
-1790,-916,438,-26,6,21
-1791,-918,441,-40,6,27
-1792,-921,445,-49,5,30
-1791,-927,448,-49,-7,35
-1782,-928,454,-42,-7,35
-1777,-934,454,-27,1,31
-1777,-934,458,-7,7,24
-1784,-934,456,15,12,16
-1793,-931,456,35,6,5
-1795,-929,449,47,-1,-2
-1797,-926,444,50,-10,-9
-1792,-924,440,49,-21,-11
-1786,-922,444,42,-17,-11
-1785,-918,445,34,-13,-10
-1778,-917,457,27,-10,-7
-1774,-919,472,28,-2,-4
-1766,-924,483,31,-3,-2
-1766,-920,483,37,-7,-2
-1767,-915,486,43,-20,-1
-1763,-915,490,48,-14,0
-1765,-911,489,51,-11,3
-1764,-908,493,50,-12,4
-1762,-912,493,46,-10,6
-1763,-909,501,42,-8,8
-1759,-910,504,36,-6,10
-1762,-909,511,30,-7,11
-1770,-904,507,22,-12,12
-1775,-904,499,14,-17,14
-1782,-912,487,2,-18,20
-1776,-916,489,-7,-17,22
-1768,-918,496,-11,-8,19
-1764,-917,501,-7,-5,13
-1763,-920,503,1,-4,6
-1770,-916,497,8,-7,-1
-1773,-916,488,11,-4,-1
-1774,-910,473,5,2,4
-1777,-909,471,-7,3,13
-1779,-909,476,-18,4,23
-1778,-906,489,-27,8,34
-1769,-907,496,-31,8,40
-1769,-914,501,-31,3,42
-1761,-920,501,-29,5,39
-1759,-917,485,-29,7,31
-1764,-919,476,-31,5,21
-1767,-919,470,-35,8,10
-1768,-919,484,-34,13,3
-1780,-921,492,-28,11,-1
-1787,-914,488,-20,1,2
-1784,-909,488,-14,-1,11
-1777,-908,489,-13,3,18
-1779,-901,489,-18,3,26
-1781,-906,481,-30,7,35
-1787,-908,463,-49,15,41
-1777,-922,455,-71,10,43
-1767,-929,452,-88,8,35
-1754,-934,463,-94,7,19
-1754,-937,474,-83,16,4
-1766,-935,484,-61,21,-7
-1783,-926,491,-31,21,-8
-1806,-921,476,-7,21,-1
-1812,-917,444,4,4,10
-1808,-918,423,0,-28,20
-1789,-913,406,-13,-38,22
-1777,-912,395,-32,-36,21
-1763,-919,402,-47,-17,15
-1761,-927,414,-55,13,9
-1763,-930,433,-52,37,2
-1779,-926,443,-42,46,0
-1786,-927,445,-29,42,2
-1795,-924,451,-16,32,8
-1788,-925,453,-6,21,15
-1782,-923,453,1,18,21
-1775,-927,461,4,19,24
-1775,-920,477,5,23,24
-1775,-909,493,7,24,23
-1795,-916,480,1,15,23
-1796,-923,482,-14,12,29
-1808,-928,485,-34,24,39
-1812,-925,481,-60,37,52
-1825,-934,494,-88,49,62
-1853,-932,518,-114,37,78
-1890,-951,521,-140,24,105
-1919,-962,506,-175,6,140
-1975,-969,525,-214,9,185
-2069,-1020,542,-264,8,245
-2147,-1094,597,-320,5,307
