AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1891,-808,408,76,-78,61
-1821,-800,433,79,-86,70
-1787,-798,413,85,-10,70
-1800,-814,381,85,28,66
-1797,-824,403,84,35,60
-1802,-816,424,94,29,48
-1809,-809,417,107,13,38
-1822,-815,419,116,-3,33
-1822,-812,440,125,14,32
-1836,-802,409,127,28,37
-1859,-807,406,120,-1,44
-1867,-809,413,112,-47,54
-1870,-795,433,107,-96,66
-1831,-789,446,110,-108,74
-1802,-785,442,113,-93,75
-1788,-791,443,116,-56,74
-1795,-790,454,118,-30,71
-1804,-792,464,122,-5,68
-1821,-781,452,123,28,68
-1864,-763,435,118,31,74
-1877,-767,445,109,4,84
-1873,-766,467,105,-18,89
-1866,-762,469,102,-20,91
-1858,-767,448,95,-23,89
-1853,-774,452,83,-21,85
-1839,-777,459,75,-9,77
-1825,-770,463,69,1,66
-1816,-767,463,65,26,50
-1836,-761,449,57,38,38
-1845,-761,471,51,34,29
-1845,-761,474,51,33,24
-1872,-765,454,45,25,24
-1881,-772,446,34,8,32
-1876,-760,446,21,5,41
-1879,-755,455,12,-12,47
-1865,-756,459,9,-16,54
-1852,-751,459,11,-22,53
-1838,-747,452,14,-23,52
-1833,-756,450,16,-3,45
-1847,-762,450,19,17,38
-1856,-769,445,21,7,32
-1843,-763,433,23,-8,28
-1836,-768,410,17,10,26
-1834,-783,435,12,41,25
-1858,-778,426,15,70,30
-1890,-773,426,17,37,38
-1879,-771,450,25,9,47
-1888,-780,483,45,-13,56
-1882,-773,463,69,-28,67
-1861,-771,442,87,-52,71
-1842,-774,423,96,-63,71
-1821,-775,420,96,-46,66
-1809,-779,426,96,-12,58
-1807,-774,410,93,8,45
-1827,-773,409,85,8,37
-1818,-766,419,77,8,31
-1827,-764,448,79,22,29
-1867,-764,452,86,24,36
-1883,-753,436,95,18,51
-1877,-752,442,104,11,67
-1859,-746,452,119,13,77
-1838,-744,439,133,33,77
-1860,-754,423,136,10,70
-1886,-760,441,138,-18,68
-1914,-770,461,143,-29,70
-1951,-773,425,143,-67,82
-1974,-797,394,134,-91,101
-1971,-845,362,107,-100,119
-1968,-876,345,74,-80,129
-1974,-916,319,44,-1,126
-2017,-991,321,27,47,112
-2100,-1106,357,36,68,87
-2185,-1213,403,73,81,56
-2271,-1282,479,142,87,16
-2394,-1322,493,234,130,-31
-2581,-1377,421,315,63,-79
-2723,-1435,378,363,-74,-129
-2796,-1502,413,388,-236,-195
-2805,-1518,568,417,-306,-287
-2846,-1459,719,479,-335,-412
-2947,-1408,886,574,-402,-562
-3002,-1325,1103,705,-539,-755
-3018,-1170,1219,850,-667,-994
-3005,-1063,1234,946,-707,-1280
-2928,-956,1223,952,-670,-1610
-2876,-818,1213,866,-566,-1964
-2850,-719,1237,715,-486,-2312
-2921,-621,1275,524,-460,-2610
-2996,-511,1376,320,-545,-2827
-2966,-398,1447,122,-707,-2968
-2792,-312,1492,-76,-922,-3054
-2550,-239,1443,-292,-1098,-3107
-2292,-183,1342,-531,-1205,-3125
-2000,-120,1222,-792,-1268,-3118
-1663,-67,1158,-1060,-1289,-3102
-1372,-23,1150,-1301,-1239,-3068
-1191,-6,1070,-1509,-1165,-2993
-1025,17,955,-1701,-1042,-2873
-900,70,837,-1888,-948,-2721
-777,82,744,-2077,-935,-2539
-673,71,703,-2262,-937,-2335
-476,153,610,-2438,-1002,-2109
-420,238,575,-2588,-1068,-1839
-437,244,545,-2691,-1154,-1471
-484,324,417,-2766,-1231,-986
-427,358,189,-2842,-1333,-405
-208,336,-6,-2940,-1334,206
-128,236,-104,-3032,-1253,813
26,131,-244,-3124,-1270,1378
216,-7,-458,-3241,-1242,1839
330,-167,-703,-3389,-1306,2183
518,-338,-860,-3546,-1360,2414
704,-487,-1037,-3688,-1211,2537
578,-661,-1069,-3771,-977,2618
509,-898,-1213,-3764,-691,2700
473,-1092,-1316,-3682,-326,2749
297,-1252,-1424,-3511,52,2778
59,-1336,-1600,-3280,407,2802
-266,-1408,-1833,-3012,744,2833
-635,-1587,-2204,-2752,1043,2865
-936,-1744,-2403,-2474,1122,2856
-996,-1998,-2427,-2079,1484,2733
-1318,-2109,-2221,-1540,1114,2483
-1426,-1824,-2192,-770,1242,2153
-1823,-1536,-1776,237,1414,1799
-2523,-1615,-1696,1322,844,1578
-2927,-1830,-1878,2309,-176,1557
-2853,-1638,-1931,3160,-1046,1639
-2578,-1530,-1931,3875,-1562,1701
-2314,-1572,-1983,4396,-1631,1719
-2141,-1660,-1862,4734,-1400,1693
-1985,-1718,-1711,4914,-935,1637
-2009,-1752,-1432,4972,-372,1563
-2235,-1706,-1091,4966,114,1518
-2444,-1650,-701,4942,521,1511
-2633,-1506,-357,4922,817,1500
-2955,-1259,58,4918,1032,1466
-3310,-941,313,4922,1105,1383
-3481,-582,462,4875,888,1212
-3424,-280,559,4747,651,913
-3195,-20,551,4491,536,490
-2995,225,512,4066,534,-27
-2805,324,492,3490,651,-556
-2824,357,549,2829,746,-1006
-2942,279,780,2191,785,-1288
-3001,269,1027,1648,718,-1392
-2981,219,1283,1235,545,-1364
-2859,112,1387,943,207,-1251
-2578,31,1343,714,-106,-1086
-2202,-13,1240,514,-246,-916
-1920,-126,1109,323,-236,-769
-1648,-287,1037,145,-160,-649
-1421,-373,1030,1,-48,-577
-1280,-441,1019,-94,58,-554
-1217,-534,1006,-148,114,-548
-1157,-546,983,-173,170,-548
-1164,-559,919,-190,222,-545
-1189,-566,813,-219,236,-521
-1213,-598,726,-265,231,-474
-1267,-630,613,-330,212,-393
-1286,-682,531,-412,189,-290
-1349,-757,496,-484,186,-162
-1406,-821,481,-537,162,-12
-1456,-872,479,-555,125,142
-1488,-908,506,-532,40,281
-1415,-965,566,-461,-74,374
-1358,-984,562,-362,-131,405
-1283,-992,465,-282,-161,380
-1338,-1019,440,-220,-101,331
-1438,-1019,236,-201,-67,288
-1459,-1023,139,-237,10,255
-1573,-1019,129,-286,158,247
-1695,-1009,138,-328,178,271
-1811,-1015,199,-340,161,324
-1932,-1011,227,-323,79,405
-1983,-1021,230,-292,-46,497
-1976,-1029,223,-253,-175,568
-1941,-1037,170,-223,-262,605
-1913,-1039,102,-210,-306,605
-1870,-1030,52,-216,-298,568
-1818,-1023,4,-232,-192,500
-1816,-1007,-21,-255,-41,411
-1868,-995,-18,-273,104,322
-1968,-986,-7,-281,193,250
-2063,-979,-4,-282,206,204
-2115,-967,18,-276,155,180
-2107,-963,19,-262,88,168
-2086,-985,37,-242,14,166
-2039,-973,78,-207,-7,170
-2011,-967,61,-164,-4,174
-1991,-976,60,-129,-30,179
-1955,-972,32,-108,-41,177
-1917,-958,19,-102,-32,160
-1881,-955,20,-104,-25,130
-1870,-949,45,-107,-21,92
-1860,-944,63,-106,-23,59
-1891,-937,120,-96,-38,39
-1890,-911,163,-71,-34,34
-1880,-891,150,-39,-52,41
-1852,-892,149,-7,-51,55
-1816,-890,141,17,-15,68
-1787,-861,111,31,37,71
-1784,-867,99,34,84,69
-1805,-881,108,32,93,69
-1825,-890,130,27,67,67
-1824,-882,142,25,25,66
-1834,-884,177,28,-34,66
-1844,-877,219,43,-98,69
-1862,-857,229,66,-159,79
-1848,-835,244,89,-204,93
