AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1504,-884,-495,148,53,-47
-1510,-948,-470,176,218,-80
-1514,-1055,-631,177,315,-119
-1614,-1002,-721,127,109,-177
-1563,-721,-567,91,181,-210
-1215,-742,-645,78,479,-261
-1624,-796,-554,56,1050,-315
-1936,-897,-487,63,796,-255
-1832,-969,-513,73,418,-177
-1837,-912,-546,101,353,-83
-1797,-875,-437,136,348,-3
-1838,-869,-543,168,91,64
-1808,-856,-761,137,49,137
-1876,-818,-911,35,147,225
-1810,-769,-949,-108,167,330
-1720,-842,-969,-268,126,410
-1681,-906,-918,-415,16,466
-1706,-1025,-872,-540,-525,483
-1664,-907,-699,-630,-1109,479
-1318,-709,-212,-590,-1065,431
-1353,-746,-113,-452,-475,315
-1567,-891,-426,-361,-369,190
-1663,-931,-499,-336,-382,106
-1667,-890,-402,-310,-360,46
-1708,-825,-393,-253,-303,9
-1829,-813,-456,-197,-334,8
-1827,-815,-438,-145,-347,28
-1812,-847,-466,-100,-325,52
-1841,-848,-547,-81,-258,74
-1855,-881,-427,-59,-272,94
-1807,-869,-518,-30,-268,103
-1824,-872,-521,-29,-374,90
-1798,-899,-512,-23,-509,68
-1869,-925,-493,-32,-635,45
-1887,-901,-457,-29,-771,19
-1727,-936,-550,-27,-864,-13
-1761,-912,-416,-21,-748,-57
-1797,-963,-402,8,-986,-104
-1636,-994,-563,4,-816,-153
-1602,-986,-492,1,-504,-221
-1558,-1024,-464,17,-219,-300
-1570,-999,-519,37,63,-365
-1618,-989,-484,59,304,-405
-1747,-973,-493,87,502,-412
-1960,-933,-485,112,503,-371
-2136,-946,-346,150,391,-276
-2200,-957,-307,208,201,-143
-2114,-923,-329,261,-89,-15
-2029,-893,-339,299,-370,86
-1917,-902,-378,317,-538,163
-1889,-855,-406,302,-578,209
-1813,-848,-427,258,-594,237
-1707,-861,-495,182,-465,235
-1698,-856,-468,91,-307,208
-1692,-862,-390,13,-147,168
-1693,-872,-297,-39,-18,117
-1751,-842,-269,-64,60,72
-1794,-846,-302,-92,30,50
-1855,-863,-297,-122,0,61
-1909,-850,-254,-140,-56,102
-1889,-854,-227,-142,-134,159
-1850,-911,-206,-128,-141,206
-1840,-905,-164,-94,-223,239
-1820,-891,-209,-53,-272,265
-1837,-900,-227,-30,-314,289
-1836,-890,-268,-28,-378,313
-1808,-870,-255,-46,-342,334
-1814,-861,-251,-75,-217,351
-1875,-908,-283,-115,-124,363
-1862,-903,-247,-144,-119,355
-1858,-869,-190,-148,-176,321
-1936,-877,-206,-146,-216,298
-1975,-914,-217,-159,-217,300
-2078,-937,-232,-194,-167,324
-2259,-962,-242,-250,-82,378
-2457,-999,-216,-326,4,462
-2635,-1046,-191,-411,58,561
-2759,-1060,-246,-512,39,650
-2849,-1075,-340,-642,-11,712
-2872,-1098,-465,-808,5,740
-2914,-1092,-587,-1006,86,734
-2881,-1172,-603,-1205,266,664
-2830,-1323,-514,-1341,385,463
-2656,-1387,-396,-1355,236,87
-2360,-1412,-377,-1248,-185,-466
-2343,-1313,-310,-1034,-356,-1071
-2414,-1293,-624,-800,-353,-1589
-2439,-1321,-776,-608,-302,-1995
-2525,-1229,-929,-454,-181,-2271
-2502,-1142,-1016,-325,-27,-2438
-2550,-1148,-972,-187,99,-2523
-2468,-1115,-966,-35,40,-2552
-2383,-1112,-867,146,31,-2548
-2351,-1110,-830,364,-44,-2515
-2302,-1032,-826,603,-312,-2449
-2229,-932,-870,842,-645,-2356
-2125,-820,-975,1050,-1131,-2250
-1907,-738,-994,1218,-1612,-2151
-1590,-696,-979,1367,-1841,-2083
-1332,-745,-980,1494,-1868,-2060
-1084,-757,-945,1608,-1925,-2068
-884,-713,-895,1717,-1710,-2070
-741,-681,-839,1831,-1479,-2066
-616,-607,-834,1941,-1270,-2041
-399,-622,-705,2076,-873,-2001
-314,-595,-651,2232,-474,-1960
-314,-541,-648,2364,-436,-1878
-357,-412,-601,2461,-357,-1729
-244,-295,-539,2535,-320,-1545
-272,-186,-343,2603,-222,-1325
-412,-168,-302,2663,-303,-1038
-469,-157,-198,2704,-452,-687
-398,-209,-112,2715,-701,-305
