AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-2039,-91,-195,-35,14,42
-2037,-92,-193,-27,19,42
-2030,-94,-194,-15,16,35
-2027,-93,-198,-5,9,22
-2031,-87,-199,3,3,9
-2038,-83,-208,9,-3,-1
-2043,-80,-218,10,-9,-5
-2047,-81,-220,8,-11,-2
-2045,-79,-221,4,-14,2
-2040,-82,-219,1,-13,6
-2033,-83,-214,1,-11,11
-2028,-88,-209,3,-16,11
-2020,-87,-203,8,-18,8
-2016,-79,-208,12,-17,4
-2009,-84,-216,14,-18,-1
-2004,-81,-222,15,-5,-6
-2013,-77,-234,12,12,-6
-2031,-76,-226,10,19,0
-2044,-78,-220,12,17,9
-2059,-85,-213,16,13,20
-2057,-86,-214,24,-3,31
-2039,-87,-212,33,-20,33
-2018,-89,-213,38,-26,26
-2016,-85,-214,41,-11,15
-2030,-75,-223,41,-1,5
-2032,-81,-217,37,-7,-1
-2030,-80,-215,33,-12,-7
-2024,-77,-213,28,-18,-8
-2026,-73,-223,23,-11,-8
-2041,-75,-220,17,6,1
-2050,-87,-205,16,6,12
-2046,-91,-191,24,-9,18
-2030,-90,-190,36,-26,16
-2011,-83,-202,44,-42,6
-2010,-80,-210,47,-38,-2
-2017,-72,-206,45,-9,-4
-2027,-73,-205,39,4,-4
-2035,-75,-207,32,-4,0
-2038,-77,-205,21,-10,6
-2036,-70,-205,9,-17,14
-2020,-71,-196,1,-18,20
-2007,-74,-186,-4,-6,21
-2005,-74,-182,-7,-5,19
-2007,-74,-177,-6,-8,19
-2008,-72,-180,-7,-4,19
-2028,-68,-186,-11,-3,25
-2031,-55,-192,-17,1,34
-2034,-66,-199,-26,-1,44
-2027,-65,-200,-38,-8,48
-2018,-65,-199,-48,-11,48
-2023,-71,-201,-56,-17,47
-2017,-72,-192,-64,-18,47
-2025,-74,-194,-71,-12,52
-2028,-75,-195,-78,-10,59
-2033,-73,-201,-86,-10,72
-2051,-72,-224,-102,6,89
-2061,-81,-235,-125,20,111
-2066,-92,-233,-149,35,130
-2077,-119,-230,-177,55,150
-2110,-148,-241,-213,78,171
-2123,-165,-268,-263,117,199
-2204,-194,-294,-325,194,234
-2285,-177,-371,-417,279,284
-2378,-184,-426,-543,335,347
-2512,-245,-538,-725,485,430
-2643,-256,-644,-968,645,531
-2782,-210,-702,-1249,829,639
-2948,-108,-753,-1548,957,737
-3088,-79,-742,-1842,900,808
-3031,-93,-435,-2068,942,832
-2944,-89,-371,-2212,1178,739
-2956,-25,-432,-2324,1361,537
-2958,-16,-506,-2391,1311,243
-2853,-21,-717,-2418,1303,-131
-2946,-88,-817,-2423,1273,-558
-2987,-214,-848,-2349,1374,-1001
-2962,-265,-747,-2167,1263,-1469
-2919,-375,-696,-1888,1080,-1931
-2830,-407,-621,-1525,967,-2371
-2823,-435,-679,-1090,867,-2778
-2788,-484,-719,-612,850,-3131
-2712,-489,-750,-118,702,-3453
-2536,-492,-766,378,529,-3771
-2377,-530,-787,863,410,-4088
-2200,-573,-865,1326,347,-4386
-2020,-636,-951,1746,336,-4651
-1929,-678,-1016,2112,352,-4857
-1754,-648,-1057,2432,317,-5001
-1644,-618,-1068,2702,278,-5092
-1559,-589,-1053,2939,187,-5119
-1547,-489,-993,3132,-3,-5058
-1457,-422,-916,3284,-188,-4896
-1403,-405,-892,3389,-263,-4645
-1243,-421,-792,3470,-238,-4330
-947,-381,-748,3550,-114,-4008
-697,-334,-740,3618,98,-3704
-481,-322,-747,3663,338,-3422
-289,-368,-704,3682,596,-3159
-2,-354,-692,3697,923,-2930
264,-284,-653,3716,1247,-2767
186,-420,-792,3739,1547,-2638
140,-90,-661,3702,1666,-2431
448,368,-335,3708,1504,-2249
125,180,-309,3711,1834,-2001
-226,-38,-560,3589,1991,-1588
-418,375,-470,3367,1738,-1083
-456,586,-151,3151,1797,-516
-583,531,62,2961,1978,112
-830,543,157,2764,2085,820
-1139,614,231,2554,2120,1623
-1234,609,298,2320,2092,2467
-1434,518,433,2059,2011,3320
-1721,408,373,1764,2047,4147
-1940,269,283,1359,1922,4966
-2184,71,279,878,1686,5747
-2544,-54,174,355,1448,6499
-2701,-165,48,-209,1223,7204
-2531,-217,65,-794,1234,7795
-2358,-125,172,-1368,1548,8189
-2280,-23,193,-1939,2225,8385
-2012,-83,595,-2450,2570,8227
-1860,-184,1244,-2748,2929,7616
-2285,-475,1421,-2888,2938,6642
-2699,-157,1426,-2918,2615,5466
-2635,366,1104,-2953,1928,4248
-2187,573,548,-3027,1358,2981
-2509,186,523,-3184,1369,1784
-3162,188,59,-3370,1691,923
-3352,-2,-115,-3623,2103,353
-3807,-131,-237,-3862,2389,-8
-4244,-373,-220,-4033,2213,-168
-4436,-476,-193,-4096,1713,-184
-4378,-458,-218,-4050,1017,-141
-4099,-411,-233,-3901,259,-93
-3803,-492,-80,-3653,-330,-59
-3358,-493,-116,-3323,-790,-86
-2957,-477,-100,-2921,-1049,-209
-2656,-467,-184,-2488,-1094,-400
-2459,-437,-311,-2092,-1044,-613
-2338,-405,-498,-1767,-836,-807
-2259,-359,-723,-1542,-548,-953
-2296,-318,-774,-1385,-413,-1071
-2329,-309,-778,-1283,-271,-1129
-2333,-265,-804,-1217,-291,-1151
-2305,-268,-712,-1154,-362,-1139
-2267,-244,-558,-1067,-515,-1105
-2154,-190,-506,-947,-700,-1065
-2000,-139,-505,-820,-865,-1035
-1865,-88,-521,-704,-916,-1012
-1801,-30,-563,-607,-845,-978
-1762,29,-604,-541,-678,-930
-1730,61,-625,-502,-456,-871
-1759,68,-632,-479,-233,-799
-1811,66,-631,-474,-45,-709
-1864,57,-592,-474,64,-605
-1893,48,-559,-467,96,-500
-1870,18,-531,-453,53,-407
-1843,3,-499,-425,-7,-329
-1819,16,-451,-382,-21,-269
-1800,2,-423,-326,-29,-221
-1779,-6,-408,-258,-54,-187
-1756,-4,-401,-188,-46,-160
-1756,-22,-399,-120,14,-135
-1772,-20,-402,-60,63,-112
-1782,-19,-384,-5,106,-85
-1821,-15,-417,37,178,-53
-1899,-25,-397,70,210,-12
-1959,-39,-370,99,183,42
-2008,-57,-337,118,124,97
-2030,-77,-317,135,48,153
-2017,-100,-303,149,-53,201
-1981,-108,-288,164,-92,237
-1926,-116,-283,177,-63,255
-1894,-131,-286,186,-19,248
-1900,-143,-279,188,33,231
-1942,-142,-289,185,99,217
-1994,-145,-286,172,148,210
-2065,-148,-273,158,142,215
-2121,-165,-257,145,83,233
-2124,-181,-233,138,25,252
-2097,-197,-201,143,-40,262
-2051,-196,-175,161,-82,253
-2009,-196,-163,184,-72,233
-2012,-187,-176,203,-35,206
-2016,-187,-166,213,8,180
-2074,-167,-150,217,55,168
-2114,-155,-176,216,56,171
-2120,-154,-178,201,20,181
-2101,-153,-184,182,7,185
-2095,-149,-195,158,-2,184
-2083,-148,-196,135,-42,171
-2053,-191,-145,118,-27,152
-2087,-175,-160,110,9,133
-2097,-160,-146,107,-9,116
-2092,-165,-144,112,-10,97
-2103,-140,-171,112,-7,82
-2094,-142,-161,110,-33,65
-2084,-149,-165,107,-32,48
-2076,-145,-178,97,-23,34
-2063,-133,-162,87,-30,21
-2063,-130,-144,84,-42,6
-2079,-132,-139,82,-40,-2
-2087,-117,-135,80,-49,-2
-2079,-92,-134,77,-65,2
-2068,-97,-140,66,-67,9
-2048,-105,-144,51,-53,18
-2024,-101,-142,31,-26,21
-2004,-92,-144,14,2,16
-1990,-87,-146,-3,25,5
-2001,-86,-154,-20,32,-9
-2004,-90,-151,-35,31,-18
-2017,-83,-163,-49,26,-22
-2020,-88,-169,-60,30,-21
-2040,-78,-155,-65,30,-13
-2041,-83,-141,-63,6,1
-2011,-91,-148,-56,-1,12
-1976,-102,-149,-49,27,18
-1983,-96,-150,-42,58,17
-2002,-87,-189,-39,56,15
-1998,-99,-193,-41,54,16
-1980,-100,-198,-43,75,12
-1985,-96,-212,-45,97,7
-2013,-106,-195,-46,109,4
-2059,-95,-193,-42,95,11
-2075,-93,-181,-33,38,26
-2062,-93,-177,-21,-16,40
-2057,-85,-203,-14,-59,55
-2035,-89,-214,-14,-69,68
-2012,-84,-227,-19,-48,73
-1993,-95,-220,-29,-23,71
-1987,-91,-215,-36,6,62
-1991,-96,-205,-40,33,51
-2025,-87,-206,-42,39,45
-2049,-93,-207,-43,25,48
-2053,-95,-197,-40,11,58
-2039,-89,-206,-36,8,65
-2025,-86,-201,-29,2,65
-2020,-91,-176,-13,-19,60
-2021,-88,-168,7,-10,54
-2022,-91,-181,24,4,49
-2041,-81,-206,29,20,49
-2053,-79,-220,21,30,55
-2056,-76,-214,7,14,60
-2036,-76,-201,-7,-14,61
-2020,-74,-202,-20,-18,60
-2013,-69,-195,-32,-3,61
-2007,-67,-189,-40,34,65
-2018,-67,-183,-47,57,71
-2034,-68,-177,-49,49,77
-2040,-84,-173,-55,40,90
-2038,-84,-171,-62,38,104
-2025,-85,-183,-73,32,118
-2014,-91,-175,-86,46,128
-2017,-93,-170,-98,80,139
-2024,-100,-168,-110,93,147
-2045,-111,-159,-122,100,158
-2080,-111,-171,-139,118,176
-2110,-125,-169,-164,125,202
-2152,-144,-178,-195,141,240
-2206,-171,-192,-239,157,289
-2252,-197,-204,-295,201,349
-2308,-218,-208,-363,268,417
-2380,-226,-202,-439,334,491
-2461,-231,-205,-524,399,571
-2562,-215,-240,-624,458,657
-2661,-188,-267,-748,493,741
-2694,-138,-297,-889,589,815
-2735,-109,-385,-1042,702,849
-2757,-48,-346,-1190,870,835
-2781,63,-474,-1327,1089,761
-2863,132,-731,-1496,1357,621
-3154,140,-780,-1663,1573,436
-3413,124,-853,-1798,1742,236
-3437,129,-860,-1889,1708,-40
-3322,131,-759,-1894,1527,-438
-3226,41,-722,-1800,1259,-955
-3172,-108,-742,-1612,898,-1557
-2971,-136,-618,-1323,554,-2211
-2824,-164,-695,-972,294,-2874
-2787,-232,-671,-609,18,-3478
-2737,-242,-713,-255,-193,-3991
-2642,-228,-767,65,-418,-4428
-2510,-161,-832,336,-566,-4781
-2403,-213,-805,582,-559,-5041
-2239,-302,-803,831,-525,-5238
-1960,-340,-822,1069,-487,-5411
-1719,-404,-826,1301,-408,-5560
-1537,-450,-818,1519,-362,-5672
-1464,-477,-732,1713,-392,-5726
-1328,-420,-730,1888,-405,-5687
-1170,-411,-748,2037,-419,-5586
-1099,-359,-746,2161,-445,-5415
-1104,-315,-807,2250,-500,-5153
-1026,-186,-782,2278,-465,-4793
-691,55,-686,2340,-479,-4425
-395,-7,-752,2406,-359,-4090
-243,-100,-918,2420,-202,-3757
-162,-278,-1246,2341,50,-3409
86,-24,-1047,2225,409,-3066
341,91,-778,2205,918,-2760
312,-32,-704,2248,1455,-2450
142,-106,-715,2289,1775,-2082
19,-138,-794,2305,1960,-1649
-70,37,-577,2322,2029,-1172
-80,96,-448,2384,2212,-657
-24,-46,-462,2437,2411,-136
-26,-96,-476,2458,2575,371
-59,-83,-475,2446,2793,869
-186,-76,-443,2406,3021,1374
-346,-99,-437,2330,3237,1906
-640,-97,-348,2225,3445,2480
-859,-98,-258,2110,3592,3098
-1203,-111,-120,1994,3730,3758
-1613,-70,34,1880,3748,4471
-2021,-34,220,1776,3619,5229
-2589,-52,741,1721,3349,6054
-3056,12,918,1715,2909,6940
-3272,-26,1022,1767,2540,7726
-3285,11,1057,1810,2563,8362
-3110,118,1109,1813,2647,8756
-3224,269,1086,1734,2813,8854
-3380,165,1098,1532,2926,8598
-3663,-42,1208,1234,2191,7868
-3493,107,1029,810,859,6675
-3418,532,365,109,290,5288
-1784,794,-469,-845,-349,3761
-481,1108,-256,-1875,716,1931
-2303,908,-136,-2692,1629,458
-3099,421,187,-3267,2466,-363
-3760,314,331,-3659,2905,-807
-4527,-56,523,-3876,2582,-932
-4910,-218,770,-3959,1782,-753
-4847,-114,730,-3905,599,-388
-4281,-133,612,-3775,-359,22
-3678,-135,455,-3607,-844,410
-3138,-223,164,-3443,-917,719
-2706,-265,4,-3311,-795,911
-2353,-337,-200,-3203,-385,947
-2179,-445,-282,-3120,-58,823
-2046,-505,-323,-3006,242,572
-1999,-545,-372,-2868,430,238
-2046,-536,-366,-2682,531,-123
-2168,-453,-327,-2444,534,-445
-2345,-327,-396,-2171,424,-682
-2467,-208,-494,-1912,240,-811
-2487,-105,-595,-1696,23,-853
-2455,-7,-673,-1516,-130,-839
-2405,60,-779,-1382,-250,-795
-2347,80,-823,-1280,-310,-734
-2239,85,-807,-1189,-331,-672
-2119,65,-716,-1085,-326,-628
-2050,40,-700,-955,-246,-608
-2026,37,-539,-813,-371,-600
-1942,73,-499,-647,-396,-596
-1882,105,-520,-494,-424,-601
-1820,143,-567,-377,-408,-602
