AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1887,-534,616,-74,76,1
-1950,-435,515,-50,82,-45
-1987,-285,498,-40,187,-70
-1974,-361,521,-29,262,-89
-2016,-446,538,-15,245,-98
-2023,-514,551,-1,186,-99
-2007,-523,566,18,145,-102
-1967,-553,532,38,112,-111
-1935,-539,505,58,57,-124
-1890,-527,505,79,39,-142
-1882,-513,468,95,81,-154
-1914,-492,444,97,175,-149
-1967,-494,406,85,257,-129
-2021,-529,410,64,241,-100
-2052,-495,423,43,132,-64
-2024,-470,452,33,53,-30
-2008,-472,462,34,19,-5
-1974,-490,474,45,-16,9
-1948,-494,467,62,-17,10
-1946,-475,433,76,-1,2
-1938,-483,442,90,7,-11
-1940,-494,444,103,19,-30
-1961,-481,433,114,12,-44
-1969,-483,449,124,1,-52
-1985,-486,417,124,23,-49
-2012,-485,392,110,41,-39
-2022,-498,394,94,36,-25
-2027,-517,409,80,7,-17
-1996,-516,419,72,-8,-18
-1981,-514,425,70,-5,-28
-1962,-513,433,74,0,-44
-1946,-511,445,81,20,-64
-1955,-512,441,85,54,-79
-1976,-517,430,85,91,-90
-1987,-514,429,83,113,-96
-1993,-509,445,84,121,-99
-1992,-506,463,92,124,-101
-1990,-500,470,107,115,-104
-1989,-472,477,124,79,-107
-1977,-467,471,139,70,-104
-1992,-469,439,143,69,-95
-1976,-471,460,142,86,-82
-1975,-473,441,139,113,-72
-1963,-475,441,132,129,-68
-1926,-466,440,125,126,-80
-1914,-458,464,123,120,-99
-1907,-455,442,124,118,-120
-1926,-464,425,120,132,-134
-1956,-459,395,106,140,-135
-1939,-463,403,91,144,-133
-1938,-486,409,76,167,-134
-1943,-509,403,67,171,-138
-1933,-527,428,67,162,-156
-1925,-554,435,81,162,-182
-1923,-605,472,110,156,-219
-1927,-618,495,162,130,-265
-1938,-631,487,224,110,-306
-1958,-645,476,284,123,-337
-1983,-652,456,337,142,-360
-1975,-703,469,395,191,-385
-1960,-731,492,467,203,-434
-1951,-752,529,558,191,-516
-1934,-761,528,668,176,-620
-1953,-756,504,775,151,-736
-2000,-768,454,862,129,-842
-2046,-768,426,926,86,-929
-2088,-783,430,973,41,-996
-2100,-800,455,1021,28,-1050
-2055,-787,509,1074,-53,-1125
-2008,-760,485,1114,-113,-1220
-1996,-755,437,1116,-123,-1310
-2000,-748,368,1072,-128,-1380
-1990,-730,331,994,-101,-1419
-2029,-741,346,899,-67,-1424
-2074,-743,349,790,-74,-1392
-2072,-731,379,680,-125,-1337
-2063,-728,442,589,-92,-1261
-2065,-772,409,502,-157,-1172
-2072,-828,432,402,-256,-1068
-1996,-850,467,308,-289,-965
-1902,-816,507,227,-271,-880
-1802,-795,485,145,-282,-829
-1721,-833,483,54,-239,-805
-1668,-848,529,-25,-192,-807
-1636,-850,578,-77,-165,-822
-1625,-859,562,-119,-106,-833
-1632,-850,545,-163,-36,-834
-1649,-842,557,-214,14,-826
-1603,-830,465,-297,69,-820
-1560,-814,414,-418,163,-824
-1560,-811,386,-558,214,-829
-1593,-819,350,-710,316,-817
-1625,-836,325,-861,327,-793
-1685,-822,373,-1006,288,-751
-1693,-828,347,-1155,231,-699
-1668,-895,343,-1309,189,-643
-1691,-906,359,-1459,115,-590
-1659,-879,333,-1597,35,-537
-1610,-902,313,-1730,28,-491
-1604,-915,298,-1848,22,-447
-1570,-926,266,-1957,2,-388
-1543,-1011,243,-2065,103,-320
-1491,-1087,257,-2153,222,-274
-1415,-1064,225,-2225,214,-284
-1321,-1147,212,-2303,316,-343
