AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1482,-1404,623,162,136,73
-1478,-1435,610,225,198,155
-1422,-1388,615,289,243,208
-1413,-1389,564,343,314,224
-1424,-1279,512,359,311,216
-1372,-1431,459,339,329,182
-1409,-1442,416,287,247,145
-1364,-1337,387,221,292,115
-1360,-1352,409,159,366,74
-1380,-1357,427,104,398,21
-1424,-1341,457,61,408,-35
-1475,-1329,453,29,380,-74
-1526,-1342,478,12,347,-81
-1503,-1346,489,5,367,-62
-1520,-1363,514,15,424,-36
-1528,-1370,513,28,415,-10
-1523,-1369,549,50,379,-2
-1541,-1365,510,61,315,-9
-1529,-1362,492,56,222,-27
-1519,-1360,478,40,136,-51
-1513,-1364,475,19,78,-75
-1525,-1369,486,2,22,-94
-1536,-1369,475,-10,-36,-101
-1513,-1368,453,-22,-75,-105
-1466,-1369,431,-38,-90,-107
-1374,-1375,415,-62,-23,-113
-1393,-1387,416,-89,108,-119
-1393,-1409,436,-111,190,-124
-1408,-1413,499,-106,243,-142
-1455,-1417,503,-79,208,-161
-1485,-1407,504,-49,151,-167
-1497,-1400,476,-27,81,-162
-1500,-1399,431,-25,19,-149
-1490,-1398,412,-39,-16,-134
-1474,-1392,389,-63,-56,-124
-1453,-1408,385,-93,-101,-122
-1422,-1392,375,-119,-128,-128
-1381,-1405,390,-139,-125,-138
-1373,-1418,383,-151,-78,-146
-1389,-1419,418,-154,-46,-147
-1415,-1436,456,-137,-44,-144
-1439,-1447,456,-106,-72,-137
-1434,-1463,450,-71,-82,-123
-1433,-1455,419,-39,-99,-114
-1416,-1454,380,-22,-114,-112
-1418,-1446,352,-24,-112,-115
-1452,-1452,336,-39,-91,-112
-1456,-1457,351,-57,-103,-119
-1429,-1463,380,-66,-139,-146
-1402,-1487,388,-70,-133,-187
-1338,-1488,410,-63,-94,-249
-1286,-1495,401,-43,6,-339
-1290,-1521,359,-29,111,-446
-1317,-1555,349,-27,187,-565
-1307,-1542,273,-47,273,-683
-1295,-1530,231,-95,452,-801
-1313,-1670,154,-166,582,-921
-1360,-1727,164,-243,820,-1039
-1433,-1811,207,-300,975,-1156
-1571,-1861,238,-321,1047,-1250
-1687,-1975,308,-298,1014,-1314
-1787,-2077,324,-242,891,-1358
-1728,-2070,315,-173,713,-1419
-1618,-2148,300,-113,549,-1527
-1575,-2176,220,-63,494,-1641
-1521,-2162,98,-38,481,-1725
-1459,-2227,94,-28,608,-1783
-1425,-2211,104,1,745,-1821
-1313,-2217,148,50,895,-1873
-1287,-2251,181,105,893,-1941
-1036,-2287,196,159,779,-2045
-854,-2309,228,234,718,-2166
-664,-2355,209,326,689,-2255
-513,-2330,169,434,661,-2287
-330,-2307,207,549,708,-2255
-221,-2321,210,656,856,-2149
-157,-2201,232,761,890,-1975
-5,-2164,216,871,962,-1739
133,-2152,160,954,1006,-1457
491,-2124,166,1004,870,-1184
993,-2069,97,1016,791,-984
1452,-1936,-58,960,818,-861
1776,-1752,-260,854,1160,-778
1769,-1637,-366,694,1835,-630
1715,-1572,-525,443,2418,-370
1292,-1394,-459,128,3039,43
714,-1277,-326,-156,3488,588
188,-1161,-135,-428,3299,1258
-607,-1010,191,-663,2751,2117
-2064,-934,447,-799,1821,3331
-2680,-1165,435,-863,402,4907
-3294,-1211,-10,-874,-1012,6646
-3233,-1187,53,-802,-1753,8330
-2822,-1476,352,-523,-2156,9555
-2377,-1279,373,-91,-2228,10155
-1480,-814,56,297,-1999,10111
-719,-476,-300,444,-1587,9506
118,55,-644,295,-787,8371
-108,668,-1171,-138,805,6806
1329,428,-742,-772,3019,5001
1503,833,64,-1070,3268,2696
-829,1108,181,-945,4751,704
-2380,372,504,-538,4901,-620
-4053,343,793,64,4674,-1271
-5443,455,779,689,3739,-1312
-5991,618,566,1201,2162,-1020
-5713,747,53,1487,236,-745
-4907,891,-561,1479,-1697,-727
-3949,879,-1182,1173,-3283,-998
-2825,943,-1494,646,-3922,-1477
-2195,983,-1578,39,-3729,-2053
-1882,937,-1156,-453,-3298,-2616
-1602,637,-421,-683,-2847,-3136
-1312,134,165,-658,-2367,-3591
