AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-502,0,2016,15,-7,9
-508,-4,2011,15,-7,9
-500,-2,2011,15,-6,9
-504,-1,2011,16,-8,10
-503,-3,2011,15,-9,9
-500,-1,2013,15,-10,8
-503,0,2012,15,-10,8
-504,-4,2016,14,-8,9
-502,-2,2014,15,-6,9
-504,-2,2012,16,-7,8
-508,-2,2011,15,-5,9
-501,-2,2014,16,-7,9
-499,-2,2010,15,-9,8
-499,-4,2008,15,-9,8
-499,-1,2012,15,-5,8
-507,-3,2012,15,-5,8
-502,-1,2014,16,-3,8
-504,-2,2008,15,-4,9
-502,0,2012,16,-3,8
-504,-2,2009,16,-4,9
-501,-1,2011,15,-6,8
-505,-3,2014,15,-7,8
-503,-2,2016,15,-6,9
-503,-3,2015,15,-5,9
-501,0,2014,16,-4,9
-499,-5,2012,15,-4,8
-504,-2,2011,15,-3,8
-502,-2,2014,16,-3,8
-504,-1,2009,16,-4,8
-498,-5,2013,15,-5,8
-503,-2,2009,16,-3,9
-596,45,1844,25,-90,6
-827,-95,1168,-14,-1039,-35
-597,265,2732,-17,-984,-42
-233,-155,2483,-29,-809,-61
-122,4,1966,-31,-563,-72
-270,-142,1398,-46,-538,-83
-407,121,1983,-2,-514,-76
-641,-95,2042,45,-535,-31
-586,-63,2075,55,-722,7
-76,50,2320,68,-157,10
-75,43,2060,53,414,13
-219,-57,1870,47,875,20
-370,-42,1976,55,1032,34
-582,26,2276,91,1125,54
-629,-27,2022,96,910,94
-352,-74,1704,92,538,57
-477,-11,1796,45,505,41
-440,-17,2032,32,491,47
-597,-220,1899,78,363,50
-738,-156,2279,156,-228,65
-670,-37,2319,234,-584,64
-425,-134,2173,241,-791,37
-207,-169,2057,159,-818,-17
-53,-191,1967,30,-660,-99
164,-142,1881,-95,-372,-158
-42,-47,2051,-154,10,-198
-397,31,2303,-120,395,-181
-476,180,2441,-22,722,-120
-238,334,2419,104,1527,-68
5,354,2231,208,2625,-40
-176,226,2012,238,3848,6
-390,19,1924,209,4769,78
-670,6,1843,200,5386,135
-970,24,1788,212,5540,170
-1854,142,1345,167,4609,226
-1558,48,1380,120,2860,152
-1021,191,1571,106,927,-42
-811,249,1717,135,-598,-260
-814,228,1855,181,-1685,-401
-844,39,1955,222,-1665,-459
-1017,-106,2122,278,-1342,-452
-911,-168,2177,344,-1072,-419
-986,-125,2060,411,-1042,-415
-962,-89,1938,446,-1229,-428
-902,-92,1859,461,-1573,-495
-873,-34,2048,458,-1648,-566
-659,258,2365,463,-953,-581
108,327,2303,502,-338,-649
-451,371,1891,569,312,-722
-619,388,1743,656,184,-751
-1047,298,1886,745,-482,-777
-1043,204,2161,799,-855,-785
-930,66,2276,842,-1281,-812
-888,5,2266,864,-1442,-826
-843,-4,2358,880,-1930,-826
-919,5,2534,920,-2742,-792
-732,102,2748,985,-3522,-747
-545,253,2660,1021,-4000,-715
-536,431,2510,998,-4183,-670
-557,621,2317,921,-4266,-597
-464,682,2224,832,-4128,-467
-392,663,2097,784,-3743,-279
-271,592,2012,774,-3517,-66
-150,477,2105,817,-3563,138
-44,317,2085,878,-3658,308
140,200,1962,926,-3709,436
340,227,1656,827,-3452,463
361,363,1503,552,-3127,399
303,422,1591,258,-3010,337
344,388,1780,107,-2924,342
501,374,1846,106,-2697,395
673,381,1751,126,-2190,446
703,416,1721,108,-1642,488
714,436,1780,64,-1238,528
735,333,1873,17,-1217,547
906,354,1780,-31,-1320,531
918,526,1764,-78,-1154,510
921,486,1821,-105,-1114,483
875,396,1789,-126,-919,463
778,316,1838,-149,-625,454
711,287,1901,-136,-269,469
708,215,1829,-130,-203,478
816,199,1740,-144,-151,483
904,240,1832,-154,-303,474
1053,262,1858,-149,-657,456
986,218,1864,-147,-929,456
831,255,1927,-109,-938,517
786,291,1890,-71,-894,617
819,335,1909,-21,-712,731
877,331,1917,33,-351,846
814,298,1896,82,66,960
613,180,1942,119,396,1089
446,219,2018,162,620,1238
630,222,1855,192,671,1371
729,229,1833,207,653,1455
752,235,1920,236,591,1508
816,231,1957,273,348,1527
1018,228,1907,308,-121,1470
945,121,1901,345,-756,1364
908,137,2014,417,-1355,1251
850,115,1931,516,-1554,1151
825,232,1806,600,-1459,1061
938,241,1780,668,-1284,954
962,185,1756,717,-1112,836
786,251,1749,741,-842,767
802,227,1821,745,-628,752
765,194,1809,736,-616,741
741,193,1882,721,-725,739
717,226,1865,729,-781,735
786,267,1720,733,-707,731
891,269,1600,727,-588,707
819,281,1622,721,-629,682
819,262,1486,700,-735,677
827,230,1557,654,-615,700
477,232,1947,650,-464,783
626,218,1720,655,18,906
1023,331,1844,667,129,950
1079,298,1904,701,42,911
931,274,1949,762,-112,871
960,232,1860,842,-66,849
1196,208,1713,922,277,814
1226,188,1791,991,875,768
1140,139,1944,1076,1498,746
1037,85,1963,1165,2133,759
997,99,1898,1221,2716,803
962,136,1875,1237,3148,861
871,180,1890,1221,3323,928
726,237,2026,1181,3196,1011
612,268,2066,1121,2762,1093
546,244,2037,1030,1793,1141
546,273,1893,895,668,1150
581,342,1727,721,-23,1132
633,398,1657,529,-300,1092
663,446,1654,344,-490,1033
740,485,1693,186,-666,958
879,466,1753,52,-913,854
974,436,1724,-64,-1048,725
1031,352,1704,-176,-887,599
990,354,1637,-287,-415,486
942,387,1749,-380,-174,372
858,393,1925,-430,-356,261
922,383,1990,-452,-616,158
926,312,1937,-473,-802,60
912,280,1970,-498,-1007,-22
906,261,1923,-530,-1157,-85
970,254,1931,-573,-1270,-125
996,301,1916,-613,-1266,-148
925,341,1873,-648,-1206,-148
905,343,1788,-670,-1126,-127
976,300,1837,-672,-1025,-104
991,266,2001,-644,-777,-87
1003,256,2069,-592,-482,-74
1133,214,2130,-500,-512,-129
725,496,2239,-393,-1167,-205
890,326,1755,-319,-1507,-174
1147,219,1521,-322,-1690,-174
1250,190,1715,-316,-1431,-207
1408,106,1806,-262,-1066,-291
1345,-32,1734,-190,-890,-383
1176,-93,1772,-102,-647,-441
1261,103,1673,-31,-338,-477
1297,190,1628,-4,-319,-553
1236,154,1719,23,-104,-620
1263,103,1932,77,2,-700
1282,175,1943,132,-100,-803
1265,156,1785,163,-165,-911
1188,133,1730,171,-191,-1014
1147,61,1714,179,-101,-1088
1177,64,1694,198,143,-1144
1078,97,1658,216,398,-1183
1029,212,1591,222,617,-1209
1035,278,1567,216,714,-1241
1029,289,1605,215,776,-1276
1031,321,1646,230,971,-1314
