AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1971,-418,411,61,-278,620
-2006,-347,474,71,-307,592
-2084,-331,389,54,-287,592
-2064,-389,326,3,-242,615
-2019,-350,310,-53,-126,639
-1961,-296,348,-93,11,639
-1881,-279,378,-128,116,603
-1916,-286,384,-157,147,533
-1991,-288,384,-179,93,438
-2066,-284,405,-186,-10,353
-2092,-260,415,-170,-52,288
-2112,-262,416,-153,-81,250
-2146,-234,264,-156,-65,234
-2092,-392,645,-325,-30,200
-2011,-203,63,-219,-45,136
-1938,-286,312,-167,-8,123
-2058,-288,305,-185,42,84
-2131,-275,331,-187,23,82
-2143,-263,398,-188,22,102
-2142,-262,378,-172,38,130
-2105,-252,387,-157,37,157
-2104,-250,412,-135,28,178
-2308,-217,456,-66,-13,216
-2218,-238,440,-26,-66,237
-2026,-250,397,30,-59,237
-2046,-201,244,37,-65,233
-1994,-207,237,8,-111,208
-1985,-205,238,-28,-106,169
-2021,-201,257,-69,-132,120
-2009,-215,254,-109,-147,83
-1939,-188,254,-141,-146,46
-1912,-192,317,-158,-80,17
-1918,-199,326,-160,40,5
-1941,-226,423,-158,157,7
-1970,-215,376,-108,206,15
-1892,-237,517,19,234,-35
-2079,-232,346,25,205,17
-2076,-242,307,64,73,44
-1974,-221,385,94,122,57
-1926,-197,320,115,193,48
-1922,-216,262,101,260,25
-1980,-184,248,79,278,0
-2009,-164,246,46,251,-15
-2031,-174,233,-3,245,-14
-2009,-166,264,-44,269,-1
-1989,-182,279,-71,333,-1
-2000,-199,298,-80,317,-15
-2038,-212,344,-79,264,-28
-2042,-217,364,-54,214,-34
-2023,-205,319,-28,180,-41
-2024,-217,312,-6,151,-41
-2019,-222,333,17,138,-34
-2013,-201,322,42,140,-24
-1998,-212,368,79,138,-14
-2019,-206,354,116,132,-3
-2052,-189,340,132,75,11
-2060,-179,328,139,4,34
-2085,-166,325,146,-58,65
-2077,-158,300,133,-120,104
-1999,-140,239,95,-138,132
-1951,-137,250,40,-133,140
-1934,-155,269,-4,-107,138
-1946,-159,324,-36,-109,133
-1924,-163,387,-32,-104,131
-1947,-185,388,-7,-85,139
-1926,-189,369,16,-67,159
-1862,-181,374,39,9,172
-1860,-178,319,57,100,175
-1890,-199,319,57,143,179
-1988,-213,290,50,159,201
-2072,-197,252,34,124,243
-2102,-219,284,20,84,297
-2134,-257,302,26,26,348
-2128,-275,324,48,-63,387
-2163,-297,341,97,-100,405
-2252,-352,257,144,-121,417
-2427,-437,117,152,-95,429
-2708,-614,77,80,-18,458
-3071,-760,-72,7,86,490
-3370,-942,-18,-73,181,500
-3706,-1149,90,-58,234,443
-3914,-1274,192,-59,194,262
-4164,-1417,300,198,180,-97
-4341,-1438,352,374,222,-544
-4458,-1350,447,564,319,-1114
-4634,-1222,326,747,501,-1749
-4707,-1094,134,825,694,-2381
-4757,-1020,41,816,940,-2983
-4918,-856,42,774,1083,-3521
-5084,-690,67,734,959,-3959
-5097,-549,145,714,535,-4276
-4709,-369,227,715,30,-4510
-4097,-252,245,718,-245,-4675
-3498,-157,283,745,-283,-4794
-2999,-97,409,818,-157,-4858
-2641,13,543,948,5,-4877
-2328,186,610,1100,68,-4844
-2158,340,541,1212,20,-4739
-1925,475,486,1226,-130,-4542
-1555,587,417,1138,-245,-4285
-1299,616,318,965,-243,-3990
-1031,691,304,730,-296,-3663
-716,726,394,490,-340,-3356
-468,722,393,252,-445,-3056
-48,702,464,29,-544,-2784
161,624,540,-149,-501,-2541
424,587,521,-323,-385,-2300
530,549,578,-495,-236,-2071
566,521,607,-658,-188,-1828
726,589,632,-830,-164,-1572
821,620,686,-1008,-41,-1292
745,575,714,-1186,153,-941
641,642,740,-1371,339,-522
489,688,842,-1535,386,-84
416,732,842,-1684,239,341
380,731,825,-1849,115,746
337,640,705,-2031,31,1145
401,583,542,-2237,-19,1513
461,457,381,-2459,13,1817
360,195,203,-2700,113,2087
156,-85,169,-2919,197,2340
-254,-343,157,-3074,205,2582
-716,-679,-57,-3182,-36,2835
-971,-999,-322,-3256,-361,3099
-1190,-1314,-633,-3276,-426,3337
-1512,-1788,-1075,-3271,-306,3496
-1929,-2168,-1439,-3253,-368,3524
-2288,-2340,-1588,-3135,-387,3404
-2682,-2403,-1577,-2873,-523,3132
-2816,-2369,-1346,-2412,-717,2707
-2985,-2148,-1370,-1803,-765,2156
-3084,-1700,-1534,-1173,-1084,1541
-3151,-1625,-1724,-584,-1210,948
-3338,-1532,-2068,-178,-937,497
-3325,-1178,-2147,78,-647,158
-3352,-986,-2173,253,-404,-110
-3312,-839,-2175,364,-434,-290
-3029,-621,-2129,473,-548,-397
-2740,-505,-2135,597,-657,-429
-2390,-471,-2283,725,-666,-366
-2044,-550,-2696,810,-486,-204
-1581,-706,-3006,858,-214,4
-1193,-1038,-2803,991,146,203
-1103,-1174,-3206,1062,440,417
-889,-1515,-3131,1374,494,626
-1042,-1819,-2700,1811,310,843
-940,-1836,-2220,2478,204,1131
-945,-1875,-1584,3354,88,1347
