AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1959,-615,46,26,-31,15
-1952,-616,38,27,-38,18
-1940,-621,29,24,-38,18
-1920,-620,19,17,-23,10
-1917,-625,12,6,-6,0
-1920,-624,18,-3,13,-9
-1931,-626,32,-5,26,-12
-1943,-632,45,1,21,-10
-1959,-634,51,11,10,-1
-1962,-634,46,24,2,12
-1963,-634,32,33,-7,23
-1953,-635,19,33,-13,28
-1941,-632,19,29,-16,26
-1932,-633,22,26,-22,20
-1939,-638,32,24,-26,13
-1941,-633,38,24,-25,8
-1939,-624,44,27,-21,7
-1944,-623,41,28,-16,9
-1953,-627,30,26,-11,14
-1951,-619,30,20,-5,19
-1944,-615,22,12,3,22
-1955,-619,29,5,8,20
-1959,-629,41,1,5,20
-1954,-620,50,5,-5,17
-1944,-622,51,11,-9,8
-1938,-628,41,17,-8,1
-1946,-636,28,16,0,-6
-1975,-632,19,10,9,-5
-1980,-626,25,4,-7,3
-1962,-620,25,1,-30,5
-1932,-624,20,-2,-41,3
-1896,-640,25,-2,-25,-6
-1904,-642,26,-2,19,-12
-1948,-623,36,1,33,-9
-1953,-622,37,5,11,2
-1953,-622,32,10,-4,14
-1944,-627,13,12,-3,23
-1939,-617,11,10,15,28
-1932,-621,9,10,36,26
-1934,-638,4,9,43,18
-1932,-643,5,10,54,6
-1932,-636,12,12,68,-9
-1961,-626,24,19,35,-17
-1986,-636,33,32,7,-16
-2009,-638,14,38,-22,0
-1983,-625,22,42,-59,15
-1945,-623,20,45,-79,22
-1920,-644,24,46,-72,20
-1925,-646,21,43,-51,16
-1931,-637,30,41,-28,13
-1943,-626,30,39,-15,13
-1963,-626,31,36,-15,17
-1983,-620,35,33,-31,23
-1968,-613,41,31,-56,30
-1951,-618,32,29,-62,29
-1937,-624,16,20,-44,22
-1925,-617,26,11,-11,13
-1930,-615,36,9,12,0
-1940,-620,38,10,12,-12
-1959,-632,43,11,3,-16
-1964,-626,53,16,-3,-13
-1956,-622,55,23,-16,-8
-1948,-632,49,29,-25,-2
-1954,-643,34,30,-28,6
-1954,-630,37,25,-22,15
-1948,-624,34,21,-20,20
-1949,-629,26,15,-20,22
-1939,-634,23,7,-20,21
-1926,-631,25,1,-13,16
-1914,-625,29,-1,4,5
-1926,-627,24,-3,18,-4
-1954,-630,29,-4,27,-7
-1964,-620,30,1,2,-5
-1965,-629,31,9,-32,0
-1960,-639,27,14,-43,7
-1949,-632,30,20,-45,16
