AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1947,-452,380,44,51,-8
-2004,-432,326,88,65,-19
-2074,-423,259,104,54,-9
-2109,-425,230,94,1,18
-2094,-429,237,70,-26,52
-2040,-429,234,38,-35,78
-1957,-408,236,2,-13,86
-1906,-399,242,-34,15,71
-1896,-407,263,-62,32,44
-1890,-416,292,-82,52,14
-1902,-403,327,-90,68,-16
-1960,-378,380,-79,61,-41
-2040,-396,405,-54,42,-46
-2078,-412,347,-34,19,-32
-2109,-409,309,-27,-5,-6
-2107,-405,306,-22,-1,25
-2076,-438,325,-14,-33,38
-2024,-430,316,3,-133,23
-1954,-410,303,20,-202,-8
-1905,-426,304,35,-210,-49
-1877,-436,295,43,-174,-89
-1879,-393,304,50,-103,-117
-1940,-390,289,52,-27,-123
-2001,-409,271,37,13,-106
-2060,-400,316,17,10,-69
-2062,-378,355,5,12,-22
-2070,-411,354,-2,46,24
-2119,-444,308,-6,67,74
-2104,-434,316,-7,4,115
-2008,-407,342,9,-65,132
-1927,-404,341,37,-99,114
-1873,-414,297,63,-109,68
-1840,-422,258,78,-134,6
-1814,-408,238,83,-151,-64
-1822,-406,255,82,-139,-125
-1862,-417,298,82,-108,-171
-1916,-428,326,87,-58,-191
-1997,-434,322,95,-64,-182
-2006,-419,350,103,-107,-148
-2001,-404,341,111,-112,-99
-2012,-406,321,112,-104,-41
-2018,-414,331,107,-117,21
-1966,-401,342,104,-118,75
-1934,-389,339,96,-80,112
-1922,-395,316,83,-58,132
-1907,-411,312,63,-53,137
-1888,-419,322,40,-38,127
-1912,-419,389,29,-48,108
-1901,-420,410,37,-75,87
-1925,-420,439,55,-74,69
-1930,-401,413,72,-94,51
-1945,-415,379,79,-111,41
-1948,-449,337,72,-93,36
-1982,-476,347,60,-66,33
-1992,-489,418,62,-76,33
-2015,-486,466,88,-84,34
-2057,-507,473,128,-89,36
-2025,-547,529,187,-138,25
-1952,-555,587,272,-246,-18
-1982,-602,629,369,-240,-66
-2017,-621,614,468,-220,-103
-1989,-527,584,557,-239,-138
-2069,-514,524,625,-239,-171
-2102,-636,530,670,-369,-192
-2155,-706,537,693,-437,-183
-2174,-699,551,699,-376,-138
-2158,-691,541,700,-226,-86
-2107,-782,592,721,-119,-60
-2084,-856,714,802,-140,-92
-1952,-1016,847,972,-156,-197
-1883,-1072,1076,1245,-344,-374
-1617,-1117,1148,1550,-358,-529
-2045,-1082,994,1809,-319,-601
-2248,-948,830,1987,-428,-587
-2306,-960,711,2065,-492,-524
-2354,-986,799,2097,-482,-427
-2389,-961,898,2120,-488,-310
-2380,-951,968,2127,-578,-205
-2382,-909,1047,2123,-705,-106
-2194,-929,1056,2123,-728,-14
-2068,-893,936,2091,-626,49
-1977,-971,1283,2156,-462,90
-1831,-972,1244,2200,-390,62
-1819,-894,1345,2295,-480,-14
-1832,-775,1198,2379,-576,-84
-1842,-643,1031,2368,-706,-131
-1791,-588,866,2258,-699,-154
-1672,-537,832,2082,-607,-163
-1615,-447,869,1902,-430,-167
-1542,-402,932,1775,7,-134
-1865,-329,1239,1760,392,-51
-2326,-106,1451,1858,367,95
-2535,21,1380,1976,86,298
-2477,172,1099,2037,-235,502
-2192,350,663,1900,-344,674
-1916,480,440,1623,-197,782
-1794,679,365,1282,-6,822
-1734,783,337,916,109,802
-1756,875,316,539,137,755
-1768,1033,241,153,165,706
-1790,1140,189,-245,218,656
-1869,1276,140,-645,226,608
-1999,1424,9,-1059,123,568
-2114,1458,-186,-1532,-24,553
-2220,1484,-341,-2075,-171,567
-2373,1474,-469,-2687,-280,613
-2449,1451,-602,-3361,-475,675
-2334,1394,-769,-4100,-719,723
-2094,1378,-874,-4855,-846,731
-1820,1379,-994,-5641,-853,708
-1489,1179,-1236,-6447,-696,622
-1234,970,-1438,-7261,-438,475
-1019,802,-1523,-8131,-72,280
-792,536,-1549,-8862,427,-14
-400,358,-1078,-9343,836,-470
-470,267,-739,-9549,1185,-1001
-1173,103,-903,-9675,1453,-1378
-1996,231,-930,-9809,1336,-1462
-2670,252,-681,-9880,833,-1233
-2785,-137,-394,-9818,280,-790
-2291,-249,210,-9471,-276,-371
-1849,-251,648,-8794,-624,-49
-1594,-387,676,-7955,-705,198
-1534,-338,514,-7115,-721,416
-1475,-203,113,-6363,-407,629
-1360,-33,-230,-5725,-122,759
-1204,-113,-607,-5178,312,795
-973,-347,-1065,-4757,876,685
-979,-412,-998,-4254,1190,441
-1344,-677,-381,-3670,1170,202
-1660,-851,-183,-3014,648,58
-1733,-1050,-70,-2176,-263,-14
-1670,-1204,-183,-1313,-1242,-44
-1563,-1058,-648,-513,-1717,-44
-1140,-1166,-785,163,-1355,-27
-1150,-1115,-1024,719,-1106,-17
-1285,-1115,-980,1208,-418,10
-1116,-881,-705,1617,952,54
-1839,-1157,-1155,1920,1528,158
-2568,-1355,-1106,2133,1071,411
-2817,-1384,-574,2417,197,741
-2977,-1281,-455,2806,-717,1059
-2955,-1212,-736,3148,-1442,1338
-2796,-1366,-724,3410,-1937,1527
-2676,-1508,-539,3609,-2187,1580
-2131,-1554,-559,3731,-2093,1499
-1848,-1493,-357,3768,-1289,1270
-1610,-1346,-453,3736,-1011,937
-1745,-1232,-219,3640,-907,576
-1901,-1224,92,3553,-938,246
-2025,-1213,360,3488,-957,-27
-2198,-1109,394,3428,-906,-225
-2335,-996,240,3327,-703,-324
-2371,-957,195,3187,-488,-356
-2369,-945,202,3036,-260,-362
-2340,-933,229,2895,-99,-364
-2314,-906,319,2779,-118,-378
-2303,-904,419,2696,-240,-385
-2271,-938,524,2631,-347,-372
-2164,-988,616,2572,-350,-345
-2039,-1035,715,2523,-258,-314
-1951,-1036,740,2476,-149,-289
-1917,-951,598,2396,0,-262
-1892,-804,429,2254,246,-217
-1821,-684,339,2070,463,-176
-1727,-629,331,1877,708,-155
-1664,-629,351,1698,965,-151
-1624,-654,425,1551,1191,-161
-1636,-654,521,1453,1353,-180
-1719,-638,612,1406,1454,-190
-1809,-615,704,1404,1458,-189
-1918,-570,736,1431,1342,-175
-2063,-514,649,1448,1168,-145
-2196,-450,497,1422,989,-93
-2234,-413,399,1345,786,-34
-2159,-406,352,1228,627,6
-2085,-399,367,1091,521,12
-2058,-390,407,962,462,-7
-2075,-378,493,859,380,-41
-2058,-403,602,805,220,-87
-2076,-402,668,796,34,-134
-2093,-405,672,816,-109,-156
-2068,-380,609,834,-218,-160
-2032,-339,474,815,-252,-151
-1969,-324,348,744,-167,-140
-1931,-322,268,626,-17,-127
-1950,-320,259,483,142,-115
-2036,-330,307,346,250,-92
-2154,-337,381,235,278,-55
-2176,-344,468,155,200,-21
-2166,-334,560,125,-62,-5
