AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1711,-1081,386,-7,34,-14
-1714,-1084,401,-5,22,-17
-1719,-1090,422,7,11,-19
-1716,-1090,420,23,-16,-21
-1702,-1085,403,35,-46,-23
-1696,-1076,388,38,-61,-23
-1698,-1070,374,35,-60,-17
-1694,-1064,358,26,-56,-5
-1678,-1061,344,10,-33,6
-1660,-1059,336,-8,4,17
-1658,-1059,342,-21,43,23
-1695,-1069,381,-25,82,32
-1719,-1083,402,-17,61,35
-1724,-1073,418,-5,7,30
-1712,-1076,406,10,-35,22
-1699,-1080,391,23,-68,14
-1695,-1081,382,34,-56,12
-1709,-1080,368,39,-24,17
-1721,-1068,353,35,-24,27
-1717,-1067,354,22,-28,31
-1709,-1072,361,11,-9,33
-1706,-1073,353,2,6,29
-1695,-1075,359,-6,14,22
-1694,-1085,374,-8,28,13
-1707,-1082,377,-3,31,6
-1713,-1078,371,5,17,2
-1710,-1075,360,10,6,7
-1736,-1076,379,18,11,14
-1755,-1081,397,31,6,21
-1761,-1076,396,42,-28,22
-1749,-1078,386,45,-51,15
-1721,-1075,372,40,-61,3
-1697,-1070,353,29,-57,-12
-1679,-1069,334,14,-37,-24
-1682,-1071,331,-4,-4,-27
-1715,-1082,357,-15,26,-18
-1734,-1076,367,-18,20,-2
-1733,-1073,370,-12,7,14
-1724,-1083,370,-3,11,26
-1716,-1084,377,10,24,32
-1722,-1073,374,23,17,29
-1727,-1071,381,31,-10,20
-1733,-1073,380,34,-26,10
-1726,-1065,363,32,-52,3
-1695,-1062,354,28,-58,-5
-1683,-1068,341,19,-19,-10
-1691,-1078,334,11,23,-12
-1697,-1068,342,3,48,-12
-1717,-1070,358,0,59,-9
-1736,-1073,375,4,42,0
-1734,-1074,382,12,-1,5
-1714,-1076,392,24,-33,7
-1689,-1075,384,36,-47,4
-1671,-1075,372,44,-48,-5
-1662,-1073,366,49,-36,-9
-1679,-1070,361,48,-10,-11
-1697,-1068,367,46,9,-3
-1711,-1073,374,42,10,9
-1719,-1071,384,40,1,23
-1721,-1069,396,38,-14,34
-1714,-1076,398,34,-34,38
-1707,-1070,397,28,-44,38
-1701,-1068,385,18,-37,36
-1700,-1063,377,4,-37,29
-1703,-1058,372,-13,-36,25
-1709,-1061,371,-27,-26,25
-1701,-1065,362,-39,-15,29
-1690,-1074,366,-46,3,31
-1699,-1075,369,-45,28,36
-1716,-1079,371,-41,32,41
-1728,-1086,387,-31,20,48
-1736,-1091,397,-18,4,50
-1745,-1084,386,-8,-25,50
-1738,-1074,374,-2,-62,48
-1726,-1071,361,-2,-80,45
-1712,-1072,349,-8,-76,39
-1695,-1072,336,-19,-60,30
-1681,-1076,337,-30,-28,18
-1678,-1082,342,-37,9,4
-1704,-1078,356,-36,38,-6
-1737,-1079,375,-30,46,-6
-1765,-1079,386,-20,16,2
-1767,-1074,382,-9,-28,16
-1757,-1074,375,-1,-59,30
-1729,-1069,355,2,-76,38
-1699,-1065,339,-2,-78,36
-1677,-1071,332,-9,-53,25
-1676,-1076,332,-19,-11,12
-1694,-1073,338,-28,20,4
-1717,-1069,357,-29,34,5
-1745,-1069,376,-27,29,14
-1764,-1065,381,-19,7,28
-1759,-1074,380,-8,-20,42
-1771,-1063,357,-2,-71,44
-1719,-1047,382,6,-180,35
-1638,-1087,400,18,-128,11
-1704,-1108,340,15,-16,-5
-1726,-1070,341,4,6,-10
-1704,-1039,347,1,-11,-15
-1720,-1060,346,-1,2,-17
-1730,-1081,346,-6,25,-10
-1730,-1072,358,-5,32,-3
-1723,-1066,371,-1,28,0
-1733,-1074,375,6,17,1
-1727,-1082,373,11,4,1
-1720,-1078,373,14,-22,-1
-1704,-1073,387,21,-38,-6
-1696,-1074,380,27,-36,-11
-1698,-1075,377,30,-32,-13
-1689,-1065,373,29,-29,-15
-1693,-1059,366,26,-28,-12
-1700,-1058,362,17,-25,-6
-1696,-1061,356,7,-16,2
-1690,-1056,349,-6,0,9
-1688,-1060,352,-17,31,15
-1693,-1068,362,-23,48,17
-1703,-1071,380,-22,53,19
-1716,-1075,391,-16,48,19
-1728,-1072,392,-7,12,19
-1729,-1072,386,2,-32,20
-1721,-1073,371,5,-53,24
-1710,-1076,356,3,-54,26
-1709,-1070,345,-4,-44,28
-1714,-1072,344,-15,-21,32
-1720,-1073,346,-27,-11,37
-1726,-1069,347,-38,0,44
-1720,-1073,350,-46,11,46
-1719,-1074,354,-50,10,43
-1722,-1082,357,-53,7,40
-1730,-1088,355,-56,12,38
-1742,-1090,358,-62,-2,39
-1755,-1090,365,-65,-21,45
-1753,-1093,355,-73,-43,53
-1750,-1090,333,-89,-60,64
-1735,-1087,316,-113,-63,73
-1782,-1087,320,-140,-59,85
-1739,-1075,259,-175,-82,98
-1724,-1108,278,-209,-42,106
-1698,-1121,252,-242,38,108
-1718,-1140,253,-273,103,109
-1728,-1169,253,-302,160,107
-1774,-1184,260,-326,171,109
-1843,-1190,256,-350,151,128
-1864,-1190,203,-379,90,159
-1855,-1219,182,-419,75,190
-1814,-1236,132,-463,104,212
-1785,-1272,117,-512,175,218
-1822,-1297,56,-572,284,216
-1841,-1320,11,-647,378,215
-1879,-1342,-13,-733,462,212
-1929,-1355,-26,-821,526,208
-1948,-1387,-40,-904,537,199
-1962,-1408,-53,-973,521,184
-1991,-1447,-78,-1031,499,171
-1976,-1495,-93,-1073,422,152
-1982,-1516,-107,-1092,362,129
-1948,-1535,-204,-1099,283,99
-1880,-1534,-278,-1105,206,56
-1805,-1553,-376,-1101,271,4
-1713,-1545,-476,-1087,426,-70
-1734,-1491,-567,-1060,643,-162
-1841,-1447,-714,-1030,895,-233
-1945,-1413,-806,-995,1056,-274
-2024,-1359,-812,-935,1154,-288
-2071,-1311,-759,-821,1123,-292
-2003,-1259,-791,-651,931,-318
-1830,-1202,-860,-434,695,-387
-1606,-1156,-948,-175,662,-502
-1453,-1125,-1053,119,815,-652
-1480,-1071,-1131,440,1082,-784
-1621,-1000,-1118,781,1439,-844
-1801,-869,-1131,1136,1700,-806
-1931,-736,-1086,1493,1868,-682
-2039,-622,-1052,1857,1958,-499
-2103,-518,-1054,2196,1926,-297
-2052,-434,-1019,2510,1760,-124
-1901,-355,-988,2812,1619,-7
-1733,-298,-969,3100,1598,43
-1613,-271,-907,3377,1716,39
-1570,-197,-852,3652,1872,10
-1533,-140,-811,3919,2035,-26
-1502,-75,-715,4182,2170,-76
-1545,5,-640,4439,2257,-116
-1540,86,-639,4661,2264,-129
-1474,166,-586,4842,2283,-127
-1459,262,-511,4987,2371,-101
-1586,370,-409,5101,2438,-16
-1719,452,-256,5200,2390,138
-1898,592,-121,5285,2319,367
-2118,702,219,5376,2154,668
-2238,803,423,5470,1936,1017
-2307,904,495,5518,1791,1387
-2217,1025,544,5503,1736,1731
-2102,1138,544,5403,1721,1997
-2010,1320,544,5190,1787,2164
-1819,1469,612,4843,2008,2228
-1682,1546,635,4347,2249,2151
-1731,1525,645,3694,2489,1968
-1841,1523,861,2923,2241,1677
-2265,1485,961,2104,1558,1339
-2536,1352,1126,1296,703,1055
-2612,1275,1245,531,44,869
-2511,1155,1251,-161,-301,759
-2272,969,1290,-775,-431,695
-2049,672,1268,-1323,-356,645
-2167,342,1327,-1790,-124,629
-2142,-19,1558,-2061,38,636
-2233,-397,1496,-2258,107,680
-2113,-706,1482,-2369,177,717
-2146,-930,1357,-2420,295,685
-1920,-1111,1361,-2381,229,549
-1994,-1220,1380,-2309,118,385
-2160,-1239,1432,-2173,-114,276
-2403,-1259,1343,-2004,-487,270
-2625,-1387,1125,-1850,-858,359
-2642,-1552,913,-1733,-1176,465
-2509,-1618,681,-1642,-1449,508
-2314,-1794,653,-1561,-1716,465
-2156,-1914,394,-1537,-1718,375
-1993,-2021,351,-1533,-1650,249
-1947,-2000,341,-1520,-1420,125
-1936,-2008,396,-1478,-1182,11
-2032,-1994,376,-1418,-962,-86
-2120,-1939,213,-1383,-798,-163
-2175,-1875,20,-1407,-637,-230
-2246,-1809,-94,-1483,-477,-303
-2277,-1699,-107,-1571,-433,-396
-2250,-1672,-110,-1651,-496,-503
-2208,-1648,-89,-1716,-606,-606
-2202,-1574,-79,-1742,-729,-683
-2116,-1505,-130,-1737,-791,-726
-2028,-1458,-128,-1707,-778,-753
-1981,-1396,-110,-1643,-652,-760
-1945,-1349,-108,-1544,-400,-751
-1974,-1277,-77,-1421,-251,-740
-2048,-1210,-137,-1299,-223,-704
-2124,-1166,-232,-1205,-302,-632
-2146,-1117,-346,-1146,-416,-534
-2090,-1073,-404,-1117,-513,-436
-1994,-1042,-398,-1089,-566,-365
-1904,-1039,-337,-1047,-576,-326
-1829,-1015,-272,-977,-528,-315
-1823,-974,-234,-887,-444,-315
-1831,-938,-175,-788,-350,-309
-1845,-919,-141,-679,-266,-298
-1864,-878,-164,-585,-200,-279
-1873,-826,-177,-509,-177,-258
-1851,-804,-148,-447,-204,-245
-1831,-804,-116,-392,-256,-242
-1818,-814,-90,-340,-289,-231
-1775,-816,-66,-287,-300,-216
-1720,-818,-28,-230,-293,-213
-1690,-826,19,-168,-273,-217
-1708,-833,32,-109,-239,-204
-1716,-826,27,-62,-204,-172
-1715,-809,-12,-39,-155,-128
-1735,-791,-38,-44,-144,-77
-1744,-802,-34,-67,-100,-23
-1744,-836,-6,-97,-47,25
-1730,-861,48,-117,0,57
-1753,-889,126,-115,28,74
-1725,-922,195,-80,1,72
-1678,-940,254,-15,-48,43
-1681,-949,252,58,-59,4
-1714,-927,212,116,-78,-18
-1735,-911,172,147,-70,-15
-1753,-898,125,148,-20,8
-1767,-898,95,121,17,38
-1782,-892,89,75,13,68
-1788,-915,136,31,-2,97
-1788,-953,172,-4,-27,127
-1820,-976,230,-17,-63,159
-1782,-994,256,-7,-105,185
-1713,-1013,262,17,-134,183
-1631,-1017,240,37,-124,146
-1647,-1009,222,45,-53,97
-1720,-1004,215,37,16,65
-1801,-994,201,10,12,58
-1843,-999,184,-33,-41,77
-1860,-1009,194,-79,-78,114
-1823,-1012,182,-118,-115,152
-1760,-1015,172,-149,-132,178
-1715,-1021,164,-177,-102,189
-1684,-1035,152,-197,-21,186
-1666,-1035,168,-211,53,170
-1697,-1027,191,-212,104,146
-1750,-1025,209,-204,120,129
-1790,-1034,235,-186,96,116
-1864,-1026,280,-157,52,108
-1899,-1017,280,-127,-44,109
-1896,-1014,256,-106,-150,113
-1870,-1002,214,-104,-215,117
-1810,-990,169,-119,-219,117
-1775,-975,123,-149,-176,112
-1774,-968,108,-191,-114,109
-1766,-975,119,-234,-47,107
-1777,-964,135,-268,-5,103
-1798,-963,170,-288,9,98
-1837,-966,199,-291,-8,100
-1878,-949,213,-288,-63,114
-1909,-950,194,-289,-116,143
-1904,-955,165,-301,-169,178
-1853,-952,133,-321,-208,199
-1788,-958,109,-353,-197,198
-1753,-964,87,-392,-152,177
-1772,-951,85,-436,-92,159
-1825,-955,89,-478,-34,160
-1875,-966,86,-521,4,186
-1934,-986,120,-563,35,228
-1989,-993,122,-607,8,279
-1977,-1017,111,-653,-62,323
-1925,-1062,107,-703,-97,345
-1853,-1113,92,-750,-79,338
-1808,-1159,67,-799,-25,305
-1813,-1197,46,-850,54,260
-1882,-1244,25,-904,120,226
-1927,-1282,12,-957,123,208
-1970,-1331,16,-1003,106,200
-2012,-1347,4,-1034,33,195
-2048,-1367,-42,-1058,-66,196
-2055,-1404,-149,-1084,-187,203
-2040,-1405,-290,-1126,-307,215
-2018,-1386,-439,-1189,-233,240
-1976,-1400,-605,-1277,2,260
-1949,-1405,-726,-1385,306,257
-2042,-1396,-784,-1497,679,238
-2094,-1396,-895,-1597,990,195
-2041,-1409,-949,-1675,1236,95
-2100,-1387,-904,-1704,1474,-63
-2318,-1317,-964,-1678,1581,-219
-2428,-1226,-1036,-1608,1455,-349
-2464,-1137,-1173,-1496,1290,-455
-2229,-1150,-1215,-1334,1211,-584
-2076,-1178,-1186,-1100,1264,-755
-2032,-1152,-1209,-796,1418,-922
-2042,-1099,-1263,-454,1556,-1060
-2140,-1009,-1412,-108,1652,-1129
-2213,-893,-1656,204,1815,-1107
-2257,-820,-1853,473,1980,-1009
-2155,-752,-1836,736,2109,-890
-2075,-692,-1817,1041,2124,-795
-1865,-597,-1859,1380,1942,-748
-1499,-534,-1960,1733,1813,-786
-1192,-453,-2006,2105,1810,-894
-1072,-372,-1939,2515,1985,-1000
-1111,-258,-1740,2978,2200,-1041
-1295,-129,-1407,3514,2337,-978
-1436,-27,-1169,4095,2375,-800
-1542,58,-965,4671,2355,-522
-1475,161,-791,5216,2279,-200
-1365,296,-667,5687,2190,102
-1301,442,-579,6054,2089,362
-1336,622,-468,6301,2012,596
-1427,843,-409,6418,1871,817
-1612,1055,-208,6399,1583,1049
-1689,1180,-48,6285,1319,1301
-1702,1328,28,6027,1191,1566
-1721,1499,112,5635,1220,1833
-1742,1683,198,5146,1454,2090
-1887,1900,333,4575,1842,2333
-2033,2059,542,3983,2289,2545
-1985,2047,657,3338,2643,2672
-1885,1967,698,2632,2898,2652
-1961,1816,816,1901,3073,2497
-2120,1527,1069,1217,2784,2234
-2398,1209,1305,645,2060,1933
-2579,934,1399,181,1131,1680
-2532,726,1384,-199,185,1491
-2399,459,1491,-503,-457,1367
-2312,307,1464,-707,-789,1308
-2286,112,1372,-848,-979,1307
-2170,-88,1380,-940,-855,1326
-2121,-277,1356,-999,-650,1303
-2126,-441,1286,-1050,-550,1244
-2160,-663,1171,-1119,-489,1162
-2185,-839,1094,-1207,-452,1067
-2127,-976,1017,-1315,-552,950
-2218,-1106,1029,-1425,-691,846
-2219,-1172,987,-1502,-829,748
-2315,-1134,1056,-1525,-1005,659
-2367,-1126,1159,-1489,-1204,585
-2458,-1104,1184,-1405,-1384,539
-2509,-1142,1055,-1317,-1566,533
-2497,-1204,841,-1280,-1690,556
-2450,-1301,602,-1322,-1661,590
-2355,-1393,429,-1442,-1546,600
-2303,-1441,375,-1585,-1380,567
-2227,-1455,418,-1700,-1326,474
-2193,-1445,409,-1769,-1368,344
-2239,-1432,398,-1795,-1436,224
-2274,-1422,354,-1788,-1492,137
-2323,-1378,197,-1782,-1552,93
-2394,-1338,-12,-1804,-1492,104
-2445,-1342,-328,-1887,-1291,156
-2546,-1414,-229,-1985,-1156,193
-2406,-1394,-531,-2119,-819,231
-2202,-1431,-522,-2236,-553,193
-2097,-1372,-391,-2274,-234,95
-2175,-1332,-296,-2224,-50,-17
-2291,-1267,-198,-2107,-51,-104
-2390,-1148,-161,-1942,-213,-149
-2474,-1015,-271,-1782,-406,-139
-2445,-925,-445,-1666,-538,-97
-2377,-855,-677,-1615,-535,-67
-2291,-837,-876,-1649,-406,-58
-2190,-847,-850,-1712,-271,-90
-2124,-867,-695,-1743,-87,-159
-2116,-878,-545,-1716,0,-238
-2114,-894,-352,-1622,-30,-313
-2107,-881,-184,-1467,-81,-372
-2115,-832,-89,-1273,-203,-410
-2110,-770,-55,-1066,-367,-416
-2056,-721,-75,-873,-472,-399
-1999,-659,-150,-715,-511,-375
-1966,-605,-216,-597,-482,-346
-1958,-574,-262,-524,-429,-307
-1939,-575,-252,-478,-383,-262
-1891,-583,-194,-445,-330,-226
-1847,-573,-144,-416,-274,-204
-1831,-563,-106,-390,-236,-194
-1792,-574,-92,-365,-195,-190
-1756,-584,-99,-347,-158,-192
-1719,-579,-70,-331,-86,-204
-1732,-577,-41,-304,-14,-222
-1781,-594,-10,-267,30,-224
-1849,-618,26,-225,61,-197
-1902,-617,35,-179,58,-143
-1929,-625,52,-139,33,-66
-1915,-647,57,-103,14,11
-1895,-668,59,-81,1,70
-1877,-655,43,-70,-9,105
-1847,-667,23,-72,-26,118
-1805,-687,31,-80,-58,105
-1790,-695,45,-89,-41,83
-1788,-718,69,-85,5,66
-1754,-749,92,-65,41,47
-1752,-755,103,-31,69,21
-1828,-779,109,9,145,9
-1928,-784,109,50,177,10
-2012,-779,92,81,107,26
-2052,-787,86,94,-8,51
-2029,-793,74,92,-110,75
-1961,-793,56,75,-187,87
-1866,-802,30,48,-206,81
-1795,-804,16,13,-165,65
-1749,-812,29,-17,-68,45
-1733,-810,45,-38,38,20
