AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1877,-685,-307,14,3,25
-1889,-688,-311,9,14,5
-1903,-687,-295,5,-4,-11
-1915,-683,-283,9,-14,-20
-1923,-684,-292,13,-9,-20
-1928,-681,-299,16,-2,-10
-1931,-680,-299,17,0,1
-1930,-675,-299,16,-6,11
-1932,-677,-307,11,-15,22
-1920,-684,-314,3,-23,28
-1899,-693,-315,-5,-29,27
-1872,-697,-296,-10,-28,16
-1858,-699,-280,-3,-6,1
-1860,-702,-275,7,21,-16
-1883,-698,-280,17,36,-30
-1911,-687,-285,26,39,-34
-1931,-683,-301,28,32,-28
-1942,-682,-312,26,12,-17
-1928,-680,-310,20,-10,-4
-1903,-685,-296,18,-26,4
-1893,-685,-283,20,-27,7
-1893,-682,-276,26,-19,11
-1895,-684,-270,31,-14,15
-1900,-694,-276,33,-16,19
-1905,-687,-296,28,-34,20
-1889,-685,-300,19,-45,19
-1866,-683,-302,9,-32,17
-1860,-682,-304,-2,-10,10
-1865,-691,-299,-10,7,1
-1882,-696,-283,-10,13,-5
-1936,-699,-274,-3,-3,-3
-1931,-691,-299,1,-55,6
-1935,-707,-272,7,-71,21
-1907,-700,-289,13,-73,36
-1877,-714,-286,13,-63,42
-1857,-711,-275,16,-26,41
-1865,-705,-286,21,7,31
-1891,-697,-287,25,6,21
-1911,-684,-280,30,1,15
-1918,-682,-288,33,-7,14
-1913,-677,-305,27,-18,13
-1911,-673,-310,17,-16,12
-1908,-671,-299,8,-5,11
-1906,-673,-292,2,-3,9
-1904,-682,-282,-2,-3,6
-1905,-680,-286,-6,-5,3
-1900,-682,-293,-9,-9,-1
-1894,-691,-302,-15,-3,-1
-1892,-688,-308,-24,12,-3
-1900,-689,-296,-29,28,-1
-1909,-692,-281,-27,34,0
-1916,-692,-273,-20,26,-1
-1922,-690,-272,-8,14,2
-1923,-685,-280,3,-3,5
-1918,-679,-288,5,-13,9
-1919,-679,-300,2,-12,14
-1922,-680,-313,-7,1,20
-1911,-682,-313,-19,11,20
-1896,-680,-311,-31,11,12
-1891,-675,-309,-40,11,0
-1886,-676,-294,-46,13,-14
-1888,-677,-280,-44,23,-25
-1904,-673,-267,-38,34,-30
-1919,-674,-267,-30,38,-26
-1920,-686,-263,-24,31,-19
-1924,-677,-274,-20,21,-11
-1900,-676,-286,-18,15,-6
-1892,-667,-325,-26,13,-7
-1875,-677,-330,-42,7,-11
-1864,-680,-322,-55,5,-18
-1848,-676,-311,-64,15,-23
-1853,-674,-308,-66,39,-26
-1870,-680,-298,-67,58,-22
-1890,-693,-285,-61,70,-13
-1899,-700,-291,-53,74,-3
-1907,-689,-287,-40,65,4
-1908,-688,-284,-26,34,11
-1908,-681,-301,-14,1,14
-1896,-668,-325,-12,-15,17
-1882,-670,-329,-18,-21,19
-1875,-667,-344,-29,-14,21
-1873,-677,-348,-43,11,24
-1874,-690,-337,-54,30,25
-1884,-696,-325,-58,42,24
-1896,-695,-313,-52,51,23
-1904,-704,-296,-37,43,22
-1907,-703,-282,-13,18,17
-1912,-694,-288,13,3,14
-1915,-695,-315,30,-1,13
-1927,-688,-335,33,-9,16
-1937,-678,-355,22,-19,23
-1934,-687,-354,5,-28,30
-1919,-693,-355,-14,-26,34
-1896,-692,-345,-32,-22,30
-1865,-697,-324,-42,-10,19
-1852,-697,-313,-44,13,-1
-1868,-693,-326,-43,45,-18
-1891,-698,-327,-40,54,-30
-1913,-702,-315,-31,38,-36
-1939,-698,-330,-21,20,-30
-1943,-706,-331,-18,9,-15
-1945,-700,-349,-19,12,4
-1932,-708,-342,-28,23,20
-1914,-719,-329,-39,33,26
-1902,-712,-331,-54,44,23
-1877,-716,-354,-79,61,9
-1870,-715,-401,-124,116,-8
-1903,-751,-430,-189,221,-21
-1976,-785,-504,-270,317,-23
-2068,-818,-614,-377,378,-17
-2205,-899,-670,-504,405,-3
-2362,-936,-755,-632,346,25
-2534,-960,-940,-775,267,71
-2673,-1026,-1002,-903,158,123
-2726,-1084,-981,-992,-33,157
-2682,-1103,-997,-1014,-177,154
-2553,-1084,-1098,-995,-183,96
-2394,-1146,-1186,-949,-30,-33
-2211,-1189,-1218,-858,266,-240
-2072,-1251,-1186,-685,596,-532
-1981,-1231,-1200,-409,847,-887
-1920,-1166,-1173,-49,1034,-1252
-1972,-1102,-1283,346,1100,-1584
-1992,-1112,-1402,712,975,-1840
-1939,-1116,-1417,1039,790,-2004
-1819,-1061,-1418,1337,659,-2090
-1675,-970,-1310,1631,536,-2100
-1547,-886,-1168,1945,484,-2034
-1426,-774,-1050,2291,497,-1875
-1339,-684,-919,2653,516,-1644
-1325,-571,-808,3013,463,-1355
-1311,-399,-690,3354,459,-1017
-1326,-216,-594,3657,443,-661
-1312,-56,-513,3903,347,-310
-1403,115,-384,4085,158,27
-1317,277,-296,4186,-90,338
-1108,431,-147,4200,-389,592
-725,643,82,4141,-554,777
-358,904,229,4001,-360,921
-308,1038,314,3740,78,1063
-408,1164,423,3345,619,1254
-585,1398,378,2822,1079,1482
-851,1530,463,2190,1339,1726
-1402,1576,544,1517,1340,2025
-1697,1550,643,805,1117,2427
-1889,1434,783,85,853,2816
-2323,1371,749,-634,560,3209
-2489,1177,794,-1346,129,3610
-2215,986,876,-1960,-200,3894
-2027,565,1122,-2460,-461,4024
-1826,248,1305,-2811,-653,4034
-1748,0,1505,-3026,-663,3938
-2325,-399,1266,-3165,-450,3863
-2769,-726,887,-3313,-242,3840
-3100,-1045,641,-3491,24,3756
-3438,-1261,344,-3658,-52,3563
-3483,-1372,442,-3770,-512,3227
-3552,-1424,676,-3759,-951,2815
-3677,-1453,978,-3632,-1398,2408
-3796,-1300,921,-3441,-1559,2077
-4033,-1398,372,-3360,-1308,1846
-4115,-1475,56,-3421,-906,1656
-4197,-1462,-166,-3524,-415,1415
-4692,-1467,-610,-3659,-12,1150
-5165,-1553,-1126,-3872,325,929
-5607,-1642,-1355,-4081,741,717
-6026,-1663,-1363,-4136,1200,426
-6214,-1628,-1214,-3904,1751,-57
-6175,-1333,-1024,-3317,2376,-813
