AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1742,-1083,457,777,-6,-803
-1776,-1047,459,766,-1,-809
-1806,-1055,473,760,-101,-783
-1809,-1015,484,766,-136,-731
-1807,-965,450,761,-227,-660
-1755,-908,446,739,-280,-585
-1617,-840,492,720,-286,-534
-1502,-805,433,683,-249,-519
-1336,-725,422,659,-136,-539
-1280,-834,624,629,-89,-593
-1203,-794,451,559,64,-632
-1187,-823,701,528,355,-677
-1299,-819,502,349,438,-689
-1319,-719,595,328,586,-683
-1463,-837,1043,425,607,-656
-1514,-723,620,436,470,-611
-1613,-724,441,435,321,-540
-1608,-798,434,369,169,-426
-1399,-767,426,315,276,-313
-1345,-834,383,239,408,-244
-1336,-902,377,164,507,-209
-1362,-942,367,93,548,-201
-1419,-950,354,25,495,-209
-1448,-969,490,10,432,-218
-1498,-965,568,57,356,-223
-1530,-959,638,169,249,-220
-1428,-930,761,308,132,-225
-1410,-896,954,531,28,-251
-1592,-928,467,678,-109,-223
-1411,-865,199,610,-205,-158
-1130,-734,81,391,37,-143
-1180,-798,107,157,318,-139
-1218,-844,413,-42,384,-137
-1374,-856,558,-149,305,-118
-1439,-924,572,-200,137,-53
-1382,-946,532,-234,100,37
-1290,-949,577,-229,177,111
-1247,-984,639,-173,276,151
-1237,-1004,663,-79,350,163
-1259,-980,640,16,396,164
-1289,-947,550,72,418,163
-1301,-942,489,78,429,172
-1335,-975,381,24,467,203
-1296,-965,303,-80,580,239
-1315,-966,287,-200,686,254
-1386,-1000,319,-308,725,264
-1470,-1018,383,-385,674,280
-1484,-1054,475,-412,590,298
-1511,-1061,578,-371,510,324
-1502,-1067,681,-255,400,358
-1476,-1050,697,-89,341,402
-1469,-1050,639,70,360,461
-1467,-1037,521,177,461,529
-1453,-1025,338,201,618,597
-1436,-1029,208,136,847,637
-1484,-1035,186,5,1022,642
-1519,-1036,202,-125,1089,616
-1564,-1048,277,-235,1066,570
-1607,-1052,391,-296,971,516
-1634,-1052,500,-276,841,472
-1657,-1067,567,-204,725,455
-1640,-1045,529,-117,696,474
-1612,-1016,433,-44,785,521
-1569,-1032,236,-26,1013,582
-1569,-1051,134,-73,1356,643
-1717,-1071,121,-148,1654,694
-1888,-1071,184,-208,1736,737
-2052,-1089,283,-226,1629,773
-2227,-1054,335,-209,1381,824
-2283,-1025,361,-171,1038,888
-2268,-1007,332,-144,719,961
-2186,-998,280,-116,496,1030
-2079,-964,155,-110,395,1079
-1903,-904,-282,-242,423,1090
-1648,-989,109,-276,662,1044
-1513,-853,-290,-415,1077,932
-1686,-832,-333,-624,1559,825
-1961,-759,-291,-839,1859,771
-2257,-780,-158,-1017,1980,785
-2567,-815,-9,-1125,1847,872
-2647,-830,108,-1146,1498,992
-2557,-819,98,-1109,1068,1086
-2380,-824,-22,-1068,740,1141
-2233,-778,-233,-1075,581,1160
-2104,-732,-492,-1166,553,1155
-2084,-756,-731,-1359,746,1150
-2092,-718,-838,-1625,1003,1155
-2176,-755,-762,-1890,1317,1151
-2261,-741,-625,-2080,1488,1111
-2305,-732,-424,-2165,1449,1023
-2337,-774,-291,-2154,1313,900
-2329,-639,-306,-2081,1034,750
-2254,-586,-330,-1991,743,591
-2249,-571,-459,-1940,627,471
-2259,-461,-583,-1954,586,418
-2316,-421,-689,-2040,713,431
-2431,-325,-755,-2189,819,500
-2463,-345,-716,-2396,837,605
-2520,-316,-741,-2654,902,743
-2543,-357,-707,-2959,964,891
-2612,-389,-708,-3297,1061,1035
-2658,-325,-741,-3649,1066,1149
-2676,-424,-789,-4008,1017,1218
-2624,-464,-915,-4369,1128,1242
-2382,-638,-828,-4688,1020,1148
-2819,-202,-587,-4883,441,1075
-2378,-713,-1075,-4997,916,978
-1833,-595,-888,-5131,1119,589
-1713,-627,-762,-5112,1805,42
-1975,-728,-767,-4938,2202,-538
-2363,-611,-725,-4725,2266,-1054
-2699,-509,-601,-4407,2039,-1426
-3165,-312,-571,-4027,1569,-1626
-3361,-120,-664,-3633,750,-1657
-3181,53,-868,-3263,-38,-1615
-2762,197,-1261,-2962,-365,-1624
-2466,235,-1553,-2735,-164,-1742
-2392,323,-1814,-2541,339,-1934
-2455,364,-1955,-2350,959,-2179
-2684,413,-1941,-2096,1540,-2428
-2865,394,-1870,-1731,2002,-2673
-3047,301,-1806,-1237,2150,-2942
-2966,331,-1592,-625,2080,-3243
-2785,291,-1260,83,1685,-3589
-2714,379,-1246,824,1204,-3972
-2655,438,-1217,1501,362,-4368
-2612,279,-1103,2119,-456,-4722
-2504,231,-1187,2559,-980,-4979
-2224,248,-1215,2783,-1260,-5183
-1891,157,-1305,3023,-1223,-5362
-1640,31,-1295,3327,-868,-5494
-1530,50,-1302,3502,-467,-5564
-1561,30,-1280,3739,-116,-5545
-1624,-19,-1062,3927,76,-5431
-1707,-40,-1010,4145,40,-5233
-1699,-80,-1055,4330,-117,-4977
-1707,1,-1131,4440,-429,-4700
-1523,182,-1173,4501,-750,-4393
-1261,45,-1298,4529,-667,-4052
-1123,21,-1384,4537,-386,-3647
-917,83,-1310,4538,-60,-3198
-808,22,-1298,4524,126,-2742
-761,6,-1306,4462,239,-2280
-541,16,-1322,4356,258,-1870
-138,-61,-1270,4236,425,-1559
159,-181,-1227,4141,839,-1365
283,-167,-1045,4102,1118,-1265
245,-181,-882,4110,1296,-1199
-44,-165,-868,4119,1457,-1074
-247,-135,-948,4081,1423,-860
-290,-133,-1056,3967,1336,-606
-268,-97,-1101,3791,1236,-339
-251,-94,-1005,3590,1191,-59
-372,-110,-778,3426,1215,261
-517,-28,-550,3350,1241,635
-530,21,-197,3377,1158,1010
-629,86,106,3504,917,1370
-771,94,209,3663,594,1750
-782,102,273,3804,267,2157
-818,159,184,3909,37,2601
-859,140,-111,3896,46,3087
-847,55,-288,3742,250,3597
-1096,88,-311,3464,584,4177
-1481,229,-297,3119,780,4850
-2118,337,-67,2780,663,5603
-2884,297,173,2524,-95,6473
-3085,152,437,2419,-1376,7372
-3323,-278,643,2491,-2446,8245
-3645,-715,445,2636,-3405,9050
-3372,-1159,449,2789,-4144,9598
-2900,-1478,599,2947,-4317,9712
-2594,-1668,651,3012,-3937,9365
-1879,-1190,919,2986,-3110,8501
-1329,-356,935,2806,-1105,7137
42,301,1344,2560,-608,5069
242,1265,2742,2623,-1242,2327
-1960,994,3550,3053,-1375,-217
-2871,501,3741,3441,-1315,-2080
-3610,850,3715,3775,-1084,-3408
-4289,784,3846,4069,-1266,-4221
-4999,529,3919,4346,-1220,-4562
-4711,674,3910,4605,-1343,-4644
-4143,783,3814,4862,-1457,-4787
-3848,675,3718,5073,-1701,-5017
-3335,800,3631,5261,-1904,-5343
-2823,920,3486,5416,-1983,-5799
-2644,1163,3219,5471,-2126,-6331
-2583,1295,3023,5367,-2214,-6820
-2549,1891,2785,5118,-2058,-7213
-2597,2214,2488,4692,-1875,-7492
-2649,2340,2340,4098,-1735,-7655
-2756,2544,2053,3346,-1764,-7718
-2831,2998,1967,2425,-1830,-7647
-2918,3053,1919,1442,-1805,-7413
-2753,3086,1917,481,-1952,-7099
-2400,2960,1983,-392,-2000,-6748
-2329,2816,1950,-1154,-1947,-6351
-2252,2590,1944,-1801,-1975,-5894
-1937,2328,1976,-2365,-2149,-5401
-1620,2082,1902,-2828,-2165,-4917
-1409,1809,1712,-3217,-2084,-4470
-1166,1612,1601,-3562,-2093,-4075
-851,1413,1422,-3878,-2103,-3755
-514,1218,1180,-4196,-2082,-3516
