AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-2031,-217,-33,-7,25,12
-2034,-212,-36,-3,16,13
-2039,-210,-48,-4,7,21
-2039,-220,-61,-13,2,31
-2034,-220,-66,-24,0,43
-2026,-218,-68,-33,4,53
-2018,-227,-65,-40,15,58
-2014,-223,-53,-42,23,58
-2009,-217,-40,-38,27,52
-2014,-218,-36,-30,28,47
-2019,-216,-34,-22,26,43
-2033,-203,-41,-17,24,44
-2050,-203,-59,-16,25,51
-2051,-212,-65,-24,18,59
-2051,-208,-65,-33,11,66
-2036,-201,-55,-36,0,67
-2017,-207,-45,-36,-7,59
-2001,-209,-42,-33,-5,49
-1992,-203,-44,-30,0,37
-1991,-200,-42,-30,17,31
-2018,-193,-70,-36,36,31
-2042,-194,-88,-50,44,43
-2043,-207,-78,-70,55,61
-2088,-193,-87,-79,45,79
-2043,-202,-39,-84,24,89
-2031,-205,-28,-73,24,88
-2022,-204,-29,-56,16,81
-2007,-203,-34,-44,17,71
-2003,-203,-28,-34,29,59
-2028,-190,-59,-32,38,50
-2056,-196,-99,-44,38,53
-2069,-197,-110,-69,43,63
-2068,-194,-100,-88,50,70
-2061,-189,-80,-99,44,71
-2048,-203,-56,-96,33,66
-2034,-210,-43,-85,20,54
-2027,-214,-46,-69,12,41
-2027,-211,-50,-54,12,30
-2033,-213,-60,-40,27,25
-2044,-214,-67,-31,41,25
-2052,-208,-79,-28,41,28
-2052,-204,-79,-28,36,31
-2044,-203,-84,-32,26,32
-2039,-202,-91,-39,29,34
-2039,-203,-83,-49,47,38
-2035,-202,-69,-54,65,41
-2044,-202,-65,-62,79,43
-2056,-201,-70,-70,91,46
-2057,-208,-63,-82,92,49
-2060,-208,-58,-97,96,53
-2068,-206,-61,-115,93,57
-2078,-212,-65,-138,102,66
-2097,-229,-64,-167,122,79
-2112,-253,-71,-201,152,100
-2130,-276,-63,-243,180,125
-2172,-286,-62,-290,216,152
-2227,-301,-52,-337,252,185
-2278,-301,-75,-386,240,219
-2239,-338,-26,-434,238,245
-2330,-354,-58,-469,273,260
-2307,-406,-31,-507,257,265
-2293,-442,12,-532,273,250
-2403,-472,-50,-563,289,233
-2473,-564,-49,-615,274,225
-2630,-653,-64,-692,309,234
-2804,-719,-85,-796,314,275
-2995,-750,-92,-922,288,340
-3303,-747,-157,-1075,196,444
-3498,-766,-194,-1263,-13,585
-3635,-757,-272,-1481,-218,730
-3745,-734,-287,-1685,-249,881
-3699,-822,-342,-1904,-60,964
-3460,-959,-333,-2080,278,861
-3128,-948,-280,-2161,576,485
-2931,-917,-102,-2338,728,-139
-2762,-719,-223,-1983,988,-910
-2860,-526,-276,-1767,1132,-1738
-3059,-462,-311,-1497,1044,-2505
-3184,-499,-345,-1200,786,-3162
-3205,-551,-505,-912,489,-3690
-3182,-653,-562,-648,394,-4078
-3342,-614,-657,-380,298,-4318
-3321,-448,-622,-80,46,-4444
-3187,-355,-608,238,-184,-4481
-3063,-313,-665,619,-357,-4451
-2843,-289,-655,971,-373,-4380
-2626,-183,-777,1297,-214,-4290
-2442,-95,-925,1572,13,-4195
-2298,-13,-1087,1793,245,-4092
-2152,37,-1231,1957,431,-3990
-1991,80,-1407,2067,533,-3897
-1734,62,-1578,2121,596,-3830
-1394,48,-1616,2152,691,-3804
-1045,60,-1542,2211,866,-3821
-746,55,-1447,2314,1149,-3859
-505,35,-1448,2453,1483,-3882
-339,13,-1482,2599,1967,-3845
-273,-28,-1552,2744,2608,-3718
-264,-41,-1540,2881,3201,-3505
-285,-17,-1481,3007,3638,-3235
-318,23,-1300,3122,3876,-2936
-458,95,-1135,3221,3871,-2609
-597,192,-970,3288,3606,-2243
-703,282,-806,3320,3258,-1828
-861,327,-667,3319,2814,-1347
-681,359,-671,3263,2408,-836
-793,363,-678,3126,2209,-308
-966,330,-612,2948,1797,277
-723,313,-440,2762,1134,795
-458,338,-386,2594,867,1207
-180,359,-361,2411,802,1527
-15,311,-290,2221,802,1780
185,276,-96,2042,935,1972
301,331,139,1902,1249,2106
265,427,266,1779,1703,2199
143,507,405,1648,2090,2255
-65,538,584,1504,2373,2298
-375,534,746,1339,2609,2353
-773,485,844,1135,2700,2453
-1288,518,807,871,2659,2621
-1803,570,767,537,2441,2876
-2173,570,747,154,2080,3190
-2530,664,708,-258,1673,3538
-2863,675,810,-671,1217,3913
-3189,504,823,-1044,854,4268
-3117,300,981,-1365,477,4568
-2926,82,1222,-1646,121,4813
-2864,7,1284,-1888,-154,4975
-2770,-46,1342,-2105,-397,5045
-2656,-5,1287,-2301,-615,5013
-2497,86,1200,-2506,-801,4880
-2545,165,1033,-2734,-962,4680
-2670,122,934,-2984,-1084,4478
-2674,-11,960,-3230,-953,4280
-2658,-250,1037,-3453,-542,4045
-2737,-447,1175,-3653,15,3750
-2899,-496,1381,-3799,458,3397
-3148,-567,1751,-3847,701,2990
-3308,-517,1825,-3811,607,2511
-3483,-219,1798,-3486,157,1983
-3853,-78,1378,-3270,-187,1551
-4186,-56,546,-3253,-422,1256
-4408,-100,-186,-3440,-439,1091
-4373,-284,-542,-3738,-409,961
-4116,-475,-464,-3988,-491,765
-3844,-633,-225,-4078,-633,477
-3512,-750,36,-3978,-806,107
-3163,-713,282,-3687,-819,-333
-3057,-609,265,-3267,-820,-781
-3049,-495,102,-2810,-863,-1148
-3072,-366,-206,-2394,-826,-1382
-3094,-249,-581,-2072,-684,-1474
-3026,-162,-850,-1845,-504,-1455
-2901,-139,-930,-1663,-317,-1371
-2780,-179,-894,-1470,-183,-1249
-2614,-216,-767,-1246,-156,-1118
-2419,-202,-655,-989,-246,-994
-2219,-167,-573,-720,-374,-892
-2054,-130,-557,-467,-419,-801
-1930,-79,-617,-262,-364,-718
-1842,-58,-672,-124,-212,-635
-1756,-62,-686,-47,-10,-558
-1695,-52,-646,-7,226,-501
-1660,-40,-575,14,447,-460
-1649,-49,-512,24,597,-434
-1656,-65,-444,26,675,-417
-1687,-81,-344,25,701,-401
-1764,-95,-336,17,698,-369
-1831,-95,-363,-12,634,-314
-1871,-64,-334,-49,557,-242
-1917,-31,-278,-73,511,-159
-1954,-34,-172,-68,471,-70
-1953,-76,-31,-23,410,5
-1954,-100,91,59,313,56
-1982,-107,177,165,177,89
-1989,-119,215,276,33,117
-1974,-132,170,361,-72,142
-1965,-145,84,401,-107,164
-1956,-141,-18,391,-80,186
-1950,-138,-78,334,-14,201
-1898,-150,-106,250,73,200
-1866,-157,-107,156,202,178
-1890,-167,-77,68,315,145
-1921,-173,-14,4,385,106
-1958,-184,74,-24,406,65
-2012,-193,108,-15,367,28
-2077,-171,88,8,327,10
-2127,-171,48,30,306,14
-2128,-175,-31,37,286,29
-2109,-186,-118,20,284,42
-2066,-194,-159,-14,275,46
-2025,-227,-143,-49,264,40
-2017,-250,-105,-72,268,31
-2031,-271,-41,-77,258,30
-2064,-270,37,-53,237,45
-2130,-275,27,-17,220,86
-2180,-287,-13,12,174,146
-2201,-274,-47,24,156,216
-2165,-276,-71,26,138,269
-2114,-279,-87,18,108,292
-2082,-273,-100,6,113,290
-2062,-273,-103,-8,104,264
-2026,-269,-84,-14,62,219
-1989,-267,-63,-12,38,161
-1995,-276,-60,-5,47,107
-2024,-270,-30,4,66,68
-2063,-260,-6,24,73,50
-2090,-249,-3,49,68,49
-2110,-241,3,70,44,63
-2111,-231,2,87,7,84
-2096,-224,-25,95,-23,105
-2065,-220,-46,89,-37,121
-2021,-218,-47,75,-43,126
-1987,-212,-40,62,-31,120
-1997,-210,-51,48,-3,111
-2002,-229,-49,37,32,103
-1995,-226,-37,32,54,90
-1998,-222,-14,40,67,72
-2020,-228,16,61,73,54
-2045,-222,37,100,47,37
-2054,-214,32,141,14,25
-2046,-206,2,173,-12,18
-2042,-181,-44,186,-38,17
-2048,-177,-76,175,-45,23
-2063,-187,-88,149,-15,40
-2064,-184,-79,119,10,59
-2042,-180,-47,95,20,67
-2060,-159,-47,76,13,70
-2059,-167,-16,65,-13,71
-2046,-184,5,62,-13,71
-2040,-170,2,65,-18,63
-2035,-158,-6,68,-14,55
-2042,-159,8,74,5,47
-2049,-165,21,88,3,41
-2050,-172,12,102,-18,33
-2048,-177,-9,109,-41,30
-2040,-185,-24,109,-44,36
-2025,-187,-32,102,-27,44
-2022,-178,-41,91,0,50
-2033,-182,-53,74,27,61
-2044,-190,-53,53,43,71
-2052,-179,-42,35,44,78
-2061,-166,-26,24,17,79
-2049,-158,-17,22,1,75
-2035,-153,-14,23,-10,64
-2026,-143,-21,24,-20,50
-2029,-144,-28,23,-3,40
-2021,-152,-19,19,15,34
-2010,-162,-2,17,22,29
-2007,-173,2,17,18,25
-2011,-175,-3,14,15,30
-2020,-174,-6,8,27,42
-2039,-171,-20,0,58,63
-2052,-167,-20,-9,56,83
