AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1882,-97,-730,68,-28,-7
-1894,-92,-732,72,-22,-15
-1910,-90,-736,70,-14,-11
-1932,-89,-749,60,-8,8
-1949,-82,-754,46,-5,35
-1951,-81,-749,32,-16,65
-1936,-84,-738,26,-34,86
-1899,-86,-725,27,-46,92
-1870,-108,-700,39,-40,81
-1860,-109,-686,58,-26,62
-1863,-101,-688,78,-21,40
-1884,-88,-715,88,-21,26
-1876,-72,-738,82,-30,16
-1895,-63,-749,68,-26,13
-1900,-60,-758,47,-17,20
-1902,-67,-757,26,-9,28
-1892,-80,-729,10,-1,35
-1884,-90,-704,2,2,40
-1884,-94,-688,6,2,42
-1895,-85,-673,16,17,46
-1894,-74,-688,26,20,51
-1891,-70,-719,29,22,52
-1885,-70,-734,22,29,48
-1880,-61,-733,15,22,36
-1877,-67,-736,11,14,24
-1883,-86,-737,9,18,12
-1893,-90,-730,13,18,4
-1899,-90,-723,25,-1,0
-1909,-97,-726,38,-14,0
-1922,-92,-741,49,-26,9
-1926,-84,-739,56,-50,22
-1915,-84,-748,60,-63,32
-1904,-92,-763,60,-67,37
-1891,-86,-749,58,-62,38
-1895,-80,-732,63,-63,35
-1889,-80,-720,70,-65,33
-1894,-77,-725,75,-70,31
-1881,-75,-735,73,-67,32
-1871,-77,-746,66,-57,30
-1863,-66,-742,56,-46,28
-1870,-66,-725,48,-31,29
-1881,-75,-716,43,-19,36
-1896,-80,-706,39,-5,47
-1916,-84,-690,38,1,63
-1916,-81,-693,37,-16,77
-1906,-71,-711,34,-27,85
-1885,-70,-732,26,-40,83
-1872,-69,-729,17,-40,72
-1867,-65,-714,16,-9,56
-1887,-67,-708,24,4,42
-1913,-70,-706,35,-17,35
-1922,-69,-715,43,-57,33
-1928,-72,-720,48,-89,41
-1904,-71,-726,48,-110,50
-1887,-79,-726,45,-93,58
-1876,-94,-725,41,-67,66
-1881,-87,-729,36,-64,70
-1897,-94,-720,33,-65,76
-1918,-88,-728,34,-78,88
-1922,-78,-715,42,-73,104
-1953,-81,-725,54,-58,126
-1966,-83,-724,71,-84,149
-1973,-93,-716,97,-114,169
-1970,-116,-690,140,-109,178
-1960,-119,-685,198,-153,170
-1953,-131,-694,259,-208,150
-1956,-164,-724,309,-216,129
-1984,-168,-742,342,-203,113
-2036,-174,-765,367,-175,109
-2098,-215,-804,390,-137,116
-2173,-248,-803,429,-164,124
-2252,-264,-851,481,-200,141
-2358,-339,-850,543,-231,170
-2493,-428,-811,629,-290,211
-2607,-525,-748,750,-329,257
-2720,-598,-700,910,-377,300
-2825,-727,-658,1115,-449,325
-2910,-825,-571,1370,-557,304
-2902,-809,-493,1675,-738,228
-2731,-723,-439,2009,-753,68
-2533,-609,-578,2299,-541,-203
-2464,-606,-621,2520,76,-554
-2639,-642,-654,2619,730,-949
-2985,-649,-795,2618,1047,-1349
-3362,-609,-891,2544,789,-1725
-3574,-482,-893,2419,161,-2070
-3640,-436,-801,2128,-579,-2378
-3571,-376,-840,2062,-1282,-2648
-3309,-311,-722,1817,-1833,-2894
-3124,-320,-388,1641,-2125,-3093
-2908,-336,-309,1511,-2167,-3243
-2741,-390,-134,1395,-2182,-3369
-2785,-389,-16,1302,-2300,-3451
-2532,-409,120,1217,-2447,-3518
-2215,-323,210,1143,-2508,-3615
-1956,-245,244,1052,-2441,-3720
-1745,-199,234,926,-2211,-3807
-1566,-148,136,736,-1969,-3868
-1552,-56,90,487,-1720,-3888
-1571,38,91,198,-1523,-3842
-1494,118,125,-127,-1394,-3753
-1536,213,129,-481,-1420,-3618
-1500,316,23,-891,-1553,-3433
-1347,386,-59,-1357,-1724,-3226
-1180,449,-150,-1862,-1941,-3008
-935,592,-296,-2411,-2145,-2771
-693,582,-375,-3001,-2270,-2509
-675,485,-580,-3636,-2329,-2176
-507,386,-732,-4318,-2361,-1760
-504,385,-999,-4994,-2350,-1284
-428,390,-986,-5595,-2336,-777
-313,278,-915,-6059,-2376,-280
-267,215,-907,-6404,-2485,199
-243,120,-812,-6640,-2646,675
-247,27,-850,-6772,-2744,1150
-120,-4,-849,-6809,-2729,1592
173,-87,-846,-6748,-2621,1946
596,-286,-973,-6540,-2094,2141
760,-455,-623,-6235,-1322,2150
422,-440,-596,-5825,-531,2127
-217,-490,-604,-5276,-61,2212
-714,-343,-664,-4699,-93,2451
-1010,-168,-758,-4088,-522,2800
-1076,-80,-1016,-3495,-1153,3185
-894,194,-1486,-3000,-1486,3535
-769,263,-1762,-2569,-1531,3802
-782,204,-1804,-2137,-1320,3994
-797,-35,-1832,-1720,-1000,4091
-1241,-41,-1744,-1106,-665,4117
-1603,195,-1536,-471,-673,4139
-2109,253,-1618,307,-888,4190
-2437,140,-1827,1054,-1332,4260
-2520,125,-2015,1730,-1768,4283
-2625,85,-2069,2365,-1966,4210
-2942,221,-1996,3002,-2288,4079
-3230,256,-2012,3598,-2811,3931
-3337,215,-2103,4070,-3311,3788
-3064,191,-2041,4400,-3609,3569
-2835,105,-1954,4608,-3457,3269
-2991,-60,-1821,4719,-2968,2996
-3384,-270,-1598,4765,-2557,2846
-3759,-433,-1224,4850,-2402,2815
-3933,-569,-851,5045,-2388,2836
-3991,-722,-639,5325,-2483,2825
-3962,-675,-452,5682,-2550,2765
-3717,-474,-325,5996,-2622,2611
-3370,-202,-229,6284,-2511,2338
-3159,125,-364,6438,-1947,1971
-3163,345,-220,6371,-1333,1559
-3289,520,-143,6232,-1059,1130
-3420,815,-414,6050,-1161,682
-3367,988,-270,5785,-1551,200
-2978,1214,-199,5391,-2074,-362
-2394,1360,-81,4958,-2198,-1045
-2021,1425,-344,4320,-1855,-1760
-1761,1338,-424,3540,-1467,-2456
-1689,1140,-378,2713,-1246,-3067
-1757,962,-275,1916,-1013,-3509
-1827,858,-182,1209,-648,-3749
-1815,766,-90,622,-198,-3809
-1767,674,42,173,168,-3730
-1800,551,203,-133,438,-3531
-1862,428,257,-313,682,-3214
-1888,338,260,-410,834,-2814
-1945,275,251,-449,780,-2374
-1923,250,190,-457,522,-1915
-1799,212,175,-445,236,-1485
-1649,145,179,-415,-4,-1117
-1481,94,132,-374,-215,-829
-1300,83,91,-337,-363,-632
