AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1992,-526,-294,-20,53,-27
-1997,-540,-310,-33,34,-29
-1984,-536,-317,-37,16,-27
-1995,-556,-329,-43,9,-29
-1979,-562,-335,-36,-2,-31
-1966,-560,-327,-32,0,-30
-1964,-576,-317,-33,35,-26
-1990,-561,-309,-43,66,-14
-2043,-580,-313,-55,80,-9
-2067,-562,-310,-69,74,-6
-2137,-584,-324,-113,99,2
-2175,-597,-361,-167,114,-1
-2251,-628,-434,-209,158,-8
-2323,-628,-518,-219,210,-44
-2390,-632,-592,-205,264,-83
-2491,-614,-687,-201,376,-126
-2683,-602,-803,-199,465,-184
-2881,-597,-924,-180,483,-274
-2998,-595,-1029,-130,415,-380
-3042,-572,-1115,-66,316,-500
-2980,-553,-1139,-2,264,-615
-2890,-521,-1160,38,336,-729
-2860,-509,-1205,57,520,-817
-2872,-517,-1342,82,699,-895
-2915,-519,-1518,129,834,-995
-2962,-560,-1756,222,969,-1098
-3054,-584,-1964,388,1169,-1258
-3112,-621,-2192,573,1279,-1428
-3113,-624,-2365,866,1346,-1625
-3042,-632,-2418,1192,1279,-1849
-2888,-600,-2434,1516,1143,-2048
-2700,-583,-2434,1806,1032,-2207
-2480,-553,-2420,2103,892,-2330
-2309,-506,-2404,2413,733,-2420
-2036,-492,-2351,2749,585,-2559
-1726,-462,-2248,3117,505,-2714
-1346,-396,-2113,3477,509,-2842
-913,-373,-1943,3847,523,-2934
-158,-334,-1825,4202,657,-2923
896,-395,-1753,4474,1170,-2567
1736,-559,-1794,4807,2054,-1766
1907,-738,-1798,5287,2751,-798
1802,-119,-1578,5819,2658,61
1317,-591,-1425,6197,2016,746
2183,76,-813,6162,1804,1562
1853,199,-655,6020,1873,2571
1298,594,-363,6082,1163,3496
459,883,28,5823,241,4035
-80,1233,543,5523,-821,4148
-100,1461,1055,5147,-1709,4207
-13,1805,1493,4512,-1575,4108
-610,1972,1721,3912,-1001,3975
-1297,2098,1809,3421,-741,3749
-1747,2057,1831,3053,-681,3418
-1819,1936,1903,2811,-464,3006
-1970,1855,1905,2611,146,2444
-2497,1757,1962,2447,635,1929
-2849,1774,2155,2196,576,1544
-3038,1714,2381,1786,357,1260
-3018,1539,2526,1279,55,1080
-2926,1261,2582,785,-85,951
-2978,963,2538,356,-82,828
-3082,673,2452,31,-90,653
-3153,402,2352,-209,-39,428
-3184,211,2369,-369,54,158
-3276,128,2185,-600,76,-84
-3177,68,2152,-684,69,-460
-3058,31,2143,-895,-48,-600
-3000,-33,2069,-1134,-185,-704
-2908,-23,1975,-1333,-496,-770
-2605,-144,1870,-1515,-618,-755
-2376,-141,1660,-1668,-420,-702
-2292,-260,1652,-1718,-242,-751
-2225,-343,1559,-1858,305,-860
-2296,-422,1332,-1961,477,-937
-2230,-416,1182,-2053,382,-1004
-2163,-468,1021,-2131,356,-996
-2029,-505,874,-2186,302,-1027
-1894,-558,758,-2185,164,-1054
-1714,-622,669,-2201,-6,-1024
-1568,-718,599,-2207,4,-943
-1482,-790,474,-2201,103,-896
-1402,-845,325,-2139,237,-840
-1370,-913,229,-2056,354,-810
-1345,-959,153,-1948,427,-815
-1333,-957,115,-1864,358,-762
-1317,-990,103,-1846,339,-700
-1351,-1021,32,-1836,260,-585
-1427,-1074,-49,-1829,108,-442
-1502,-1097,-162,-1805,-34,-329
-1539,-1171,-285,-1716,-117,-275
-1544,-1221,-388,-1557,-157,-310
-1510,-1236,-417,-1360,-193,-333
-1482,-1222,-386,-1146,-194,-339
-1462,-1166,-294,-955,-235,-315
-1430,-1109,-159,-863,-303,-269
-1449,-1058,-75,-861,-306,-194
-1497,-1037,-67,-910,-326,-103
-1523,-1067,-105,-915,-333,-56
-1560,-1051,-146,-874,-368,-18
-1598,-1031,-138,-818,-368,9
-1639,-1010,-116,-770,-369,11
-1629,-1004,-88,-730,-352,4
-1621,-1001,-57,-711,-307,7
-1628,-1012,-54,-703,-255,8
-1663,-1038,-69,-716,-217,42
-1725,-1058,-122,-732,-189,77
-1777,-1093,-171,-730,-216,92
-1815,-1109,-222,-697,-242,93
-1834,-1129,-232,-621,-284,71
-1791,-1127,-215,-540,-357,51
-1730,-1120,-174,-452,-394,64
-1701,-1108,-104,-396,-378,90
-1704,-1100,-40,-384,-331,97
-1711,-1101,-18,-407,-263,100
-1713,-1107,-17,-435,-193,108
-1731,-1133,-53,-470,-111,108
-1750,-1149,-117,-488,-47,116
-1789,-1155,-184,-473,-29,125
-1838,-1159,-218,-406,-69,120
-1815,-1147,-229,-338,-188,110
-1795,-1142,-193,-242,-204,116
-1741,-1109,-126,-195,-250,119
-1740,-1090,-63,-166,-179,138
-1803,-1065,-28,-164,-121,132
-1838,-1052,-9,-176,-100,102
-1834,-1047,-27,-205,-69,83
-1805,-1069,-57,-213,-50,69
-1797,-1077,-97,-203,-56,70
-1805,-1084,-121,-167,-66,76
-1803,-1088,-110,-116,-130,80
-1785,-1074,-76,-70,-178,91
-1786,-1063,-39,-55,-176,104
-1807,-1057,-18,-43,-171,115
-1822,-1066,5,-41,-160,110
-1847,-1062,18,-38,-120,87
-1854,-1056,19,-43,-87,51
-1835,-1053,4,-43,-72,28
-1808,-1060,13,-33,-64,26
-1789,-1045,31,-24,-65,28
-1798,-1043,45,-21,-70,37
-1815,-1042,55,-21,-85,56
-1842,-1017,71,-23,-145,74
-1839,-1036,84,-36,-168,65
-1846,-1022,93,-41,-136,43
-1858,-1016,87,-48,-109,17
-1831,-1029,70,-33,-84,-12
-1812,-1025,76,7,-85,-27
-1790,-1005,105,8,-86,-35
-1783,-1019,111,-7,-68,-35
-1777,-1023,109,-18,-92,-32
-1764,-1037,113,-17,-119,-25
