AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-2292,-233,37,69,-107,-56
-2354,-247,52,83,-115,-62
-2469,-315,77,104,-193,-58
-2584,-326,154,114,-235,-72
-2736,-372,202,112,-234,-96
-2894,-426,236,117,-300,-126
-2993,-412,321,141,-381,-175
-3110,-412,404,148,-474,-209
-3191,-356,538,151,-524,-276
-3260,-308,666,153,-516,-366
-3252,-222,813,140,-514,-483
-3252,-158,948,111,-514,-585
-3194,-81,1090,42,-462,-713
-3095,5,1197,-52,-360,-826
-3038,74,1244,-196,-237,-929
-2961,106,1250,-360,-162,-1030
-2822,71,1191,-504,-109,-1128
-2640,63,1136,-595,-157,-1212
-2436,50,1104,-683,-114,-1265
-2297,38,1070,-752,-99,-1323
-2110,35,1059,-819,-90,-1374
-1873,49,1036,-892,-27,-1406
-1679,67,1009,-966,21,-1381
-1563,99,962,-1073,69,-1343
-1447,95,891,-1187,92,-1323
-1283,67,820,-1289,88,-1292
-1105,29,779,-1379,123,-1246
-907,17,727,-1467,204,-1189
-746,-41,647,-1560,368,-1129
-613,-89,537,-1630,526,-1062
-527,-126,432,-1661,656,-995
-466,-143,365,-1646,658,-915
-409,-80,285,-1671,662,-807
-409,-57,170,-1714,629,-687
-391,-43,41,-1746,541,-579
-370,-61,-111,-1797,446,-455
-388,-103,-296,-1819,348,-320
-407,-139,-445,-1763,167,-205
-378,-123,-491,-1653,-16,-109
-312,-101,-426,-1550,-114,-21
-258,-90,-331,-1484,-159,61
-165,-46,-201,-1443,-237,163
-66,-25,-64,-1480,-245,293
-38,0,-81,-1590,-114,443
-63,2,-174,-1674,27,599
-116,22,-249,-1729,124,762
-192,18,-400,-1784,238,919
-322,31,-568,-1793,324,1059
-466,33,-791,-1843,438,1184
-662,17,-1092,-1852,440,1332
-882,-45,-1360,-1800,296,1476
-1070,-117,-1610,-1677,93,1601
-1287,-216,-1806,-1462,-187,1688
-1350,-175,-1823,-1135,-596,1744
-1388,-95,-1699,-857,-786,1806
-1433,11,-1506,-682,-798,1880
-1583,110,-1394,-605,-754,1962
-1867,178,-1405,-552,-919,2035
-2115,30,-1504,-547,-1023,2123
-2269,56,-1637,-417,-1126,2139
-2413,28,-1721,-240,-1110,2121
-2545,94,-1732,50,-1085,2018
-2551,255,-1609,324,-1040,1909
-2682,412,-1461,491,-926,1872
-2905,427,-1409,534,-867,1839
-3092,316,-1480,587,-911,1778
-3106,189,-1529,725,-1000,1693
-3066,157,-1455,975,-1004,1603
-3086,268,-1272,1198,-870,1507
-3155,405,-1113,1363,-751,1414
-3216,547,-966,1470,-652,1308
-3295,717,-837,1514,-624,1198
-3347,798,-768,1473,-619,1104
-3381,739,-781,1413,-659,1015
-3353,600,-797,1435,-755,917
-3234,505,-755,1521,-835,799
-3111,493,-653,1635,-789,707
-3071,531,-537,1734,-682,623
-3027,575,-423,1809,-594,520
-2974,619,-304,1860,-490,438
-2996,644,-192,1882,-437,360
-2931,617,-85,1876,-427,290
-2916,577,11,1859,-354,230
-2953,552,75,1858,-378,171
-2919,564,173,1853,-427,110
-2908,583,291,1842,-427,58
-2841,625,394,1779,-334,-15
-2853,608,448,1695,-159,-61
-2977,578,435,1621,-28,-136
-2968,583,461,1627,-114,-241
-2935,536,525,1633,-166,-288
-2900,566,601,1599,-263,-362
-2840,610,745,1613,-387,-452
-2749,644,882,1541,-327,-510
-2690,700,990,1447,-279,-583
-2648,693,1064,1329,-216,-659
-2541,702,1072,1166,-95,-704
-2478,637,1022,1038,-19,-748
-2412,581,963,923,30,-789
-2322,529,903,837,67,-842
-2213,465,851,774,95,-861
-2199,456,784,720,122,-891
-2112,437,734,667,83,-904
-2052,397,690,618,74,-909
-2008,381,640,566,53,-901
-1949,345,603,545,22,-885
-1905,339,588,516,-11,-867
-1863,333,586,489,-6,-861
-1797,332,612,455,21,-868
-1733,336,619,389,110,-860
-1700,326,599,317,191,-853
-1704,281,533,238,229,-832
-1681,220,482,190,190,-805
-1641,201,477,140,155,-770
-1621,218,469,70,124,-719
-1610,180,426,1,124,-664
-1592,186,372,-56,83,-624
-1584,171,321,-90,79,-599
-1596,170,250,-104,39,-563
-1598,128,194,-124,57,-542
-1598,107,147,-125,80,-539
-1537,74,131,-115,94,-520
-1525,38,101,-124,162,-484
-1549,13,69,-119,195,-449
-1547,-27,57,-114,208,-410
-1557,-31,52,-112,178,-367
-1577,-23,48,-133,116,-312
-1628,-34,22,-142,-2,-238
-1639,-42,25,-158,-104,-197
-1666,-56,-3,-186,-104,-156
-1733,-67,-65,-190,-75,-146
-1776,-93,-95,-165,-93,-136
-1794,-101,-101,-126,-106,-142
-1793,-123,-91,-108,-79,-137
-1810,-138,-83,-91,-40,-132
-1816,-141,-69,-81,-60,-123
-1834,-126,-73,-79,-53,-101
-1818,-136,-70,-81,-71,-77
-1806,-130,-57,-86,-92,-44
-1810,-137,-58,-88,-77,-8
-1843,-153,-43,-80,-92,13
-1870,-157,-27,-84,-56,22
-1909,-146,-42,-88,-36,30
-1925,-152,-49,-92,0,33
-1951,-165,-73,-94,39,41
-1967,-156,-99,-83,45,43
-1973,-155,-123,-75,47,51
-2001,-196,-148,-60,56,72
-2035,-189,-155,-28,-6,73
-2016,-222,-127,-3,-79,81
-2015,-187,-101,5,-87,93
-2061,-183,-85,4,-73,100
