AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-2708,-812,-278,168,-276,9
-2797,-791,-251,251,-365,-18
-3002,-790,-196,322,-441,-44
-3220,-717,-94,400,-547,-128
-3327,-608,35,438,-709,-242
-3391,-548,175,445,-807,-325
-3444,-497,331,412,-825,-431
-3468,-443,457,343,-786,-589
-3455,-420,546,267,-728,-745
-3390,-393,626,203,-663,-902
-3320,-352,700,122,-579,-1053
-3221,-323,754,24,-514,-1203
-3069,-332,769,-100,-459,-1317
-2910,-369,732,-207,-426,-1396
-2821,-412,705,-263,-461,-1446
-2735,-395,701,-312,-503,-1506
-2599,-331,755,-340,-550,-1566
-2490,-295,833,-394,-581,-1602
-2363,-248,912,-491,-551,-1616
-2267,-238,949,-608,-474,-1655
-2174,-205,925,-712,-427,-1710
-2055,-162,939,-778,-434,-1762
-1913,-69,982,-863,-442,-1782
-1793,-16,999,-997,-436,-1777
-1666,40,985,-1141,-462,-1774
-1497,54,958,-1290,-458,-1792
-1240,73,931,-1439,-413,-1783
-1053,69,912,-1582,-356,-1752
-779,24,899,-1720,-318,-1695
-523,-13,859,-1870,-315,-1584
-341,-110,742,-2076,-175,-1463
-182,-239,551,-2241,-29,-1350
-72,-245,365,-2326,33,-1198
-11,-332,205,-2364,0,-1009
-34,-362,32,-2374,-75,-801
-43,-309,-61,-2340,-239,-635
-27,-288,-125,-2327,-343,-491
-5,-250,-230,-2362,-342,-361
-48,-280,-379,-2365,-357,-236
-45,-267,-496,-2309,-417,-125
-61,-283,-549,-2246,-491,12
-22,-253,-538,-2192,-575,129
-35,-278,-518,-2148,-640,233
33,-303,-493,-2123,-807,391
96,-324,-473,-2096,-835,546
106,-298,-506,-2116,-831,710
42,-377,-584,-2140,-851,888
-34,-328,-685,-2168,-858,1058
-188,-327,-789,-2118,-853,1201
-204,-242,-819,-2062,-952,1356
-291,-234,-909,-2012,-936,1529
-391,-254,-996,-1925,-899,1672
-566,-234,-1089,-1860,-821,1809
-792,-280,-1233,-1769,-751,1910
-981,-266,-1344,-1648,-810,2018
-1173,-220,-1407,-1515,-834,2114
-1392,-194,-1493,-1322,-915,2169
-1504,-137,-1468,-1116,-996,2201
-1596,-97,-1427,-990,-1011,2267
-1745,-88,-1468,-893,-975,2334
-2005,-50,-1562,-816,-947,2400
-2325,18,-1760,-656,-955,2376
-2503,81,-1873,-401,-1115,2289
-2590,130,-1897,-139,-1156,2195
-2800,177,-1913,144,-1154,2077
-2861,204,-1798,442,-1235,1921
-2804,195,-1606,662,-1260,1831
-2814,276,-1449,790,-1218,1742
-2750,235,-1334,867,-1205,1687
-2730,229,-1288,932,-1127,1649
-2715,209,-1284,1000,-1023,1622
-2772,158,-1322,1125,-941,1590
-2785,199,-1281,1287,-901,1527
-2782,237,-1223,1421,-858,1468
-2839,289,-1198,1566,-801,1424
-2819,322,-1092,1687,-746,1373
-2809,298,-964,1796,-642,1331
-2833,315,-802,1872,-517,1270
-2889,401,-655,1889,-373,1204
-2959,459,-544,1843,-273,1160
-3083,510,-511,1770,-213,1110
-3128,559,-501,1724,-222,1020
-3070,530,-534,1650,-102,949
-3031,449,-655,1658,138,849
-3054,366,-784,1782,200,773
-3066,341,-795,1937,282,676
-3179,414,-729,2125,192,613
-3205,499,-495,2237,0,544
-3236,590,-314,2235,-82,476
-3198,610,-178,2196,-177,392
-3103,636,-57,2144,-137,290
-3059,605,17,2086,11,199
-3080,618,76,2050,191,92
-3139,620,127,2012,327,-31
-3161,620,193,1976,350,-142
-3181,623,254,1923,314,-221
-3176,620,299,1865,250,-321
-3084,653,339,1748,222,-370
-3075,606,317,1666,186,-418
-3027,578,320,1599,113,-484
-3005,571,332,1548,50,-562
-2885,563,427,1547,-13,-665
-2808,484,537,1474,16,-728
-2735,436,570,1405,50,-793
-2612,439,625,1353,139,-854
-2616,400,680,1292,227,-893
-2580,411,721,1205,219,-935
-2539,383,743,1108,236,-975
-2489,360,750,1006,255,-1003
-2402,352,756,905,265,-1038
-2376,332,713,803,327,-1059
-2370,278,655,727,354,-1083
-2305,259,603,685,348,-1122
-2209,162,550,647,350,-1136
-2167,149,512,623,360,-1146
-2135,126,523,611,317,-1166
-2094,134,563,580,220,-1167
-2038,166,594,488,153,-1151
-1994,124,602,397,79,-1103
-1955,102,620,306,-17,-1081
-1890,61,582,197,-28,-1083
-1805,36,527,111,-9,-1082
-1778,-13,446,20,56,-1061
-1786,-47,361,-40,55,-1047
-1725,-43,322,-78,33,-1037
-1653,-64,298,-111,42,-1006
-1639,-87,271,-143,7,-966
-1592,-104,256,-191,-48,-923
-1572,-125,209,-248,-70,-896
-1509,-133,163,-313,-23,-854
-1471,-174,89,-345,19,-831
-1422,-179,47,-359,61,-812
-1385,-231,8,-387,107,-770
-1399,-249,-52,-403,116,-723
-1401,-266,-133,-425,68,-686
-1378,-344,-251,-412,13,-645
-1367,-345,-309,-361,-72,-595
-1286,-410,-337,-310,-102,-541
-1285,-427,-332,-247,-117,-466
-1297,-431,-290,-216,-119,-423
-1314,-437,-263,-186,-188,-365
-1303,-426,-220,-206,-193,-313
-1294,-464,-223,-234,-173,-255
-1341,-512,-267,-234,-142,-200
-1372,-493,-259,-232,-96,-152
-1417,-502,-264,-233,-64,-135
-1472,-520,-281,-245,-19,-105
-1520,-507,-342,-259,21,-90
-1533,-543,-407,-258,45,-55
-1593,-571,-458,-232,61,-4
-1652,-605,-495,-200,44,31
-1680,-605,-544,-141,-15,55
