AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1826,-816,406,-14,-35,6
-1818,-820,413,-10,-8,3
-1802,-817,423,-7,-1,4
-1766,-822,448,-15,40,16
-1763,-818,443,-32,80,31
-1797,-839,433,-42,109,43
-1815,-834,434,-41,84,49
-1810,-822,441,-55,74,53
-1805,-838,437,-65,104,49
-1832,-822,427,-76,74,60
-1820,-834,425,-78,59,75
-1841,-743,405,-91,73,111
-1852,-803,467,-133,35,124
-1835,-734,439,-157,67,129
-1782,-809,472,-188,116,128
-1757,-718,509,-155,400,85
-1794,-757,584,-224,768,2
-1909,-724,590,-274,1104,-95
-2012,-670,600,-406,1270,-155
-2090,-677,599,-547,1268,-128
-2174,-697,580,-708,1137,-109
-2183,-708,522,-873,846,-55
-2159,-810,506,-1023,641,12
-2160,-835,424,-1144,517,87
-2276,-884,301,-1184,359,143
-2357,-919,192,-1153,241,148
-2406,-960,90,-1191,217,154
-2590,-1019,-46,-1155,291,110
-2752,-1075,-220,-1034,341,-22
-2830,-1076,-272,-883,374,-178
-2927,-1042,-368,-746,481,-350
-2982,-1043,-423,-641,669,-502
-3108,-1041,-625,-544,860,-666
-3111,-1093,-754,-428,932,-830
-3048,-1083,-878,-274,1037,-986
-3065,-1119,-1008,-110,1024,-1103
-3061,-1128,-1127,87,1055,-1240
-3057,-1127,-1273,296,1017,-1381
-3002,-1147,-1402,501,1029,-1497
-3001,-1089,-1523,741,950,-1642
-2878,-1093,-1575,973,837,-1764
-2760,-1059,-1641,1197,843,-1852
-2709,-1033,-1802,1494,893,-1928
-2654,-1044,-1922,1861,867,-2074
-2502,-967,-1942,2213,852,-2237
-2382,-896,-1869,2533,712,-2328
-2194,-763,-1760,2799,628,-2438
-1982,-707,-1644,2979,451,-2513
-1582,-667,-1465,3147,342,-2519
-1117,-554,-1369,3338,447,-2479
-878,-425,-1301,3557,659,-2306
-756,-500,-1441,3782,990,-1982
-836,-600,-1695,4274,1276,-1877
-760,-432,-1644,4929,1098,-1883
-448,-232,-1341,5295,954,-1890
44,-81,-986,5450,929,-1733
655,359,-611,5443,1146,-1204
731,556,-98,5221,1244,-521
776,653,353,4962,1086,34
780,833,628,4608,808,295
950,1137,1069,4377,462,631
1022,1304,1529,4073,151,1109
961,1669,2223,3778,14,1513
825,1967,3422,3283,280,1869
-15,2124,4554,2233,550,2098
-219,1866,5211,770,388,2268
-375,1536,5027,-874,846,2510
-1239,762,3642,-2057,1639,2648
-2106,42,2293,-2256,1428,2471
-2709,-625,1363,-2090,1224,2187
-3108,-1158,804,-1600,1158,1412
-3204,-1347,550,-1044,890,504
-2877,-1404,697,-599,721,62
-2609,-1536,893,-351,717,-129
-2575,-1614,963,-154,508,-227
-2336,-1584,1040,14,80,-198
-2170,-1555,1169,129,-228,-71
-2135,-1602,1293,215,-512,8
-2004,-1465,1396,274,-562,25
-1941,-1425,1441,259,-435,-15
-1830,-1319,1443,250,-296,-96
-1661,-1255,1435,164,-52,-167
-1583,-1220,1350,138,80,-195
-1463,-1185,1315,94,41,-147
-1439,-1159,1287,0,76,-13
-1560,-1216,1151,-91,84,116
-1578,-1200,1008,-141,1,186
-1659,-1243,809,-188,39,241
-1811,-1286,655,-178,2,249
-1876,-1309,575,-173,-59,205
-1864,-1338,476,-153,-74,137
-1826,-1329,425,-108,-92,93
-1779,-1339,369,-46,-36,43
-1771,-1321,370,49,-90,-12
-1649,-1259,426,145,-149,-45
-1595,-1219,526,210,-120,-32
-1598,-1144,655,241,-86,-40
-1608,-1077,768,230,-125,-50
-1554,-1006,855,187,-208,-59
-1464,-959,917,119,-236,-33
-1453,-895,927,37,-179,-20
-1419,-884,893,-41,-78,-16
-1456,-955,805,-58,-3,9
-1536,-912,771,-61,5,10
-1573,-955,707,-96,33,-8
-1528,-980,632,-95,70,-36
-1508,-1025,575,-59,64,-28
-1514,-1025,581,-28,39,-18
-1487,-1021,603,-17,-19,-8
-1445,-1011,644,-20,-83,19
-1402,-1022,643,-58,-84,84
-1420,-1032,619,-63,-97,146
-1450,-1052,618,-67,-99,179
-1495,-1067,600,-83,-57,197
-1526,-1096,579,-74,6,195
-1559,-1118,555,-73,16,215
-1614,-1164,526,-33,-24,220
-1627,-1150,549,4,-20,201
-1665,-1150,569,45,-23,185
-1667,-1127,611,67,-11,197
-1731,-1113,614,87,-48,203
-1721,-1103,656,109,-99,203
-1743,-1073,702,82,-82,211
-1737,-1068,708,44,-38,217
-1802,-1069,693,37,-6,217
-1809,-1041,691,46,-52,188
-1811,-1024,711,51,-62,151
-1803,-1011,715,41,-48,115
-1792,-1002,711,43,-37,71
-1774,-985,735,54,-37,38
-1758,-967,770,53,-84,17
-1706,-929,792,37,-128,2
-1666,-942,798,-16,-87,-2
-1666,-995,745,-64,-54,-5
-1605,-1034,645,-55,18,1
-1663,-1039,618,-10,22,-2
-1641,-1043,653,16,-34,-12
-1604,-1043,681,-1,-18,-10
-1588,-1065,615,1,20,21
-1615,-1046,587,46,-31,32
-1609,-1041,630,85,-66,32
-1601,-1022,692,87,-66,26
-1579,-1032,727,70,-22,14
-1603,-1042,728,66,1,38
-1627,-1034,728,53,-29,45
-1610,-1033,718,44,-28,57
-1625,-1048,702,43,24,72
-1689,-1039,692,54,63,70
-1743,-1036,662,85,39,48
-1731,-984,689,136,-103,41
-1717,-950,779,123,-96,33
-1717,-930,820,91,-77,16
