AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-2744,-586,-451,-276,-33,95
-3037,-591,-498,-408,-350,214
-3456,-550,-559,-555,-887,346
-3806,-455,-740,-728,-1345,378
-4064,-425,-1110,-836,-1549,303
-4310,-437,-1639,-824,-1459,49
-4373,-505,-2091,-490,-1318,-308
-4349,-473,-2207,17,-1003,-692
-4286,-363,-1995,522,-451,-1108
-4168,-190,-1733,838,219,-1506
-4086,-111,-1554,956,865,-1817
-3943,16,-1500,1001,1067,-2059
-3663,50,-1435,1003,907,-2209
-3246,60,-1442,970,835,-2335
-2780,21,-1458,977,808,-2396
-2319,7,-1458,1070,763,-2396
-1841,-79,-1417,1190,857,-2339
-1517,-102,-1365,1324,1060,-2281
-1294,-184,-1323,1437,1181,-2170
-1192,-102,-1227,1604,1147,-2042
-1108,-59,-1088,1737,879,-1920
-981,-26,-905,1843,484,-1767
-775,20,-712,1859,262,-1627
-665,5,-544,1849,168,-1542
-478,-27,-391,1841,113,-1455
-150,-132,-251,1795,235,-1420
66,-210,-192,1741,510,-1299
232,-321,-160,1722,821,-1196
219,-376,-146,1711,1107,-1058
162,-378,-139,1717,1277,-902
77,-371,-104,1713,1296,-745
20,-373,-54,1693,1250,-614
-27,-355,-4,1662,1148,-470
-102,-378,87,1613,1031,-339
-132,-423,154,1536,930,-273
3,-484,167,1419,891,-187
91,-607,126,1339,955,-59
188,-662,110,1312,1007,70
245,-692,95,1287,1077,228
197,-697,92,1279,1129,385
71,-675,117,1273,1098,523
-3,-624,134,1222,1013,641
-139,-587,139,1166,906,791
-241,-557,175,1112,716,905
-257,-531,211,1035,577,1037
-304,-542,219,969,543,1138
-297,-564,226,933,507,1234
-349,-539,260,933,546,1317
-402,-517,317,940,626,1363
-410,-435,396,973,715,1380
-323,-458,533,960,823,1424
-330,-336,626,911,958,1528
-392,-288,713,806,1090,1640
-489,-211,818,675,1165,1797
-714,-74,911,488,1081,1973
-894,-73,966,263,919,2128
-1031,-42,964,64,728,2256
-1086,-21,955,-114,584,2367
-1171,-59,885,-247,572,2468
-1199,-74,797,-294,642,2530
-1273,-148,745,-314,902,2616
-1524,-94,656,-335,1123,2705
-1921,-64,546,-377,1154,2801
-2341,42,465,-331,892,2876
-2623,266,496,-296,557,2854
-2776,403,606,-250,178,2809
-2910,532,824,-216,-137,2768
-3072,465,1042,-342,-226,2697
-3253,431,1082,-544,-170,2551
-3284,410,1007,-741,1,2355
-3334,348,865,-889,262,2221
-3454,354,758,-949,367,2101
-3533,453,721,-974,407,1976
-3614,556,741,-1015,370,1850
-3667,617,789,-1115,360,1715
-3705,581,706,-1342,466,1556
-3778,548,410,-1553,493,1416
-3754,443,124,-1615,389,1251
-3634,444,-55,-1563,157,1136
-3537,459,-58,-1453,-6,1048
-3461,447,71,-1388,-131,944
-3431,458,130,-1457,-124,855
-3391,388,86,-1542,-100,753
-3296,415,15,-1585,-128,670
-3230,456,-36,-1611,-63,607
-3226,464,-67,-1644,10,539
-3297,533,-162,-1717,95,464
-3359,536,-342,-1811,113,387
-3297,455,-506,-1797,41,289
-3227,426,-607,-1755,16,226
-3187,400,-656,-1668,28,142
-3150,461,-610,-1566,9,57
-3134,560,-575,-1565,78,-26
-3140,580,-663,-1605,155,-109
-3102,654,-776,-1610,151,-160
-3107,616,-883,-1582,55,-227
-3055,629,-911,-1514,-50,-291
-2984,659,-926,-1464,-110,-368
-2936,674,-964,-1423,-123,-448
-2899,676,-1041,-1376,-137,-520
-2864,644,-1089,-1290,-223,-584
-2750,623,-1053,-1189,-334,-651
-2603,626,-973,-1088,-348,-706
-2509,648,-895,-1054,-244,-739
-2500,633,-905,-1089,-97,-752
-2512,609,-988,-1109,-26,-775
-2490,597,-1078,-1090,-30,-803
-2425,564,-1153,-1031,-69,-813
-2411,526,-1185,-943,-122,-797
-2405,540,-1193,-856,-176,-813
-2393,487,-1230,-780,-183,-845
-2317,412,-1241,-626,-249,-902
-2175,383,-1119,-438,-320,-946
-2039,450,-956,-356,-260,-980
-1930,425,-861,-363,-87,-975
-1897,416,-865,-400,-5,-949
-1863,353,-874,-407,-17,-902
-1868,339,-875,-386,-87,-851
-1854,335,-835,-356,-183,-799
-1815,358,-785,-327,-211,-770
-1812,384,-755,-311,-152,-753
-1821,387,-780,-332,-45,-772
-1820,332,-886,-313,18,-790
-1825,257,-909,-210,-100,-763
-1756,250,-823,-112,-238,-744
-1723,223,-713,-63,-297,-723
-1664,218,-576,-4,-288,-698
-1653,279,-439,14,-254,-681
-1728,252,-390,-59,-31,-666
-1722,274,-398,-163,236,-710
-1798,241,-501,-237,323,-717
-1791,180,-613,-261,313,-712
-1822,108,-715,-219,246,-689
-1884,68,-753,-128,114,-663
-1872,60,-700,-9,-38,-673
-1826,90,-589,65,-87,-683
-1799,107,-468,96,-133,-689
-1760,86,-380,63,-60,-680
-1742,70,-324,51,-115,-664
-1706,19,-289,2,-28,-654
-1675,8,-319,-36,-6,-643
-1678,-35,-364,-68,138,-614
-1709,-62,-402,-34,107,-611
-1647,-43,-384,-2,79,-607
-1646,-57,-371,20,72,-584
-1738,-48,-364,41,-66,-540
-1666,-38,-280,22,-117,-505
-1660,-66,-289,7,-228,-487
-1575,-88,-215,-17,-199,-460
-1613,-93,-244,-39,-228,-439
-1607,-146,-208,-69,-157,-433
-1622,-195,-191,-51,-274,-424
-1563,-192,-123,-66,-271,-390
