AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1899,-739,-234,76,-9,-4
-1907,-750,-225,73,-9,20
-1907,-749,-247,83,-36,16
-1902,-749,-256,100,-13,-1
-1900,-746,-257,121,7,-13
-1910,-745,-265,140,5,-17
-1930,-750,-259,163,-35,-28
-1912,-734,-229,185,-81,-40
-1887,-712,-196,166,-62,-50
-1895,-746,-187,140,-41,-41
-1902,-752,-217,121,-31,-34
-1924,-760,-241,137,-71,-32
-1888,-763,-236,157,-73,-41
-1877,-753,-232,167,-34,-37
-1884,-762,-239,168,-8,-40
-1887,-775,-261,178,1,-43
-1916,-770,-276,200,-34,-36
-1909,-784,-257,221,-92,-25
-1921,-781,-290,228,-102,-26
-1949,-782,-313,259,-115,-34
-1970,-789,-338,295,-118,-55
-1983,-809,-371,361,-103,-90
-1982,-800,-342,450,-149,-115
-1953,-788,-273,504,-157,-127
-1949,-769,-209,521,-190,-113
-1941,-784,-154,512,-223,-105
-1958,-776,-153,494,-240,-107
-1944,-807,-129,480,-261,-108
-1938,-820,-103,486,-266,-110
-1905,-872,-72,470,-219,-105
-1925,-880,-91,494,-177,-114
-1984,-872,-112,530,-145,-123
-2004,-883,-62,573,-178,-143
-2045,-892,-17,568,-196,-142
-2088,-913,5,550,-207,-155
-2132,-949,10,500,-184,-168
-2219,-1039,-41,452,-154,-184
-2294,-1105,-109,456,-236,-214
-2346,-1174,-142,490,-312,-241
-2367,-1246,-137,580,-412,-275
-2429,-1297,-100,665,-433,-325
-2479,-1347,-1,741,-481,-387
-2492,-1395,91,793,-552,-435
-2536,-1431,151,835,-651,-476
-2541,-1496,344,856,-808,-490
-2538,-1503,511,839,-800,-531
-2587,-1465,652,815,-864,-584
-2563,-1420,820,759,-781,-628
-2619,-1435,886,691,-670,-701
-2731,-1421,826,687,-595,-785
-2785,-1378,821,778,-690,-855
-2792,-1301,920,897,-824,-925
-2728,-1139,1082,989,-931,-985
-2691,-958,1279,988,-968,-1043
-2648,-847,1443,957,-1039,-1136
-2543,-640,1579,898,-1004,-1240
-2441,-419,1700,805,-1084,-1354
-2312,-264,1960,642,-1182,-1476
-2117,17,2134,344,-1282,-1603
-1835,198,2365,-95,-1237,-1740
-1477,324,2436,-661,-882,-1932
-1162,423,2329,-1179,-466,-2170
-735,673,2221,-1663,-115,-2413
-195,911,2175,-2201,206,-2551
557,1270,2495,-2811,538,-2575
1204,1490,2574,-3656,958,-2324
1877,1822,2705,-4622,1273,-1720
1982,2020,2745,-5688,1224,-749
1744,2554,2531,-6901,730,302
1719,3128,2475,-8153,-389,1384
