AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-2379,-227,428,-181,-232,142
-2491,-238,459,-283,-347,190
-2655,-267,487,-401,-464,246
-2796,-275,495,-493,-634,276
-2935,-227,464,-598,-755,280
-3152,-245,334,-683,-785,246
-3417,-283,133,-687,-819,117
-3669,-325,-50,-640,-872,-76
-3855,-347,-181,-530,-1003,-313
-4011,-298,-241,-440,-1152,-563
-4174,-273,-270,-374,-1377,-826
-4237,-210,-314,-319,-1714,-1098
-4135,-162,-298,-292,-1998,-1376
-3976,-123,-305,-306,-2159,-1633
-3813,-153,-432,-335,-2175,-1900
-3662,-231,-638,-315,-2112,-2180
-3531,-337,-906,-208,-2031,-2464
-3288,-398,-1115,24,-2066,-2698
-2845,-449,-1168,318,-2179,-2818
-2300,-440,-1094,590,-2160,-2791
-1962,-441,-1005,752,-2067,-2638
-1756,-481,-962,907,-2140,-2448
-1517,-491,-956,1032,-2231,-2326
-1318,-509,-954,1199,-2264,-2245
-1074,-451,-865,1346,-2285,-2168
-861,-417,-761,1429,-2154,-2091
-682,-386,-682,1490,-1919,-2071
-564,-360,-605,1563,-1695,-2032
-391,-346,-516,1616,-1481,-2023
-262,-367,-466,1652,-1240,-1977
-116,-325,-437,1716,-1108,-1881
5,-339,-448,1739,-893,-1744
56,-354,-526,1826,-742,-1595
138,-297,-499,1942,-622,-1418
191,-252,-428,2040,-502,-1196
155,-170,-319,2126,-450,-967
144,-53,-191,2166,-401,-787
168,54,-38,2155,-307,-640
183,127,98,2070,-121,-530
157,171,167,1941,114,-444
142,191,173,1814,348,-357
139,111,112,1721,555,-241
172,123,33,1719,727,-110
186,125,-16,1755,844,53
139,162,-26,1836,927,238
73,309,1,1920,914,446
-15,425,46,1961,959,646
-87,528,56,2010,990,835
-172,638,157,2121,987,1016
-257,814,306,2186,1075,1171
-432,849,381,2188,1262,1314
-639,907,482,2252,1420,1409
-819,961,610,2230,1712,1448
-1072,880,641,2159,2025,1530
-1383,873,541,2124,2139,1660
-1639,929,450,2194,2187,1718
-1946,993,380,2317,2203,1795
-2272,957,465,2543,1988,1963
-2685,997,704,2724,1713,2196
-3313,1021,1081,2849,1397,2345
-3975,1086,1526,2860,1187,2253
-4578,1114,1851,2696,1246,1896
-5108,1035,1946,2403,1436,1367
-5463,961,1791,2198,1514,824
-5718,845,1560,2154,1431,383
-5776,766,1604,2311,1089,12
-5568,764,1867,2422,688,-246
-5256,708,2169,2425,413,-395
-4981,661,2333,2319,270,-572
-4821,605,2388,2215,184,-737
-4536,626,2331,2172,127,-945
-4358,642,2280,2155,173,-1145
-4108,706,2231,2177,167,-1306
-3929,795,2240,2225,157,-1391
-3795,903,2334,2271,18,-1425
-3685,1111,2500,2300,-219,-1447
-3485,1354,2717,2267,-488,-1458
-3327,1599,2994,2167,-568,-1508
-3037,1709,3280,1946,-469,-1653
-2869,1851,3456,1692,-78,-1894
-2845,1897,3524,1367,287,-2125
-2785,1935,3550,1099,433,-2348
-2620,1979,3563,744,505,-2491
-2476,1932,3506,384,489,-2541
-2335,1911,3420,45,372,-2512
-2166,1893,3339,-252,275,-2491
-2003,1901,3241,-532,254,-2504
-1908,1872,3121,-814,304,-2550
-1792,1828,2961,-1087,371,-2620
-1656,1791,2762,-1334,433,-2677
-1589,1716,2551,-1594,501,-2693
-1528,1623,2327,-1832,483,-2713
-1369,1543,2073,-2033,433,-2744
-1120,1461,1824,-2181,421,-2717
-937,1356,1645,-2264,406,-2664
-709,1317,1505,-2357,410,-2610
-465,1264,1360,-2470,461,-2548
-191,1144,1246,-2636,584,-2452
15,983,1105,-2767,684,-2318
205,831,960,-2872,699,-2114
309,617,872,-2939,683,-1861
419,496,779,-2977,602,-1607
