AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-5023,859,-1248,-1421,-894,-229
-4916,856,-1193,-1429,-1234,-448
-4751,874,-1146,-1457,-1424,-695
-4589,800,-1154,-1459,-1563,-909
-4383,772,-1162,-1413,-1552,-1154
-4248,734,-1194,-1386,-1357,-1396
-4276,695,-1346,-1384,-1152,-1609
-4250,617,-1496,-1292,-1080,-1839
-4239,602,-1644,-1196,-1059,-2038
-4211,574,-1786,-1045,-1197,-2205
-4068,546,-1888,-901,-1384,-2359
-3940,448,-1980,-698,-1576,-2484
-3817,403,-1999,-480,-1866,-2593
-3638,444,-1923,-209,-2176,-2698
-3354,612,-1687,-19,-2369,-2811
-3037,631,-1380,41,-2322,-2931
-2695,816,-1214,-42,-2131,-3087
-2389,691,-1165,-159,-1764,-3232
-2165,495,-1280,-232,-1407,-3345
-2093,377,-1439,-115,-1226,-3397
-2026,243,-1563,57,-1232,-3420
-1996,233,-1635,277,-1315,-3443
-1877,208,-1607,494,-1554,-3450
-1617,276,-1471,668,-1823,-3449
-1276,279,-1300,704,-1899,-3418
-931,224,-1169,711,-1924,-3329
-648,132,-1141,685,-1872,-3172
-416,-1,-1206,710,-1738,-2931
-292,-106,-1239,865,-1643,-2679
-186,-187,-1142,1073,-1528,-2492
-76,-191,-1005,1228,-1372,-2352
84,-246,-948,1315,-1150,-2213
212,-302,-893,1458,-988,-2003
261,-296,-780,1564,-871,-1702
180,-315,-693,1641,-803,-1429
145,-279,-625,1705,-817,-1218
122,-248,-548,1777,-821,-1046
100,-241,-528,1794,-755,-927
147,-252,-515,1856,-717,-895
286,-253,-467,1896,-613,-860
432,-291,-393,1931,-466,-822
539,-262,-306,1966,-326,-719
625,-220,-247,1968,-140,-524
660,-230,-182,1979,6,-259
636,-176,-128,1982,138,32
583,-150,-106,1985,253,409
400,-89,-62,2024,281,694
291,24,2,2029,373,894
128,98,38,2007,560,1039
-26,200,54,1987,691,1159
-162,258,10,1956,827,1270
-250,317,-56,1974,945,1411
-420,379,-128,2014,1088,1572
-583,469,-153,2126,1136,1743
-646,515,-94,2249,1211,1934
-714,580,-22,2376,1337,2106
-870,634,120,2489,1515,2260
-1166,659,222,2492,1772,2368
-1519,683,228,2503,2031,2407
-1828,646,280,2549,2344,2350
-2327,655,283,2515,2648,2400
-2989,708,153,2520,2643,2470
-3493,782,-33,2627,2386,2530
-4092,843,-23,2864,1873,2664
-4618,1018,118,3083,1218,2689
-4969,1152,321,3212,564,2573
-5092,1145,637,3300,147,2223
-5075,1198,933,3293,102,1673
-4987,1105,1198,3201,303,1054
-4834,988,1334,3104,513,604
-4563,903,1427,3066,664,315
-4484,908,1512,3063,880,116
-4628,971,1560,3050,956,-55
-4793,1109,1593,3023,776,-169
-4964,1261,1622,2931,345,-238
-5036,1387,1658,2828,-201,-322
-4980,1531,1746,2772,-766,-429
-4761,1714,1982,2814,-1159,-637
-4536,1974,2406,2796,-1129,-955
-4392,2121,2851,2619,-813,-1394
-4254,2175,3241,2344,-493,-1855
-4019,2204,3482,1903,-372,-2210
-3739,2180,3491,1402,-196,-2440
-3559,2157,3395,984,-147,-2530
-3428,2138,3260,638,-238,-2559
-3238,2223,3170,368,-341,-2613
-3011,2222,3080,54,-346,-2630
-2911,2115,3018,-152,-376,-2725
-2719,2142,2971,-387,-386,-2910
-2480,2123,2882,-651,-255,-3105
-2250,2095,2790,-915,-159,-3256
-1965,2068,2697,-1196,-23,-3397
-1672,1980,2592,-1510,207,-3494
-1428,1886,2379,-1810,462,-3543
-1292,1742,2125,-2045,529,-3499
-1114,1587,1922,-2263,434,-3432
-755,1376,1750,-2453,346,-3333
-475,1180,1546,-2594,340,-3158
-294,939,1392,-2659,304,-2959
-247,769,1234,-2673,179,-2716
-232,644,1124,-2690,0,-2465
-123,611,1017,-2698,-171,-2245
20,585,917,-2705,-186,-2026
122,490,811,-2724,-122,-1846
285,426,713,-2700,-131,-1681
473,372,662,-2696,-49,-1517
634,297,669,-2732,109,-1348
825,203,667,-2769,326,-1203
974,157,610,-2842,573,-1040
1130,128,551,-2907,789,-813
1188,55,446,-2987,934,-498
1089,16,358,-3038,891,-177
1034,38,241,-3078,751,162
901,44,99,-3098,597,487
719,57,29,-3087,377,775
651,113,-41,-3068,222,1002
552,122,-166,-3044,238,1169
333,127,-337,-2924,258,1289
227,130,-435,-2739,277,1342
200,152,-470,-2556,320,1416
90,233,-517,-2414,432,1516
-24,299,-556,-2307,415,1649
-105,401,-601,-2285,414,1866
-449,470,-649,-2315,330,2147
-795,520,-748,-2357,84,2407
-1262,536,-918,-2487,-102,2576
-1697,457,-1202,-2577,-257,2685
-2259,398,-1520,-2563,-442,2680
-2658,283,-1794,-2479,-661,2572
-2919,232,-2012,-2305,-832,2378
-3149,165,-2155,-2116,-940,2199
-3372,177,-2196,-1889,-1106,2046
-3542,109,-2126,-1722,-1125,1845
-3738,59,-2090,-1571,-1284,1638
-3781,19,-2042,-1454,-1446,1431
-3809,-71,-1995,-1319,-1609,1273
-3759,-148,-1883,-1150,-1841,1122
-3620,-193,-1702,-1015,-1971,998
-3539,-210,-1569,-957,-1977,894
-3543,-247,-1477,-894,-1952,821
-3612,-275,-1398,-821,-2021,791
-3615,-308,-1292,-687,-2228,755
-3505,-261,-1151,-539,-2357,695
-3344,-188,-994,-408,-2321,587
-3170,-126,-829,-309,-2081,437
-3001,-79,-680,-219,-1767,280
-2887,-47,-527,-149,-1401,150
-2850,-28,-377,-105,-1117,68
-2854,-22,-308,-89,-983,12
-2821,-32,-233,-47,-1045,-10
-2730,-30,-156,-25,-1140,-32
-2634,-52,-85,19,-1303,-22
-2462,10,9,79,-1449,-16
