AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-3195,-833,-369,394,-324,-22
-3256,-907,-302,483,-488,-56
-3329,-819,-141,595,-597,-84
-3469,-685,91,693,-723,-165
-3657,-501,394,759,-761,-264
-3799,-308,707,728,-677,-440
-3885,-137,952,593,-510,-659
-3876,-23,1080,385,-337,-899
-3791,8,1111,181,-185,-1132
-3615,36,1080,8,-84,-1375
-3364,-14,1040,-134,46,-1599
-3079,-17,971,-250,162,-1786
-2846,-16,914,-360,279,-1919
-2614,-62,839,-466,296,-2011
-2373,-82,780,-583,269,-2068
-2117,-139,700,-692,213,-2093
-1866,-190,631,-789,165,-2067
-1705,-245,561,-872,89,-2021
-1560,-249,516,-929,-36,-1969
-1430,-213,510,-1019,-101,-1927
-1207,-261,484,-1079,-160,-1851
-1076,-231,495,-1158,-166,-1768
-976,-233,492,-1250,-148,-1698
-828,-243,463,-1343,-131,-1624
-716,-306,427,-1444,-65,-1548
-668,-310,362,-1518,-23,-1463
-692,-324,311,-1580,-65,-1360
-712,-333,248,-1630,-222,-1267
-625,-309,171,-1688,-372,-1177
-567,-334,100,-1732,-438,-1084
-447,-366,4,-1768,-481,-1014
-337,-419,-102,-1792,-465,-915
-302,-433,-218,-1774,-466,-809
-247,-461,-292,-1725,-526,-694
-187,-464,-310,-1670,-575,-585
-136,-424,-303,-1633,-704,-448
-45,-398,-214,-1623,-792,-304
-15,-427,-141,-1678,-856,-155
38,-461,-116,-1755,-938,4
120,-493,-120,-1851,-976,182
161,-508,-206,-1959,-912,376
79,-556,-377,-2042,-821,573
-9,-565,-575,-2032,-764,719
-66,-598,-725,-1954,-790,855
-152,-592,-839,-1851,-768,969
-220,-552,-903,-1731,-708,1064
-347,-549,-919,-1642,-700,1187
-485,-499,-992,-1597,-676,1290
-603,-413,-1083,-1530,-680,1422
-790,-352,-1108,-1442,-769,1569
-848,-271,-1073,-1315,-954,1670
-769,-185,-942,-1230,-1019,1770
-844,-107,-889,-1232,-955,1910
-1017,-82,-1004,-1265,-913,2048
-1218,-85,-1240,-1266,-891,2170
-1381,-166,-1524,-1203,-913,2252
-1517,-196,-1732,-1004,-977,2298
-1534,-207,-1800,-690,-1108,2282
-1577,-51,-1703,-371,-1146,2267
-1679,30,-1494,-118,-1176,2291
-1851,77,-1271,5,-1212,2316
-2008,139,-1192,-5,-1217,2352
-2217,126,-1274,-28,-1162,2376
-2399,184,-1414,56,-1168,2380
-2504,210,-1472,218,-1200,2360
-2584,245,-1496,403,-1137,2297
-2602,300,-1484,586,-1010,2243
-2746,247,-1492,804,-813,2163
-2935,315,-1444,1025,-638,2054
-3046,453,-1371,1201,-549,1922
-3212,521,-1271,1343,-638,1804
-3290,649,-1109,1413,-723,1703
-3310,687,-1029,1379,-756,1612
-3332,667,-1027,1339,-753,1531
-3388,605,-1059,1370,-790,1470
-3316,524,-992,1450,-836,1344
-3119,480,-909,1548,-659,1186
-3012,471,-871,1617,-281,1049
-3039,481,-839,1680,5,949
-3122,501,-777,1747,62,905
-3118,591,-712,1735,38,874
-3154,622,-723,1723,-40,861
-3189,638,-720,1732,-89,811
-3222,568,-738,1770,-117,725
-3200,580,-691,1890,-209,634
-3185,592,-558,2004,-227,527
-3184,623,-452,2065,-142,390
-3150,666,-369,2082,-117,284
-3102,664,-291,2111,-69,191
-3060,669,-216,2117,2,87
-3050,704,-131,2112,17,9
-3035,735,-43,2092,-20,-59
-3079,745,67,2056,-73,-131
-2990,782,131,1961,-153,-170
-2993,768,173,1892,-181,-220
-2960,737,218,1863,-286,-305
-2800,703,320,1818,-265,-423
-2677,641,392,1768,-153,-496
-2599,631,471,1730,-9,-580
-2539,596,538,1666,142,-646
-2480,541,583,1597,282,-673
-2503,531,620,1543,321,-681
-2525,517,680,1452,320,-673
-2564,522,723,1349,244,-676
-2565,510,725,1228,164,-704
-2522,478,690,1116,137,-720
-2511,429,625,1034,103,-740
-2510,405,571,995,119,-803
-2471,370,572,961,126,-856
-2461,362,598,939,179,-906
-2455,355,602,885,224,-977
-2406,377,591,811,230,-999
-2354,355,602,739,274,-1012
-2321,331,581,659,240,-1031
-2301,263,504,563,231,-1051
-2242,201,415,509,199,-1078
-2144,183,397,495,131,-1092
-2103,158,402,443,130,-1104
-2060,142,388,403,101,-1108
-1979,159,413,358,80,-1092
-1974,158,413,287,90,-1073
-1946,114,375,198,61,-1056
-1920,77,326,134,44,-1047
-1845,51,288,104,9,-1045
-1790,39,290,63,3,-1034
-1758,41,281,13,-3,-1022
-1681,44,256,-57,-21,-993
-1653,6,185,-141,-35,-943
-1628,-44,98,-180,-156,-904
-1517,-79,59,-192,-219,-866
-1438,-109,38,-194,-210,-805
-1408,-117,38,-193,-166,-778
-1347,-119,24,-205,-124,-753
-1308,-142,-4,-236,-66,-699
-1332,-175,-54,-282,-33,-657
-1309,-201,-116,-290,-71,-616
-1293,-214,-119,-275,-108,-568
-1273,-237,-99,-271,-110,-547
-1265,-309,-73,-292,-71,-534
-1218,-292,-112,-310,12,-461
-1294,-349,-155,-351,48,-393
-1315,-373,-194,-355,-22,-347
-1295,-411,-222,-368,-7,-284
-1364,-441,-248,-357,11,-215
-1430,-426,-264,-354,42,-177
-1519,-437,-319,-366,77,-141
-1595,-458,-405,-351,67,-103
-1663,-501,-454,-306,2,-79
-1671,-489,-473,-261,-56,-70
-1680,-507,-462,-220,-65,-41
-1694,-517,-445,-189,-80,-21
-1729,-514,-437,-183,-82,4
