AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-679,-1909,-136,154,-117,253
-696,-2029,-42,51,-59,358
-842,-1981,-208,95,38,319
-981,-1949,-225,93,53,372
-1015,-1952,-214,114,143,316
-1179,-1950,-279,176,125,223
-1171,-1929,-217,212,59,174
-1143,-1948,-125,221,83,92
-1172,-1959,-107,207,52,53
-1160,-1949,-40,162,-7,36
-1122,-1965,-11,92,14,-27
-1095,-1973,-47,6,-12,-68
-1036,-1972,-107,-59,-61,-90
-999,-1998,-161,-85,-34,-139
-1012,-2009,-250,-89,-36,-153
-999,-2035,-312,-46,-15,-182
-1019,-2070,-300,18,-1,-250
-1088,-2111,-348,54,-6,-284
-1157,-2176,-382,106,10,-326
-1238,-2222,-372,163,11,-403
-1270,-2248,-351,205,5,-480
-1313,-2271,-333,222,23,-579
-1271,-2282,-292,253,45,-711
-1219,-2305,-230,249,67,-826
-1195,-2328,-199,216,109,-896
-1278,-2425,-217,213,299,-1001
-1394,-2479,-246,254,217,-1084
-1401,-2490,-251,315,-10,-1130
-1316,-2506,-217,380,-132,-1239
-1248,-2471,-159,412,-218,-1313
-1234,-2450,-153,401,-159,-1366
-1209,-2429,-132,394,-78,-1503
-1078,-2334,-101,391,-119,-1648
-837,-2266,-55,352,-149,-1750
-629,-2213,-5,297,-48,-1843
-524,-2150,-44,256,73,-1913
-426,-2126,-99,276,94,-1975
-263,-2100,-106,362,40,-2019
-61,-2037,-49,436,-71,-2003
119,-1972,40,441,-69,-1918
217,-1939,67,419,-57,-1788
307,-1886,74,406,-158,-1638
456,-1826,99,395,-295,-1473
625,-1767,158,369,-401,-1303
762,-1699,219,298,-485,-1142
926,-1636,216,213,-505,-994
1034,-1600,214,140,-431,-866
1156,-1541,174,67,-357,-762
1327,-1478,167,4,-269,-686
1513,-1390,158,-90,-87,-623
1704,-1312,162,-190,152,-511
1917,-1309,187,-283,397,-348
1917,-1222,233,-291,449,-181
1997,-1034,195,-284,420,242
2175,-838,232,-378,412,605
2348,-581,205,-517,408,929
2916,-340,164,-649,459,1362
4100,-52,97,-792,828,2216
5359,-18,-69,-998,1569,4116
5922,496,-284,-859,1957,7424
7241,884,127,-756,1625,11925
5244,2448,923,-816,460,14882
2810,4830,1982,-1877,-1146,17802
-235,6427,2783,-3275,-3919,19634
-1964,7992,2634,-4614,-6028,19488
-7896,8013,2627,-5428,-6609,18547
-8156,6897,1798,-5460,-8468,16424
-9548,5197,320,-5577,-9007,12718
-7447,2386,-911,-3924,-7096,7726
-4750,2013,-2969,-809,-839,2974
-3544,2142,-2737,2593,6263,524
-5410,3179,-752,5429,9167,-1195
-6896,3663,1041,5573,9762,-2280
-8017,3228,1581,4227,8922,-3640
-7934,2591,1555,2863,6501,-4322
-6739,2239,1086,1998,3269,-4804
-5405,1971,448,1411,458,-5149
-4484,1953,-44,1159,-1658,-5273
-3880,1662,-506,1011,-2993,-5563
-3142,1502,-776,987,-3274,-6234
-2608,1405,-871,1101,-2592,-6927
-1994,1529,-881,1236,-1522,-7475
-1482,1343,-371,1184,-374,-7892
