AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-1577,-1975,273,-109,-196,1275,0
-1557,-1939,119,-198,-346,1371,0
-1480,-1932,24,-327,-369,1408,0
-1342,-1970,51,-454,-249,1375,0
-1246,-1968,156,-544,-2,1268,0
-1303,-1914,223,-582,265,1118,0
-1396,-1881,272,-582,472,956,0
-1475,-1871,352,-549,638,797,0
-1587,-1863,421,-484,797,635,0
-1747,-1799,474,-390,783,485,0
-1880,-1703,478,-271,526,356,0
-1940,-1608,470,-145,112,248,0
-1908,-1544,424,-30,-284,155,0
-1782,-1497,322,50,-515,75,0
-1620,-1437,256,92,-559,-2,0
-1534,-1351,208,112,-474,-68,0
-1495,-1294,129,103,-323,-110,0
-1468,-1262,60,60,-155,-129,0
-1459,-1228,33,-7,22,-130,0
-1521,-1204,66,-79,188,-113,0
-1641,-1164,126,-133,203,-90,0
-1657,-1125,191,-150,71,-73,0
-1597,-1130,227,-142,-64,-67,0
-1646,-1164,237,-122,-69,-44,0
-1710,-1188,208,-101,-16,10,0
-1709,-1209,218,-75,25,69,0
-1682,-1220,251,-35,-9,93,0
-1657,-1242,245,18,-76,79,0
-1621,-1282,161,53,-107,36,0
-1557,-1334,109,53,-61,-28,0
-1547,-1379,77,26,12,-106,0
-1636,-1420,91,-20,61,-175,0
-1752,-1484,144,-61,122,-212,0
-1840,-1546,204,-83,106,-225,0
-1867,-1576,243,-81,-8,-237,0
-1791,-1621,240,-60,-103,-269,0
-1676,-1655,207,-34,-106,-334,0
-1620,-1694,183,-11,-10,-436,0
-1624,-1712,135,-2,155,-561,0
-1691,-1729,18,-41,181,-700,0
-1732,-1784,14,-103,122,-841,0
-1666,-1857,94,-153,109,-989,0
-1554,-1902,170,-177,117,-1158,0
-1481,-1890,203,-173,132,-1337,0
-1474,-1900,200,-149,110,-1501,0
-1432,-1924,198,-116,21,-1638,0
-1278,-1941,217,-75,-67,-1762,0
-1189,-1941,227,-30,-44,-1863,0
-1191,-1935,172,0,32,-1922,0
-1166,-1953,99,-1,104,-1940,0
-1118,-1923,66,-28,150,-1923,0
-1069,-1869,65,-58,211,-1882,0
-1033,-1868,55,-86,246,-1827,0
-920,-1844,40,-109,219,-1767,0
-784,-1807,34,-124,192,-1717,0
-644,-1795,18,-135,230,-1675,0
-479,-1772,10,-143,335,-1656,0
-378,-1715,22,-140,452,-1654,0
-442,-1682,15,-128,517,-1635,0
-528,-1660,56,-112,613,-1564,0
-660,-1684,113,-75,613,-1428,0
-790,-1684,185,-20,544,-1217,0
-881,-1613,227,52,352,-945,0
-983,-1519,273,141,38,-625,0
-1111,-1431,241,224,-433,-259,0
-1208,-1373,144,274,-1097,168,0
-988,-1370,46,289,-1701,644,0
-625,-1323,90,300,-1669,1129,1
-169,-1386,-7,298,-917,1600,1
-295,-1220,-291,237,-19,2085,1
-486,-1035,-439,115,706,2571,1
-978,-987,-436,-70,1068,3106,1
-1586,-1101,-298,-318,970,3778,1
-2044,-1176,-392,-675,707,4612,1
-2375,-1188,-497,-1115,385,5537,1
-2149,-1214,-270,-1474,-31,6330,1
-1556,-1333,215,-1547,-337,6758,1
