AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-1166,-1771,473,-63,-105,-44,0
-1204,-1722,480,3,-193,-72,0
-1200,-1689,462,62,-290,-87,0
-1222,-1681,502,115,-376,-86,0
-1230,-1683,495,160,-463,-72,0
-1225,-1656,482,188,-599,-49,0
-1199,-1645,500,206,-707,-16,0
-1213,-1657,528,218,-705,30,0
-1251,-1689,519,224,-713,83,0
-1181,-1718,556,229,-799,127,0
-1143,-1737,716,261,-875,151,0
-1083,-1693,823,327,-984,165,0
-953,-1817,774,380,-1088,214,0
-1392,-1853,881,420,-648,398,0
-1466,-1762,728,448,-358,608,0
-1529,-1613,849,450,-453,759,0
-1370,-1647,1020,465,-449,834,0
-1352,-1620,1037,458,-498,834,0
-1431,-1549,996,410,-460,802,0
-1424,-1494,914,305,-540,720,0
-1367,-1475,911,149,-650,576,0
-1352,-1566,953,-23,-646,376,1
-1389,-1505,980,-184,-672,157,1
-1148,-1514,1176,-319,-727,-124,1
-1175,-1442,1409,-402,-506,-421,1
-1310,-1380,1305,-473,-297,-668,1
-1417,-1297,1209,-581,-215,-852,1
-1451,-1205,1174,-718,-130,-979,1
-1529,-1110,1102,-886,-94,-1058,1
-1602,-1062,1073,-1096,-206,-1086,1
-1496,-1077,948,-1327,-241,-1035,1
-955,-1154,1021,-1585,-660,-1038,1
-959,-883,900,-1804,-562,-1047,1
-857,-827,657,-2041,-337,-989,1
-700,-775,622,-2274,-85,-902,1
-658,-784,650,-2467,308,-803,1
-786,-835,678,-2617,511,-684,1
-856,-773,727,-2728,456,-530,1
-855,-688,717,-2800,369,-327,1
-919,-640,738,-2846,273,-66,1
-987,-595,766,-2859,167,242,1
-1028,-551,624,-2874,-64,572,1
-1103,-575,537,-2919,-340,922,1
-1180,-563,477,-2978,-644,1284,1
-1237,-587,407,-3044,-1016,1643,1
-1290,-605,427,-3106,-1326,2006,1
-1340,-464,321,-3178,-1557,2342,1
-1375,-560,180,-3280,-1815,2619,1
-1265,-631,82,-3406,-2076,2828,1
-1422,-530,-60,-3541,-1982,2982,1
-1510,-701,-450,-3723,-1667,3197,1
-639,-837,-539,-3981,-1660,3225,1
-989,-537,-601,-4223,-1177,3080,1
-912,-1163,-677,-4480,-1258,2861,1
-1072,-1003,-307,-4635,-1270,2541,1
-1310,-1115,-182,-4641,-1371,2226,1
-1357,-1106,-51,-4533,-1435,1948,1
-1500,-952,-55,-4347,-1340,1711,1
-1796,-892,-267,-4159,-1164,1541,1
-2208,-841,-720,-4055,-785,1472,1
-2429,-898,-1036,-4056,-382,1435,1
-2554,-926,-1057,-4082,-137,1340,1
-2665,-1112,-910,-4042,-85,1166,1
-2639,-1171,-709,-3896,-287,914,1
-2602,-1144,-485,-3630,-667,600,1
-2524,-1067,-339,-3274,-1159,277,1
-2486,-1003,-284,-2883,-1607,-12,1
-2521,-914,-430,-2543,-1914,-193,1
-2374,-791,-747,-2277,-1968,-316,1
-2442,-791,-1066,-2158,-1831,-426,1
-2622,-774,-1244,-2133,-1502,-500,1
-2598,-770,-1247,-2103,-1174,-604,1
-2778,-1035,-909,-1945,-998,-785,1
-3195,-1365,-664,-1583,-1177,-984,1
-3080,-1174,-728,-1035,-1807,-1259,1
-3050,-1187,-908,-444,-2169,-1588,1
-3143,-1186,-1167,41,-2585,-1847,1
-2945,-1150,-1513,373,-2682,-2038,1
-2839,-1245,-1696,560,-2563,-2209,1
-2787,-1250,-1729,682,-2228,-2329,1
-2601,-1241,-1822,763,-1640,-2435,1
-2669,-1461,-1768,893,-1064,-2589,1
-2700,-1520,-1443,1170,-1072,-2816,1
-2807,-1518,-1528,1551,-953,-3031,1
-2983,-1271,-1677,1893,-1194,-3159,1
-3006,-1270,-1881,2115,-1389,-3148,1
-3045,-1136,-2175,2187,-1456,-2990,1
-2621,-1081,-2111,2168,-1312,-2770,1
-2417,-1163,-2082,2149,-893,-2583,1
-1987,-1384,-1849,2181,-701,-2510,1
-1682,-1361,-1682,2286,-346,-2547,1
-1723,-1383,-1630,2412,26,-2581,1
-1811,-1314,-1502,2541,239,-2524,1
-1833,-1270,-1331,2688,457,-2367,1
-1786,-1230,-1223,2832,569,-2152,1
-1651,-1191,-1117,2965,550,-1928,1
-1530,-1067,-1077,3078,506,-1712,1
-1458,-778,-1085,3143,266,-1523,1
-1335,-823,-1029,3124,-20,-1375,1
-1256,-972,-923,3011,-226,-1240,1
-1109,-870,-777,2872,-257,-1104,1
-871,-738,-695,2731,-121,-992,1
-825,-756,-599,2563,193,-865,1
-919,-826,-496,2351,657,-675,1
-1156,-1183,-336,2128,985,-465,1
-1143,-1333,70,1970,1063,-294,1
-1339,-1477,512,1937,990,-197,1
-1409,-1607,668,2024,512,-161,1
-988,-1434,650,2168,230,-211,1
-832,-1253,343,2249,480,-323,0
-967,-1231,143,2209,1093,-419,0
-993,-1205,147,2103,1591,-481,0
-1158,-932,206,2003,1608,-613,0
-898,-984,739,1958,1334,-793,0
-943,-1266,845,1958,1694,-907,0
-1518,-1222,521,1871,2647,-808,0
-2166,-1042,674,1728,3120,-497,0
-2443,-962,890,1584,2824,-74,0
-2479,-896,952,1424,2469,381,0
-2487,-786,724,1230,2155,805,0
-2512,-798,654,1012,1688,1158,0
-2230,-818,846,830,979,1377,0
-1812,-778,1022,719,593,1440,0
-1332,-709,1053,666,711,1348,0
-1097,-647,1055,660,1039,1144,0
-770,-708,999,686,1102,848,0
-424,-768,925,731,1163,470,0
-484,-724,983,794,1132,44,0
-984,-629,1125,897,1482,-287,0
-1389,-699,1168,1016,1665,-473,0
-1631,-810,1230,1116,1418,-554,0
-1745,-866,1192,1173,1113,-560,0
-1748,-836,1028,1159,938,-523,0
-1693,-763,886,1073,754,-468,0
-1601,-727,858,940,602,-425,0
-1555,-678,916,793,495,-399,0
-1533,-600,1000,661,401,-392,0
-1478,-540,1050,550,155,-418,0
-1334,-514,1055,456,-158,-471,0
-1185,-554,1050,369,-322,-533,0
-1068,-655,1026,284,-238,-581,0
-1074,-791,1115,209,0,-598,0
-1210,-851,1212,170,252,-574,0
-1362,-838,1238,158,441,-510,0
-1469,-821,1282,161,479,-418,0
-1462,-810,1363,176,312,-330,0
-1409,-814,1417,200,132,-261,0
-1345,-829,1379,207,-59,-209,0
-1346,-860,1294,175,-199,-160,0
-1388,-926,1172,87,-204,-94,0
-1463,-1003,1072,-54,-217,-17,0
-1431,-1017,984,-230,-187,57,0
-1437,-993,1054,-401,-119,118,0
-1385,-962,1112,-536,-164,154,0
-1343,-920,1216,-625,-184,173,0
-1332,-865,1286,-676,-115,189,0
-1356,-886,1316,-713,-41,204,0
-1444,-954,1323,-762,7,228,0
-1459,-1049,1245,-838,14,256,0
-1434,-1140,1199,-942,47,265,0
-1443,-1202,1177,-1054,80,247,0
-1460,-1254,1137,-1163,49,208,0
-1525,-1319,1061,-1273,-21,162,0
-1603,-1404,996,-1378,-126,129,0
-1585,-1499,981,-1471,-260,105,0
-1548,-1581,1006,-1535,-325,78,0
-1539,-1519,989,-1567,-379,44,0
-1525,-1677,933,-1579,-361,11,0
-1565,-1717,982,-1565,-379,-21,0
-1592,-1717,954,-1524,-442,-40,0
-1558,-1829,919,-1459,-401,-63,0
-1489,-1836,833,-1381,-412,-117,0
-1443,-1805,770,-1295,-473,-203,0
-1370,-1761,736,-1192,-495,-313,0
-1358,-1718,660,-1085,-497,-424,0
-1428,-1721,648,-983,-509,-510,0
-1454,-1717,581,-900,-541,-563,0
-1464,-1698,565,-832,-556,-591,0
-1425,-1670,484,-785,-556,-605,0
-1369,-1637,403,-755,-568,-616,0
-1344,-1672,363,-730,-530,-623,0
-937,-1699,344,-703,-290,-624,0
-1322,-1688,178,-678,-132,-620,0
-1520,-1702,293,-640,-68,-567,0
-1274,-1576,307,-581,-213,-523,0
-1191,-1389,387,-520,-383,-532,0
-1135,-1299,368,-482,-553,-559,0
-1202,-1183,361,-465,-721,-566,1
-1268,-1226,323,-479,-738,-500,1
-1140,-1179,300,-535,-597,-356,1
-977,-1017,302,-619,-475,-225,1
-895,-944,358,-708,-402,-120,1
-881,-880,361,-798,-304,-7,1
-909,-786,284,-908,-265,124,1
-876,-751,210,-1060,-267,278,1
-894,-737,87,-1254,-176,454,1
-945,-681,-28,-1479,-99,651,1
-948,-713,-57,-1701,-21,856,1
-971,-776,-142,-1897,122,1071,1
-905,-841,-54,-2029,350,1265,1
-896,-911,55,-2053,574,1402,1
-998,-938,155,-1977,593,1486,1
-1117,-921,253,-1819,353,1553,1
-1141,-769,229,-1619,-9,1623,1
-1067,-702,37,-1441,-339,1693,1
-1159,-678,-265,-1334,-457,1798,1
-1275,-635,-448,-1288,-438,1964,1
-1394,-662,-578,-1264,-247,2177,1
-1563,-733,-727,-1265,47,2416,1
-1636,-774,-760,-1270,233,2622,1
-1589,-828,-674,-1245,250,2729,1
-1486,-898,-564,-1168,93,2712,1
-1315,-940,-468,-1030,-153,2591,1
-1266,-903,-563,-831,-286,2410,1
-1497,-894,-848,-625,-118,2278,1
-1727,-914,-1109,-466,245,2220,1
-1886,-953,-1195,-342,541,2189,1
-2011,-1018,-1175,-215,755,2148,1
-2314,-806,-1150,-57,913,2100,1
-1764,-1423,-901,132,800,2038,1
-1937,-972,-650,394,527,1880,1
-2241,-1027,-759,716,495,1797,1
-2593,-1166,-979,990,455,1789,1
-2769,-1227,-1081,1213,434,1828,1
-2783,-1306,-1019,1444,395,1814,1
-2794,-1249,-927,1679,256,1787,1
-2381,-1166,-772,1993,-1,1599,1
-2471,-1275,-833,2272,-50,1333,1
-2271,-1144,-834,2513,-33,1060,1
-2154,-1029,-820,2711,157,770,1
-2333,-989,-736,2854,389,541,1
-2673,-943,-677,2959,479,436,1
-2799,-892,-623,3043,370,426,1
-2790,-915,-565,3106,265,442,1
-2767,-898,-408,3177,145,450,1
-2702,-866,-225,3284,-18,433,1
-2668,-867,-107,3416,-104,401,1
-2630,-900,-19,3545,-128,360,1
-2637,-849,4,3643,-70,316,1
-2612,-793,-4,3679,22,256,1
-2509,-719,-62,3633,195,153,1
-2443,-687,-133,3495,415,-8,1
-2533,-644,-194,3273,605,-201,1
-2599,-609,-176,3003,665,-405,1
-2670,-553,-109,2740,652,-606,1
-2742,-574,7,2524,573,-781,1
-2657,-568,151,2400,392,-931,1
-2641,-605,344,2373,269,-1032,1
-2512,-553,512,2454,112,-1108,1
-2667,-534,635,2601,-42,-1133,1
-2739,-564,737,2770,-187,-1073,1
-2703,-467,763,2907,-382,-981,1
-2586,-441,675,2971,-522,-900,1
-2441,-436,539,2923,-662,-864,1
-2238,-369,404,2774,-761,-876,1
-2109,-376,372,2560,-771,-926,1
-2004,-406,408,2339,-773,-993,1
-1862,-473,580,2153,-730,-1074,1
-1953,-471,720,2019,-655,-1137,1
-2032,-513,941,1947,-683,-1154,1
-2002,-512,1132,1941,-676,-1150,1
-1992,-524,1109,1947,-581,-1142,1
-2020,-404,1024,1915,-475,-1152,1
-2086,-384,932,1821,-516,-1197,1
-2128,-502,926,1678,-659,-1261,1
-2084,-513,973,1508,-746,-1327,1
-1904,-480,1059,1354,-856,-1431,1
-1778,-461,1145,1217,-895,-1568,1
-1785,-426,1311,1103,-880,-1687,1
-1795,-360,1380,1014,-702,-1755,1
-1901,-320,1345,914,-513,-1778,1
-2084,-398,1240,786,-395,-1745,1
-2162,-500,1244,659,-421,-1678,1
-2019,-613,1362,583,-563,-1651,1
-1864,-628,1293,523,-848,-1696,1
-1576,-626,1152,403,-1196,-1799,1
-1343,-514,998,208,-1274,-1915,1
-1242,-495,859,-55,-1149,-2002,1
-1152,-531,774,-350,-984,-2033,1
-1096,-576,869,-600,-619,-1995,1
