AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-1416,-996,677,1305,-773,-466,0
-1309,-964,711,1266,-646,-431,0
-1297,-927,792,1258,-449,-401,0
-1335,-923,842,1274,-261,-362,0
-1370,-919,884,1297,-149,-319,0
-1464,-884,844,1296,-85,-265,0
-1484,-856,802,1247,-104,-207,0
-1485,-835,798,1162,-188,-155,0
-1487,-830,806,1047,-267,-100,0
-1497,-809,832,920,-305,-40,0
-1510,-810,848,791,-341,29,0
-1464,-848,875,674,-372,102,0
-1380,-865,901,569,-319,163,0
-1309,-825,876,480,-214,206,0
-1267,-842,912,412,-3,226,0
-1316,-859,998,383,219,223,0
-1368,-848,1055,388,299,190,0
-1382,-854,1111,409,239,123,0
-1427,-831,1087,424,148,45,0
-1475,-836,987,404,17,-17,0
-1446,-870,964,350,-96,-62,0
-1396,-871,956,283,-104,-91,0
-1289,-858,871,207,10,-106,0
-1304,-906,891,142,241,-112,0
-1335,-927,1005,118,403,-116,0
-1423,-925,1102,144,538,-112,0
-1536,-934,1145,203,557,-106,0
-1606,-926,1160,275,411,-92,0
-1622,-945,1164,349,227,-69,0
-1600,-939,1120,406,105,-41,0
-1611,-930,1088,433,-44,-11,0
-1613,-899,1058,429,-175,25,0
-1585,-861,1045,401,-274,61,0
-1610,-831,1045,368,-333,106,0
-1526,-789,991,335,-309,155,0
-1418,-799,1032,309,-129,187,0
-1354,-862,1116,312,112,186,0
-1345,-842,1142,348,202,143,0
-1350,-828,1189,404,167,75,0
-1402,-825,1216,468,127,15,0
-1488,-806,1155,508,64,-17,0
-1527,-768,1114,512,-38,-26,0
-1536,-746,1074,475,-125,-21,0
-1529,-740,1040,403,-211,-6,0
-1473,-743,1027,309,-245,16,0
-1494,-743,1073,217,-188,57,0
-1489,-747,1101,142,-103,114,0
-1412,-764,1160,96,-7,153,0
-1389,-790,1210,82,137,163,0
-1412,-809,1225,93,154,146,0
-1376,-846,1230,119,105,103,0
-1379,-849,1246,152,86,54,0
-1449,-832,1218,184,0,18,0
-1440,-876,1199,195,-77,4,0
-1430,-852,1208,196,-54,9,0
-1457,-867,1257,203,-24,22,0
-1383,-952,1263,219,1,31,0
-1350,-930,1278,240,138,22,0
-1382,-968,1284,289,248,9,0
-1337,-973,1317,380,367,-11,0
-1399,-1032,1353,489,472,-29,1
-1260,-1132,1374,585,608,-37,1
-1600,-1115,1449,682,567,-12,1
-1607,-1022,1496,771,530,34,1
-1721,-1073,1591,841,434,75,1
-1818,-1042,1683,917,240,131,1
-1814,-999,1790,1022,-59,197,1
-1739,-912,1873,1162,-266,263,1
-1683,-796,1778,1290,-332,328,1
-1689,-643,1763,1375,-373,394,1
-1650,-584,1711,1388,-398,451,1
-1602,-482,1583,1297,-488,483,1
-1563,-288,1532,1128,-568,501,1
-1568,-148,1441,886,-635,516,1
-1479,63,1325,558,-706,528,1
-1346,239,1241,147,-711,528,1
-1289,435,1115,-342,-569,536,1
-1169,583,1001,-906,-381,521,1
-1134,691,875,-1549,-258,486,1
-1305,852,662,-2267,-60,490,1
-1633,1006,300,-3135,97,595,1
-2083,926,-43,-4201,149,852,1
-2410,676,-395,-5427,295,1286,1
-2632,471,-492,-6691,465,1831,1
-2662,257,-696,-7906,528,2368,1
-2286,-134,-480,-8855,400,2731,1
-1558,-436,101,-9402,493,2753,1
-542,-1048,778,-9386,521,2238,1
-209,-1081,873,-8951,558,1396,1
-250,-1399,810,-8339,1052,548,1
-400,-1360,675,-7611,1601,-224,1
-1005,-925,441,-6806,2038,-819,1
-1967,-1022,-2,-6159,2095,-1052,1
-2925,-707,73,-5679,1633,-824,1
-3396,-466,247,-5223,820,-223,1
-3302,-474,219,-4745,-145,527,1
-2732,-471,119,-4302,-1015,1208,1
-2149,-489,-213,-3917,-1440,1707,1
-1722,-621,-546,-3631,-1489,2012,1
-1442,-702,-678,-3396,-1270,2141,1
-1189,-808,-762,-3175,-879,2079,1
-1100,-865,-752,-2949,-433,1851,1
-1151,-937,-677,-2681,-163,1507,0
-1447,-975,-594,-2353,-140,1111,0
-1232,-1136,-352,-1957,-191,690,0
-1003,-1087,-53,-1495,131,292,0
-1522,-1165,-338,-1022,449,-9,0
-1851,-1351,-495,-598,753,-171,0
-1967,-1259,-793,-232,708,-267,0
-1900,-1015,-1075,52,465,-317,0
-1887,-868,-1106,290,168,-332,0
-2072,-842,-946,522,-107,-290,0
-2141,-964,-750,782,-259,-187,0
-2297,-1086,-433,1089,-276,-47,0
-2295,-1205,-477,1389,-462,103,0
-2346,-1313,-382,1666,-853,240,0
-2367,-1343,-299,1929,-1320,353,0
-2393,-1339,-224,2170,-1703,446,0
-2326,-1311,-227,2368,-1988,510,0
-2405,-1236,-192,2456,-2260,516,0
-1654,-1297,-915,2418,-2181,446,0
-1263,-1378,-343,2312,-1205,271,0
-1306,-1168,-588,2165,-487,10,0
-1534,-1060,-393,1995,80,-201,0
-1730,-1047,-305,1851,332,-377,0
-1888,-1091,-97,1752,402,-502,0
-1932,-1124,118,1709,379,-585,0
-2010,-1154,251,1721,370,-624,0
-2098,-1192,243,1746,310,-608,0
-2054,-1249,279,1770,203,-559,0
-1958,-1275,337,1799,168,-507,0
-1887,-1271,386,1839,178,-464,0
-1849,-1223,399,1874,150,-425,0
-1782,-1218,469,1915,131,-394,0
-1752,-1198,466,1961,171,-370,0
-1691,-1192,455,1991,197,-359,0
-1662,-1207,439,2003,246,-366,0
-1635,-1198,423,2001,325,-395,0
-1648,-1155,435,1995,363,-444,0
-1681,-1122,458,1992,352,-500,0
-1704,-1103,504,2000,262,-559,0
-1700,-1086,582,2022,153,-616,0
-1674,-1131,650,2067,117,-675,0
-1719,-1137,655,2109,70,-732,0
-1821,-1094,608,2127,-35,-762,0
-1845,-1045,570,2096,-108,-746,0
-1866,-1032,509,2009,-80,-688,0
-1895,-1027,511,1884,28,-604,0
-1843,-1013,562,1757,104,-526,0
-1769,-961,636,1650,118,-477,0
-1738,-908,674,1558,102,-448,0
-1720,-924,702,1473,60,-429,0
-1721,-931,719,1385,19,-410,0
-1699,-908,717,1288,16,-389,0
-1715,-872,700,1184,49,-359,0
-1735,-853,675,1067,59,-318,0
-1731,-862,684,946,98,-269,0
-1736,-868,704,838,122,-218,0
-1755,-855,717,745,95,-160,0
-1751,-859,707,658,104,-96,0
-1742,-879,678,573,133,-36,0
-1739,-892,657,483,145,14,0
-1702,-882,679,390,128,38,0
-1694,-886,733,307,124,35,0
-1738,-916,780,241,94,19,0
-1771,-973,809,197,66,2,0
-1733,-1043,816,167,42,-28,0
-1715,-1081,793,150,31,-74,0
-1721,-1111,768,138,68,-113,0
-1717,-1151,763,129,164,-142,0
-1741,-1199,775,130,317,-165,0
-1780,-1267,772,156,479,-191,0
-1822,-1306,758,203,485,-230,0
-1853,-1316,796,276,368,-277,0
-1884,-1326,848,367,215,-323,0
-1939,-1396,851,472,66,-351,0
-1933,-1407,819,570,-55,-359,0
-1935,-1343,801,650,-188,-352,0
-1836,-1291,752,701,-247,-350,0
-1754,-1310,756,727,-195,-368,0
-1719,-1278,761,745,-141,-408,0
-1670,-1235,746,756,-104,-455,0
-1632,-1200,752,761,-50,-506,0
-1626,-1158,759,763,14,-556,0
-1606,-1166,733,764,86,-602,0
-1561,-1176,855,795,152,-657,0
-1592,-1165,883,868,242,-715,0
-1628,-1185,972,983,250,-764,0
-1698,-1148,1013,1125,177,-799,0
-1789,-1162,965,1258,37,-797,0
-1839,-1162,922,1350,-170,-759,0
-1847,-1111,870,1394,-405,-691,0
-1739,-1061,812,1393,-505,-616,0
-1652,-1028,819,1367,-529,-556,0
-1588,-1017,826,1341,-491,-514,0
-1523,-994,833,1322,-419,-494,0
-1493,-953,861,1319,-395,-499,0
-1471,-923,864,1331,-391,-521,0
-1420,-914,874,1345,-373,-551,0
-1384,-893,918,1363,-345,-584,0
-1417,-870,953,1390,-306,-597,0
-1459,-840,974,1412,-328,-579,0
-1442,-803,982,1424,-328,-532,0
-1430,-815,971,1415,-324,-467,0
-1437,-803,931,1384,-276,-383,0
-1409,-790,870,1333,-209,-286,0
-1369,-781,894,1280,-112,-194,0
-1410,-771,983,1253,-46,-110,0
-1498,-730,1034,1246,-85,-31,0
-1532,-686,1038,1234,-239,38,0
-1507,-660,1057,1209,-405,90,0
-1470,-626,1002,1155,-489,132,0
-1381,-604,974,1069,-527,161,0
-1278,-601,981,959,-513,168,0
-1183,-624,954,824,-466,154,0
-1106,-635,964,679,-358,129,0
-1145,-632,1009,542,-170,113,0
-1231,-659,1030,421,-17,123,0
-1276,-677,1063,319,124,150,0
-1363,-642,1148,250,297,185,0
-1422,-633,1217,222,358,214,0
-1424,-624,1273,224,298,217,0
-1456,-632,1274,233,154,203,0
-1439,-700,1273,233,25,183,0
-1413,-746,1227,213,-32,166,0
-1376,-794,1171,170,-71,158,0
-1262,-806,1101,115,-4,152,0
-1091,-817,1092,68,239,145,0
-1089,-802,1053,30,561,131,0
-1093,-914,1049,-23,799,113,0
-1247,-897,954,-111,859,93,0
-1610,-1023,1112,-215,770,94,1
-1648,-1229,1574,-223,589,136,1
-1779,-977,1798,-80,657,242,1
-2116,-983,2022,193,409,391,1
-2231,-987,2196,557,-24,564,1
-2136,-1002,2089,882,-455,713,1
-2006,-894,1839,1076,-784,831,1
-1827,-770,1589,1102,-917,913,1
-1651,-578,1443,978,-837,939,1
-1655,-344,1322,725,-698,919,1
-1627,-136,1358,401,-592,864,1
-1522,55,1411,54,-486,765,1
-1495,243,1458,-296,-331,646,1
-1534,376,1414,-665,-194,545,1
