AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-855,-803,48,-262,-88,1009,0
-944,-1263,477,-189,30,1199,0
-1163,-1347,-27,-173,28,1389,0
-1053,-1153,-178,-245,-20,1530,0
-1090,-1015,-54,-319,76,1596,0
-1139,-1048,-74,-373,241,1632,0
-1292,-1237,131,-391,327,1665,0
-1449,-1395,423,-317,351,1716,0
-1628,-1422,547,-159,308,1795,0
-1721,-1334,598,34,202,1884,0
-1811,-1228,553,226,151,1965,0
-1908,-1159,309,349,235,2037,0
-1968,-1160,57,356,317,2077,0
-1982,-1178,-80,267,511,2062,0
-2066,-1186,-166,119,729,1992,0
-2315,-1153,-121,-39,768,1886,0
-2388,-1095,-69,-162,585,1765,0
-2396,-1012,25,-225,209,1620,0
-2438,-1010,110,-214,-134,1480,0
-2406,-1023,163,-158,-232,1358,0
-2296,-985,137,-81,-195,1232,0
-2256,-920,101,-6,-84,1094,0
-2243,-865,44,54,-14,959,0
-2226,-863,33,98,42,837,0
-2241,-844,69,133,48,737,0
-2292,-828,121,162,10,671,0
-2330,-841,78,171,-50,644,0
-2349,-819,-9,140,-130,647,0
-2346,-785,-144,62,-131,673,0
-2292,-772,-186,-42,-108,699,0
-2233,-750,-173,-138,-78,707,0
-2161,-723,-85,-194,-69,693,0
-2076,-701,16,-194,-86,655,0
-2076,-679,49,-139,-119,613,0
-2118,-707,-6,-70,-137,596,0
-2165,-800,-55,-7,-71,612,0
-2183,-857,-113,31,6,641,0
-2162,-840,-132,56,34,650,0
-2159,-808,-91,83,-1,626,0
-2176,-786,-52,116,-76,584,0
-2212,-767,-21,151,-170,539,0
-2230,-710,18,189,-272,503,0
-2212,-658,38,230,-318,475,0
-2180,-652,18,261,-281,454,0
-2159,-643,-16,270,-178,430,0
-2138,-610,-38,254,-73,401,0
-2130,-582,-52,217,5,358,0
-2125,-573,-60,168,44,312,0
-2106,-554,-45,117,95,269,0
-2143,-537,-17,72,157,237,0
-2260,-530,46,42,173,232,0
-2293,-501,85,32,97,247,0
-2256,-471,79,34,5,261,0
-2188,-488,49,35,-34,271,0
-2096,-483,4,29,-2,267,0
-2044,-476,-16,16,73,248,0
-2043,-498,-1,10,145,222,0
-2069,-489,19,14,166,200,0
-2058,-487,46,30,153,178,0
-2068,-488,44,47,127,164,0
-2086,-479,44,58,97,162,0
-2090,-459,29,61,57,169,0
-2075,-438,27,60,19,178,0
-2043,-419,41,60,7,184,0
-2027,-394,41,64,27,191,0
-2028,-393,50,67,38,198,0
-2014,-381,55,68,30,203,0
-1993,-363,51,65,22,203,0
-1966,-373,22,53,40,197,0
-1964,-395,26,30,79,187,0
-2005,-394,44,13,98,178,0
-2022,-378,74,13,86,172,0
-2031,-371,76,22,74,164,0
-2071,-363,63,29,68,164,0
-2099,-340,59,30,63,171,0
-2100,-311,34,25,38,172,0
-2078,-310,21,8,15,162,0
-2086,-319,19,-17,22,147,0
-2089,-325,7,-44,12,130,0
-2070,-343,34,-62,25,113,0
-2075,-355,61,-65,62,99,0
-2078,-352,77,-56,73,89,0
-2084,-365,88,-41,71,79,0
-2104,-364,58,-32,55,75,0
-2098,-372,23,-41,24,73,0
-2072,-387,-8,-62,19,67,0
-2070,-380,-45,-100,43,57,0
-2074,-380,-45,-146,71,44,0
-2079,-350,-38,-185,105,30,0
-2087,-337,-28,-219,129,12,0
-2110,-389,6,-242,164,-8,0
-2160,-414,41,-243,159,-19,0
-2188,-400,40,-229,139,-23,0
-2088,-398,38,-214,119,-36,0
-2105,-413,-29,-211,163,-57,0
-2108,-419,-36,-232,157,-89,0
-2032,-412,-54,-254,129,-152,0
-2135,-412,-96,-279,98,-207,0
-2139,-435,-65,-304,66,-229,0
-2199,-397,-111,-324,127,-214,0
-2192,-474,-90,-346,207,-176,1
-2145,-470,-132,-353,288,-163,1
-2242,-592,-103,-348,408,-203,1
-2218,-622,-145,-309,395,-291,1
-2173,-660,-188,-233,305,-420,1
-2257,-687,-273,-122,232,-549,1
-2334,-677,-365,6,130,-644,1
-2355,-630,-478,142,78,-686,1
-2375,-598,-576,269,69,-692,1
-2320,-544,-597,397,13,-677,1
-2277,-575,-610,526,-41,-664,1
-2180,-563,-599,658,-171,-662,1
-2033,-550,-569,797,-311,-671,1
-1890,-531,-559,938,-419,-676,1
-1747,-445,-531,1074,-462,-668,1
-1648,-409,-515,1192,-440,-640,1
-1606,-373,-481,1279,-388,-581,1
-1547,-265,-484,1335,-325,-494,1
-1507,-239,-414,1358,-257,-396,1
-1503,-203,-389,1352,-202,-272,1
-1438,-133,-317,1326,-148,-137,1
-1382,-77,-221,1279,-116,-3,1
-1386,-28,-134,1220,-57,139,1
-1392,33,4,1159,-47,289,1
-1361,76,149,1105,-16,444,1
-1360,116,275,1053,49,601,1
-1316,134,375,990,95,742,1
-1311,155,488,924,154,864,1
-1267,166,508,843,202,970,1
-1279,191,512,725,282,1065,1
-1361,205,510,581,363,1170,1
-1413,204,539,412,446,1271,1
-1510,186,573,238,486,1364,1
-1574,155,612,67,485,1438,1
-1658,167,670,-91,441,1485,1
-1718,146,711,-225,379,1517,1
