AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-1061,-1759,329,-7,-5,-53,0
-1068,-1750,351,7,8,-30,0
-1083,-1751,352,20,-20,-21,0
-1073,-1740,312,28,-100,-25,0
-1035,-1741,308,30,-148,-37,0
-976,-1750,289,32,-138,-63,0
-950,-1741,270,24,-118,-93,0
-926,-1742,272,13,-84,-124,0
-962,-1752,273,-2,-24,-144,0
-986,-1758,265,-21,-12,-149,0
-1005,-1768,318,-33,16,-141,0
-1034,-1773,307,-32,33,-120,0
-1047,-1775,294,-29,-15,-90,0
-1039,-1786,339,-23,-12,-61,0
-1051,-1790,356,-9,0,-39,0
-1076,-1782,356,2,-43,-27,0
-1071,-1776,341,8,-110,-26,0
-1032,-1789,317,9,-154,-35,0
-969,-1796,302,0,-161,-59,0
-954,-1793,294,-12,-149,-90,0
-943,-1801,308,-29,-127,-120,0
-950,-1815,330,-41,-84,-141,0
-1000,-1833,327,-53,-50,-147,0
-1041,-1857,353,-61,-43,-139,0
-1067,-1887,376,-63,-38,-128,0
-1046,-1907,388,-58,-28,-129,0
-1049,-1907,398,-47,-52,-149,0
-1057,-1906,390,-38,-129,-184,0
-1035,-1919,382,-32,-201,-220,0
-997,-1941,366,-28,-242,-262,0
-955,-1946,358,-29,-249,-306,0
-923,-1957,336,-36,-235,-360,0
-881,-1989,353,-44,-208,-416,0
-838,-2022,367,-51,-176,-477,0
-881,-2045,360,-59,-123,-525,0
-894,-2078,344,-74,-103,-556,0
-871,-2101,347,-88,-87,-579,0
-859,-2133,368,-92,-57,-605,0
-855,-2133,387,-83,-92,-633,0
-846,-2119,407,-64,-150,-662,0
-808,-2117,399,-43,-223,-687,0
-738,-2109,384,-30,-273,-716,0
-697,-2112,378,-23,-250,-748,0
-668,-2109,369,-15,-251,-780,0
-610,-2095,359,-8,-283,-823,0
-552,-2077,342,0,-321,-877,0
-457,-2016,315,7,-408,-933,0
-417,-2054,319,16,-413,-957,0
-468,-2096,379,35,-235,-929,0
-478,-2101,334,45,-144,-876,0
-468,-2044,385,55,-36,-805,0
-464,-2047,410,67,113,-736,0
-514,-2038,408,67,150,-681,0
-542,-2009,428,59,110,-633,0
-559,-2033,408,42,11,-578,0
-459,-1997,349,10,-19,-515,0
-374,-1909,297,-42,28,-471,1
30,-1974,328,-101,60,-463,1
-22,-1973,334,-137,226,-462,1
-31,-1872,258,-158,268,-482,1
82,-1831,331,-173,199,-513,1
208,-1859,308,-192,224,-538,1
250,-1900,204,-242,227,-540,1
336,-1882,87,-330,192,-513,1
433,-1821,42,-427,216,-476,1
445,-1822,54,-507,239,-420,1
506,-1775,105,-544,261,-334,1
583,-1648,100,-540,459,-221,1
550,-1542,76,-512,697,-74,1
371,-1455,110,-471,915,144,1
112,-1352,174,-414,1089,462,1
-105,-1279,187,-373,1148,860,1
-489,-1198,218,-368,999,1332,1
-901,-1157,254,-383,663,1918,1
-1167,-1102,229,-401,279,2609,1
-1226,-1083,205,-398,36,3363,1
-1375,-1065,179,-365,50,4148,1
-1490,-1020,22,-349,126,4922,1
-1601,-1028,-110,-374,217,5643,1
-1976,-1023,-84,-417,234,6339,1
-2439,-1006,-120,-482,36,7029,1
-2970,-1007,-38,-543,-347,7695,1
-3258,-1044,191,-513,-1066,8260,1
-3159,-1213,401,-313,-1896,8566,1
-2593,-1352,668,115,-2919,8436,1
-2145,-1255,739,759,-3700,7806,1
-1340,-962,404,1423,-4124,6691,1
-455,-361,-197,1860,-3400,5146,1
-42,344,-852,1852,-1452,3351,1
-288,813,-1354,1389,1471,1522,1
-918,727,-1448,654,3670,-342,1
-2365,385,-964,-86,4372,-2133,1
-3686,-27,-188,-575,3616,-3624,1
-4340,-318,374,-804,1946,-4659,1
-4300,-391,720,-818,290,-5272,1
-3863,-358,705,-666,-809,-5614,1
-3279,-435,541,-432,-1421,-5821,1
-2872,-585,338,-203,-1534,-5881,1
-2610,-647,197,-8,-1304,-5767,1
-2282,-849,138,160,-963,-5554,1
-1944,-1100,115,306,-701,-5325,1
-1659,-1218,-22,408,-417,-5087,1
-1351,-1237,-246,411,-219,-4840,1
-1135,-1228,-354,336,-38,-4578,1
-1068,-1121,-394,216,57,-4269,1
-1133,-1117,-282,76,74,-3867,1
-1194,-1182,-168,-47,143,-3384,1
-1058,-1207,174,-94,-54,-2906,1
-899,-1309,469,-29,-259,-2429,1
-698,-1397,623,112,-364,-1944,1
-452,-1529,617,263,-400,-1473,1
-229,-1646,540,374,-342,-1045,1
-113,-1724,391,419,-298,-683,1
-47,-1813,309,395,-268,-396,1
-173,-1878,250,328,-66,-148,1
-226,-1864,99,221,25,61,1
-204,-1838,75,92,85,221,0
-651,-1773,78,-25,292,378,0
-583,-1867,175,-134,274,517,0
-548,-2062,326,-226,104,612,0
-447,-2164,429,-280,-39,628,0
-510,-2240,339,-297,-502,571,0
-338,-2085,485,-252,-844,531,0
-203,-2142,461,-172,-356,519,0
-384,-2299,340,-136,112,549,0
-517,-2264,339,-127,266,627,0
-614,-2253,294,-139,339,740,0
-622,-2285,232,-188,351,858,0
-571,-2279,203,-262,431,955,0
-564,-2259,239,-340,620,1025,0
-599,-2261,358,-388,745,1054,0
-635,-2242,441,-387,663,1034,0
-669,-2247,557,-329,477,973,0
-610,-2236,694,-216,220,867,0
-556,-2202,705,-69,36,722,0
-613,-2147,656,76,-89,575,0
-689,-2161,562,193,-195,461,0
-724,-2173,430,262,-234,384,0
-798,-2146,368,281,-199,344,0
-880,-2140,351,265,-53,345,0
-915,-2119,330,227,75,363,0
-982,-2056,344,181,97,381,0
-1059,-2036,410,146,78,400,0
-1059,-2017,440,120,14,401,0
-1016,-1940,446,111,-119,366,0
-959,-1903,404,113,-197,310,0
-871,-1920,355,115,-179,229,0
-799,-1857,281,106,-143,117,0
-817,-1786,238,80,-116,1,0
-860,-1828,273,47,-18,-84,0
-925,-1879,352,28,130,-136,0
-1018,-1812,341,26,143,-167,0
-1097,-1754,334,34,46,-166,0
-1189,-1785,355,50,-5,-119,0
-1275,-1853,387,69,33,-31,0
-1264,-1881,501,97,13,48,0
-1238,-1799,496,131,-182,64,0
-1178,-1691,366,136,-430,18,0
-1088,-1699,268,116,-628,-57,0
-1000,-1763,175,78,-656,-120,0
-909,-1763,90,14,-528,-162,0
-821,-1729,69,-69,-300,-192,0
-847,-1723,103,-151,1,-210,0
-935,-1736,160,-218,196,-208,0
-1012,-1731,207,-263,230,-189,0
-1061,-1759,314,-274,263,-150,0
-1099,-1789,395,-241,278,-107,0
-1193,-1800,390,-186,224,-59,0
-1283,-1832,435,-119,88,-4,0
-1248,-1831,422,-47,-100,35,0
-1149,-1804,376,13,-273,40,0
-1035,-1812,288,55,-312,14,0
-939,-1807,196,68,-286,-36,0
-904,-1792,166,59,-222,-94,0
-897,-1789,136,31,-126,-142,0
-944,-1784,152,-6,-44,-166,0
-1004,-1782,159,-48,12,-159,0
-1016,-1780,158,-91,7,-136,0
-1015,-1779,218,-126,-22,-105,0
-994,-1783,222,-149,-8,-74,0
-975,-1788,247,-163,2,-55,0
-976,-1788,291,-154,16,-48,0
-981,-1779,272,-129,-15,-50,0
-960,-1773,294,-98,-78,-56,0
-935,-1788,324,-54,-56,-63,0
-973,-1782,291,-11,-29,-66,0
-1014,-1756,274,20,-87,-59,0
-992,-1760,286,41,-132,-40,0
-963,-1774,259,49,-95,-19,0
-990,-1775,233,43,-48,3,0
-1002,-1781,212,26,-49,23,0
-967,-1786,229,7,-75,35,0
-944,-1792,258,-8,-81,32,0
-965,-1783,272,-19,-90,21,0
-969,-1786,286,-22,-100,13,0
-974,-1796,307,-17,-101,10,0
-956,-1812,308,-10,-77,7,0
-965,-1816,281,-6,-67,-5,0
-967,-1832,257,-11,-79,-25,0
-932,-1858,249,-24,-93,-59,0
-909,-1886,258,-38,-84,-101,0
-910,-1904,283,-39,-62,-141,0
-970,-1927,292,-36,-17,-158,0
-1009,-1934,311,-32,-22,-153,0
-997,-1931,320,-25,-61,-146,0
-993,-1929,331,-18,-75,-144,0
-973,-1924,307,-15,-117,-156,0
-932,-1934,299,-16,-170,-184,0
-891,-1962,309,-14,-189,-222,0
-899,-1971,310,-12,-187,-261,0
-946,-2000,339,-9,-162,-290,0
-949,-2016,352,-1,-161,-322,0
-937,-1979,332,7,-220,-364,0
-903,-1948,318,12,-272,-412,0
-877,-1948,296,9,-296,-460,0
-851,-1944,274,-3,-272,-500,0
-807,-1918,245,-22,-244,-538,0
-769,-1902,221,-43,-206,-571,0
-761,-1924,237,-62,-135,-594,0
-769,-1958,277,-72,-84,-608,0
-748,-1975,283,-75,-109,-621,0
-666,-1943,298,-70,-141,-636,0
-775,-1978,297,-61,-148,-630,0
-771,-2050,338,-47,-176,-601,0
-701,-1984,306,-34,-236,-568,0
-682,-1934,283,-29,-262,-528,0
-624,-1986,253,-33,-311,-481,0
-527,-1985,190,-54,-307,-428,0
-400,-1970,116,-89,-186,-373,0
-323,-2001,96,-137,27,-305,0
-323,-2069,67,-204,388,-187,1
-199,-2107,-11,-296,692,-5,1
-400,-2181,29,-388,725,177,1
-242,-2221,191,-438,778,340,1
-242,-2221,279,-446,738,484,1
-264,-2218,278,-435,644,638,1
-195,-2140,269,-417,542,779,1
-118,-2082,286,-377,408,885,1
-43,-2055,300,-306,302,968,1
-80,-1992,273,-211,224,1061,1
-90,-1899,208,-111,159,1191,1
-21,-1816,83,-35,161,1366,1
-109,-1820,111,25,358,1624,1
-446,-1700,84,65,552,2000,1
-769,-1654,69,57,526,2485,1
-981,-1559,-65,0,376,3044,1
-1128,-1430,-90,-87,212,3648,1
-1348,-1391,-114,-179,110,4307,1
-1757,-1347,32,-260,-8,5023,1
-1850,-1359,166,-256,-303,5720,1
-1883,-1401,528,-104,-626,6302,1
-2108,-1454,798,243,-968,6761,1
-1944,-1369,769,711,-1724,6972,1
-1690,-1084,357,1138,-2505,6917,1
-1842,-934,-138,1362,-3034,6772,1
-1949,-676,-569,1319,-3112,6656,1
-1817,-313,-742,1040,-2856,6488,1
-1398,-34,-580,690,-2232,6074,1
-190,175,22,460,-1580,5093,1
125,585,323,389,-711,3599,1
35,967,426,400,560,1910,1
-718,1218,386,452,2363,305,1
-1872,1298,226,485,3776,-1013,1
-3037,1113,157,445,4339,-1992,1
-3706,948,61,318,3787,-2718,1
-4027,660,144,117,2623,-3239,1
-3892,444,255,-80,1213,-3577,1
-3489,426,298,-221,-82,-3790,1
-3060,312,277,-280,-939,-3917,1
-2431,200,249,-241,-1383,-4050,1
-1928,36,249,-108,-1413,-4240,1
-1341,-252,351,164,-1067,-4529,1
-1122,-444,375,556,-611,-4905,1
-1228,-535,251,919,-110,-5199,1
-1361,-680,38,1132,300,-5342,1
-1455,-780,39,1190,493,-5348,1
-1569,-997,10,1127,472,-5239,1
-1580,-1218,-36,974,317,-5024,1
-1671,-1201,-121,767,164,-4705,1
-1647,-1315,-86,559,34,-4293,1
-1335,-1504,29,410,23,-3885,1
-1022,-1532,121,334,50,-3562,1
-810,-1624,171,300,115,-3296,1
-580,-1713,186,274,312,-3046,1
-626,-1722,281,255,507,-2750,1
-816,-1748,461,239,591,-2337,1
-995,-1780,635,229,547,-1817,1
-1026,-1805,681,216,375,-1259,1
-957,-1892,616,181,262,-723,1
-731,-1958,612,139,40,-311,1
-511,-1999,680,131,-214,-60,1
-442,-2053,593,146,-374,78,1
-263,-2060,502,150,-467,126,1
-259,-2017,381,123,-291,128,0
-264,-2049,305,33,-14,124,0
-239,-1970,164,-111,67,144,0
-556,-2007,106,-266,61,200,0
-878,-2068,167,-396,102,313,0
-1077,-2186,327,-452,-867,425,0
-556,-2196,763,-365,-908,490,0
-477,-2304,509,-317,-280,497,0
-632,-2225,262,-355,20,493,0
-664,-2170,282,-385,-61,509,0
-544,-2186,325,-385,16,524,0
-529,-2154,368,-363,162,529,0
-632,-2034,453,-324,266,546,0
-750,-2135,546,-271,298,582,0
-818,-2221,520,-223,183,620,0
-777,-2189,491,-186,171,636,0
-684,-2086,417,-160,106,586,0
-669,-2035,308,-147,-3,488,0
-686,-2106,296,-136,-72,386,0
-653,-2161,331,-111,-81,289,0
-641,-2112,348,-77,-30,192,0
-681,-2098,344,-42,64,110,0
-760,-2103,405,-8,217,50,0
-843,-2055,438,35,291,12,0
-965,-1989,438,77,259,5,0
-1035,-1972,431,109,220,38,0
-1168,-2020,526,139,238,105,0
-1144,-1993,617,179,106,149,0
-1051,-1848,515,215,-167,123,0
-990,-1766,409,234,-399,57,0
-943,-1766,340,236,-553,-5,0
-975,-1785,317,220,-543,-25,0
-1016,-1815,296,187,-378,2,0
-947,-1795,269,133,-237,24,0
-885,-1714,277,73,-125,11,0
-943,-1656,254,16,-46,-16,0
-1026,-1683,287,-36,-59,-24,0
-1019,-1730,339,-79,-49,-14,0
-1008,-1705,370,-105,18,-10,0
-1066,-1666,324,-129,-10,-10,0
-1058,-1699,294,-151,-33,-10,0
-984,-1731,305,-167,-25,-26,0
-995,-1721,279,-173,-3,-55,0
-1010,-1721,281,-176,-4,-81,0
-1019,-1735,305,-168,-36,-101,0
-1029,-1742,289,-158,-104,-112,0
-1030,-1748,258,-153,-164,-103,0
-1023,-1785,247,-152,-123,-73,0
-1016,-1819,243,-156,-49,-36,0
-1040,-1821,254,-161,-14,-2,0
-1034,-1814,282,-168,6,22,0
-1045,-1848,299,-172,25,28,0
-1048,-1846,267,-183,-77,15,0
-980,-1811,254,-201,-155,-11,0
-945,-1823,265,-208,-137,-44,0
-951,-1843,250,-210,-121,-76,0
-939,-1825,217,-212,-82,-103,0
-915,-1799,252,-199,-74,-129,0
-924,-1802,239,-181,-24,-148,0
-935,-1803,213,-168,4,-157,0
-933,-1798,212,-156,12,-162,0
-978,-1775,250,-137,-13,-160,0
-1021,-1787,263,-110,-57,-141,0
-1061,-1809,250,-86,-106,-101,0
-1045,-1821,254,-65,-147,-53,0
-993,-1820,258,-48,-143,-15,0
-953,-1830,237,-32,-109,1,0
-921,-1829,202,-22,-96,-10,0
-927,-1832,211,-18,-106,-38,0
-930,-1859,212,-16,-89,-72,0
-917,-1869,209,-22,-65,-114,0
-964,-1873,223,-25,-15,-150,0
-990,-1882,236,-28,-26,-178,0
-1014,-1901,268,-24,-70,-196,0
-996,-1921,279,-12,-92,-206,0
-975,-1953,291,4,-101,-219,0
-934,-1998,313,25,-94,-242,0
-926,-2001,299,52,-90,-278,0
-964,-2020,303,78,-85,-308,0
-939,-2049,272,98,-94,-336,0
-929,-2031,269,107,-148,-375,0
-954,-2046,275,106,-210,-409,0
-887,-2068,256,90,-296,-446,0
-772,-2072,237,63,-301,-492,0
-696,-2103,232,36,-211,-540,0
-686,-2153,250,14,-87,-579,0
-681,-2184,273,-7,-29,-612,0
-699,-2227,316,-24,-20,-639,0
-705,-2272,363,-38,-78,-658,0
-688,-2312,349,-50,-145,-663,0
-636,-2341,302,-72,-133,-654,0
-603,-2354,247,-104,-80,-649,0
-510,-2337,207,-140,-39,-667,0
-423,-2306,208,-173,13,-721,0
-384,-2305,237,-189,65,-793,0
-360,-2277,261,-187,119,-849,0
-316,-2232,255,-181,318,-860,0
-344,-2127,196,-189,537,-839,0
-422,-2094,195,-212,585,-790,0
-460,-2078,273,-226,434,-733,0
-407,-2014,404,-203,170,-692,0
-310,-2005,436,-145,25,-663,0
-248,-1968,413,-79,-79,-637,0
-183,-1914,378,-11,-176,-598,0
-53,-1854,309,51,-156,-532,0
-66,-1664,233,79,-45,-442,1
167,-1690,225,54,128,-305,1
27,-1584,62,-14,404,-104,1
-17,-1457,-37,-122,373,83,1
92,-1434,32,-224,296,243,1
203,-1425,79,-297,299,375,1
233,-1375,150,-341,230,492,1
181,-1389,188,-363,73,639,1
100,-1326,97,-400,28,855,1
-93,-1236,18,-480,29,1155,1
-325,-1216,-14,-579,73,1553,1
-495,-1159,-60,-670,134,2016,1
-623,-1164,2,-732,112,2516,1
-889,-1146,-1,-756,211,3088,1
-1128,-1113,-79,-790,244,3720,1
-1414,-1066,-239,-845,359,4415,1
-1782,-1069,-334,-938,610,5182,1
-2285,-1141,-148,-1019,824,5973,1
-2567,-1232,87,-1026,578,6680,1
-2722,-1239,301,-915,-22,7221,1
-2989,-1185,323,-704,-810,7619,1
-3138,-1027,163,-464,-1526,7936,1
-3242,-899,-108,-300,-1833,8195,1
-2951,-918,-139,-207,-1890,8273,1
-2163,-1017,286,-4,-2122,7871,1
-1490,-922,443,396,-2972,6859,1
-1065,-723,150,817,-3745,5462,1
-433,-243,-506,996,-3537,3936,1
67,377,-1002,828,-2237,2382,1
-294,831,-1103,425,-235,972,1
-1245,798,-772,-25,1776,-159,1
-2192,642,-121,-293,2856,-1068,1
-2969,433,474,-276,3010,-1799,1
-3424,272,719,-84,2392,-2375,1
-3592,188,759,152,1392,-2816,1
-3407,128,507,341,465,-3210,1
-3015,-2,238,457,-239,-3626,1
-2506,-132,42,530,-718,-4104,1
-2075,-263,-89,591,-766,-4608,1
-1525,-533,4,699,-314,-5147,1
-1201,-1010,97,915,411,-5771,1
-1545,-1273,91,1170,788,-6327,1
-2058,-1398,39,1320,809,-6588,1
-2395,-1383,-39,1335,697,-6493,1
-2585,-1275,-90,1227,354,-6117,1
-2416,-1293,32,1063,84,-5578,1
-1911,-1295,157,914,-161,-5053,1
-1884,-1402,178,791,-313,-4520,1
-1486,-1407,237,685,-357,-3967,1
-866,-1361,217,624,-198,-3519,1
-696,-1449,276,598,-25,-3108,1
-549,-1538,326,587,159,-2646,1
-450,-1645,247,538,316,-2152,1
-298,-1707,242,450,355,-1671,1
-130,-1776,265,363,386,-1221,1
-135,-1813,237,269,419,-795,1
-91,-1875,299,191,354,-404,1
-84,-1942,440,161,348,-68,1
-266,-1978,497,178,340,226,1
-417,-2035,578,211,199,485,1
-622,-2029,548,233,-112,728,1
-814,-2072,349,205,-496,992,1
-747,-2088,229,124,-654,1261,1
-680,-2079,197,20,-596,1480,0
-900,-2029,258,-70,-471,1625,0
-767,-1991,340,-142,-605,1741,0
-843,-1733,289,-152,-775,1794,0
-708,-1846,452,-106,-1326,1804,0
-484,-2033,435,-3,-843,1771,0
-433,-2038,251,30,81,1625,0
-569,-1756,-10,-15,130,1394,0
-799,-1694,-4,-115,6,1214,0
-724,-1833,58,-227,46,1062,0
-664,-1915,200,-321,117,908,0
-752,-1915,349,-380,284,784,0
-981,-1935,505,-402,514,727,0
-1231,-1962,628,-385,615,732,0
-1409,-1977,758,-317,472,768,0
-1458,-1976,869,-196,209,796,0
-1369,-1950,873,-35,-142,777,0
-1237,-1909,793,133,-404,705,0
-1115,-1905,679,284,-454,594,0
-1074,-1897,566,398,-364,466,0
-1085,-1842,466,465,-266,334,0
-1137,-1760,372,481,-182,214,0
-1205,-1692,325,452,-140,118,0
-1231,-1689,318,388,-90,49,0
-1284,-1678,352,310,-38,5,0
-1326,-1633,374,236,29,-11,0
-1364,-1609,400,173,43,-10,0
-1442,-1620,501,128,-1,3,0
-1473,-1608,505,105,-55,15,0
-1440,-1555,449,84,-191,5,0
-1363,-1534,414,63,-339,-25,0
-1188,-1574,415,45,-312,-76,0
-1094,-1577,395,38,-91,-152,0
-1162,-1554,325,26,44,-223,0
-1257,-1549,329,4,41,-263,0
-1356,-1566,381,-15,75,-257,0
-1405,-1580,400,-31,63,-224,0
-1425,-1582,399,-53,-74,-180,0
-1403,-1576,422,-82,-225,-135,0
-1359,-1581,368,-122,-270,-89,0
-1316,-1582,287,-178,-240,-51,0
-1256,-1583,245,-241,-241,-32,0
-1169,-1598,230,-302,-203,-36,0
-1076,-1613,241,-355,-7,-71,0
-1034,-1609,276,-388,176,-146,0
