AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-1783,-973,121,23,5,14,0
-1787,-973,131,27,6,5,0
-1789,-968,131,32,-11,-4,0
-1802,-971,129,40,-21,-8,0
-1809,-969,114,42,-17,-4,0
-1804,-970,112,40,-11,2,0
-1812,-967,115,39,-6,8,0
-1805,-958,95,35,-13,12,0
-1798,-967,87,25,-8,12,0
-1796,-971,84,15,1,10,0
-1791,-963,86,6,1,7,0
-1796,-975,101,2,4,5,0
-1791,-982,114,3,13,4,0
-1790,-983,119,12,20,3,0
-1802,-977,127,28,0,0,0
-1809,-984,129,42,-19,0,0
-1814,-982,119,55,-20,2,0
-1808,-976,103,62,-29,2,0
-1806,-973,101,65,-40,0,0
-1806,-973,91,63,-27,2,0
-1804,-967,91,57,-8,4,0
-1813,-962,99,52,-7,3,0
-1822,-965,105,49,-20,6,0
-1814,-966,103,44,-30,10,0
-1793,-967,112,41,-28,12,0
-1776,-972,117,39,-18,8,0
-1783,-968,111,40,-18,2,0
-1783,-972,103,40,-17,-2,0
-1776,-974,105,39,0,-6,0
-1799,-960,101,40,-1,-7,0
-1824,-967,101,38,-14,2,0
-1828,-974,101,34,-1,21,0
-1818,-968,104,28,7,38,0
-1792,-968,115,25,5,45,0
-1784,-976,129,26,-1,44,0
-1783,-975,142,31,-6,40,0
-1790,-971,149,41,-2,36,0
-1804,-972,141,47,-7,34,0
-1803,-970,138,50,-17,33,0
-1796,-966,128,50,-23,32,0
-1788,-963,119,46,-24,27,0
-1787,-966,123,44,-17,24,0
-1793,-965,120,41,-15,23,0
-1798,-962,113,38,-19,27,0
-1808,-957,114,33,-9,37,0
-1804,-957,113,29,0,48,0
-1798,-964,122,24,6,53,0
-1800,-964,122,24,2,50,0
-1795,-963,127,27,-7,40,0
-1798,-964,128,32,-12,25,0
-1812,-966,130,41,-22,13,0
-1829,-965,131,46,-22,10,0
-1832,-959,126,51,-15,12,0
-1833,-959,117,50,-10,16,0
-1817,-956,106,45,-16,19,0
-1805,-955,101,36,-17,16,0
-1796,-957,100,29,-14,13,0
-1791,-964,115,24,-5,10,0
-1806,-971,137,28,-7,9,0
-1823,-974,155,39,-15,16,0
-1836,-975,154,55,-26,27,0
-1831,-978,150,68,-48,38,0
-1814,-970,142,75,-65,43,0
-1787,-982,135,79,-70,37,0
-1770,-998,149,85,-59,24,0
-1743,-1030,194,108,-24,-1,0
-1740,-1065,248,157,-1,-40,0
-1779,-1078,311,239,-23,-84,0
-1882,-1086,333,346,-102,-110,0
-1963,-1103,336,454,-202,-109,0
-2004,-1118,289,550,-324,-95,0
-1930,-1068,278,625,-431,-77,0
-1980,-1143,233,672,-412,-55,0
-2076,-1154,236,694,-464,-15,0
-2048,-1119,319,721,-617,28,0
-2036,-1098,339,765,-782,65,0
-1956,-1121,342,807,-999,88,0
-1832,-1107,383,852,-1058,94,0
-1769,-1093,346,893,-971,92,0
-1765,-1103,343,924,-787,92,0
-1786,-1080,372,960,-642,96,0
-1813,-1042,358,991,-591,90,0
-1804,-1016,348,1005,-601,75,0
-1791,-1043,381,1004,-640,53,0
-1792,-1061,416,992,-638,35,0
-1812,-1061,462,975,-637,27,0
-1876,-1035,501,959,-672,38,0
-1915,-993,549,953,-786,70,0
-1890,-960,574,955,-871,112,0
-1799,-956,596,970,-834,153,0
-1722,-949,589,991,-713,185,0
-1718,-928,550,996,-627,207,0
