AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-1223,561,185,973,433,1184,1
-1121,637,183,798,614,1278,1
-1062,695,241,562,889,1347,1
-1150,770,249,274,1265,1426,1
-1350,833,350,-50,1679,1541,1
-1688,829,519,-388,1992,1684,1
-1888,737,653,-695,2058,1790,1
-1941,705,759,-952,1822,1789,1
-2027,649,590,-1221,1540,1741,1
-2111,643,466,-1524,1329,1694,1
-2236,547,481,-1821,1231,1711,1
-2313,437,625,-2052,1102,1793,1
-2324,209,802,-2152,895,1873,1
-2230,34,800,-2135,575,1895,1
-2225,-157,403,-2114,351,1868,1
-2176,-294,16,-2170,240,1809,1
-2285,-382,-212,-2270,239,1721,1
-2528,-498,-284,-2365,152,1643,1
-2778,-624,-154,-2385,-70,1585,1
-3024,-788,-260,-2303,-390,1535,1
-3102,-955,-500,-2175,-782,1445,1
-3020,-1103,-704,-2006,-1046,1280,1
-2969,-1195,-799,-1787,-1193,1050,1
-3036,-1182,-768,-1503,-1221,787,1
-3174,-1088,-729,-1153,-1130,538,1
-3359,-948,-808,-778,-856,322,1
-3477,-819,-817,-425,-505,88,1
-3582,-666,-837,-121,-174,-207,1
-3829,-554,-836,114,132,-558,1
-4027,-381,-873,265,165,-947,1
-4281,-233,-922,332,60,-1330,1
-4450,-67,-1020,314,-207,-1652,1
-4535,48,-1125,239,-429,-1888,1
-4370,133,-1150,155,-517,-2063,1
-4096,34,-1125,75,-413,-2216,1
-3859,-26,-1013,44,-217,-2386,1
-3687,-51,-945,94,37,-2591,1
-3572,-98,-1007,191,317,-2827,1
-3589,-84,-1057,318,494,-3085,1
-3564,-95,-1006,486,527,-3325,1
-3552,-28,-888,703,468,-3525,1
-3469,122,-761,952,262,-3677,1
-3320,243,-636,1198,48,-3769,1
-3156,464,-681,1383,-105,-3802,1
-2965,566,-652,1479,-151,-3795,1
-2698,657,-579,1503,-245,-3782,1
-2356,746,-466,1485,-388,-3796,1
-2042,831,-380,1426,-543,-3819,1
-1744,847,-303,1326,-646,-3805,1
-1357,857,-234,1196,-667,-3738,1
-1072,859,-185,1044,-643,-3620,1
-957,814,-229,877,-559,-3431,1
-727,768,-185,705,-460,-3193,1
-697,640,-68,562,-380,-2913,1
-355,608,-64,452,-390,-2671,1
-156,331,-49,343,-285,-2445,1
-295,262,-52,247,-208,-2137,1
-366,238,10,176,-258,-1732,1
-167,132,-23,134,-376,-1334,1
64,-47,-78,83,-427,-1020,1
313,-147,-56,44,-402,-826,1
352,-235,-33,33,-282,-725,1
275,-306,-11,50,-150,-660,1
91,-357,54,118,67,-580,1
-109,-351,85,228,255,-444,1
-307,-401,150,352,402,-289,0
-783,-409,78,447,399,-137,0
-700,-406,-81,471,126,35,0
-507,-456,-95,434,114,175,0
-721,-459,-243,366,263,262,0
-1199,-672,-489,258,-1065,353,0
-740,-1307,16,249,-779,474,0
-1085,-1270,-451,206,-559,574,0
-1164,-1185,-607,52,-763,697,0
-875,-1177,-459,-94,-715,748,0
-861,-1250,-295,-182,-381,720,0
-835,-1297,-156,-199,-113,650,0
-942,-1337,63,-134,179,560,0
-1129,-1341,54,12,407,505,0
-1225,-1279,23,177,737,497,0
-1396,-1258,-2,346,1021,529,0
-1735,-1344,-52,484,1219,636,0
-2194,-1462,28,591,1153,845,0
-2463,-1431,125,684,735,1145,0
-2546,-1354,210,770,199,1480,0
-2475,-1330,248,846,-286,1795,0
-2287,-1336,193,885,-624,2036,0
-2171,-1319,46,862,-771,2199,0
-2154,-1305,-119,741,-688,2284,0
-1755,-1241,-286,539,-352,2233,0
-1671,-1234,-231,295,-105,2034,0
-1585,-1234,-142,64,34,1738,0
-1634,-1184,117,-84,123,1395,0
-1782,-1116,372,-117,85,1061,0
-1905,-1069,603,-40,-40,805,0
-1980,-1018,761,109,-160,650,0
-1992,-938,785,274,-238,587,0
-1950,-877,772,407,-251,588,0
-1887,-823,606,467,-135,629,0
-1870,-767,387,416,74,696,0
-1939,-705,201,256,310,782,0
-1985,-683,55,11,508,873,0
-2062,-688,30,-268,641,956,0
-2200,-705,83,-528,650,1033,0
-2172,-733,125,-739,581,1082,0
-2133,-785,163,-886,470,1082,0
-2161,-760,206,-963,345,1057,0
-2143,-793,271,-973,252,1021,0
-2078,-831,315,-911,166,966,0
-2057,-843,345,-794,96,900,0
-2026,-835,323,-648,41,841,0
-1975,-789,312,-494,14,783,0
-1942,-745,235,-358,32,733,0
-2008,-725,87,-275,89,704,0
-2117,-711,-24,-253,154,701,0
-2210,-680,-97,-277,126,713,0
-2198,-621,-119,-323,44,725,0
-2168,-600,-74,-358,-58,724,0
-2067,-593,-58,-373,-184,700,0
-1968,-591,0,-366,-291,650,0
-1884,-574,45,-336,-394,581,0
-1842,-534,18,-296,-476,510,0
-1777,-540,-103,-270,-400,451,0
-1729,-546,-195,-272,-193,385,0
-1853,-530,-205,-261,35,332,0
-2014,-515,-142,-219,108,318,0
-2084,-511,-43,-139,73,332,0
-2171,-500,81,-24,-42,358,0
-2261,-485,154,108,-266,396,0
-2262,-460,102,220,-517,442,0
-2144,-474,-9,280,-628,475,0
-2067,-480,-147,266,-602,480,0
-1987,-462,-230,191,-528,460,0
-1934,-446,-253,85,-377,419,0
-1959,-460,-247,-28,-188,370,0
-2038,-459,-188,-117,-63,333,0
-2113,-458,-81,-158,-1,315,0
-2201,-482,-8,-149,11,314,0
-2257,-511,64,-103,-32,329,0
-2276,-502,142,-25,-115,343,0
-2239,-476,140,66,-188,341,0
-2233,-426,68,145,-283,322,0
-2148,-376,27,197,-342,287,0
-2073,-349,-50,208,-277,236,0
-2091,-300,-120,176,-163,188,0
-2125,-271,-135,117,-62,157,0
-2183,-268,-127,47,28,145,0
-2259,-285,-112,-23,50,152,0
-2261,-306,-44,-75,-9,161,0
-2225,-306,29,-98,-86,161,0
-2159,-316,57,-95,-164,144,0
-2069,-332,107,-75,-187,109,0
-2015,-335,149,-31,-134,65,0
-2064,-330,72,13,-75,34,0
-2033,-336,53,41,-55,20,0
-1998,-313,25,58,32,15,0
-2051,-297,-4,55,107,19,0
-2100,-295,7,38,140,36,0
-2156,-279,23,17,117,61,0
-2155,-264,38,-5,34,78,0
-2110,-264,47,-29,-44,78,0
-2029,-258,57,-52,-76,58,0
-1969,-253,63,-66,-65,20,0
-1946,-253,50,-72,-1,-22,0
-1978,-257,37,-74,76,-50,0
-2017,-261,43,-71,125,-57,0
-2056,-279,58,-61,143,-49,0
-2084,-289,60,-48,127,-27,0
-2060,-261,49,-37,65,-4,0
-2032,-252,55,-26,39,15,0
-2036,-251,42,-21,40,28,0
-2042,-231,37,-20,11,36,0
-2028,-226,34,-21,-6,33,0
-2025,-225,36,-27,-38,19,0
-2005,-232,33,-35,-40,1,0
-1986,-229,23,-46,-41,-17,0
-1985,-249,41,-56,-14,-33,0
-1984,-246,9,-68,27,-40,0
-1999,-254,7,-82,45,-39,0
-2029,-280,2,-94,61,-27,0
-2040,-297,13,-102,42,-9,0
-2019,-303,51,-99,16,7,0
-2021,-312,56,-84,17,20,0
-2023,-319,63,-66,1,27,0
-2001,-318,63,-44,-11,27,0
-1985,-311,74,-22,10,19,0
-2010,-292,35,-2,45,12,0
-2035,-304,-1,2,64,11,0
-2023,-323,-8,-5,80,12,0
-2045,-305,-18,-20,82,5,0
-2048,-295,-18,-39,59,-1,0
-2046,-303,-24,-62,31,-10,0
-2040,-309,-26,-89,40,-18,0
-2032,-337,-3,-112,60,-26,0
-2052,-336,10,-119,73,-31,0
-2025,-338,37,-121,83,-41,0
-1986,-366,49,-110,141,-61,0
-1925,-319,-39,-118,163,-107,0
-1964,-327,-41,-136,244,-171,0
-2057,-400,-110,-166,261,-230,0
-2135,-418,-141,-203,299,-273,1
-2138,-548,-206,-211,394,-300,1
-2450,-576,-297,-175,393,-331,1
-2393,-596,-228,-61,360,-368,1
-2431,-626,-291,104,269,-422,1
-2411,-606,-364,290,157,-479,1
-2406,-584,-531,453,126,-537,1
-2390,-549,-617,587,85,-588,1
-2360,-520,-675,714,3,-633,1
-2304,-465,-636,846,-147,-663,1
-2159,-440,-634,995,-352,-674,1
-1995,-413,-589,1152,-502,-655,1
-1745,-403,-632,1290,-533,-619,1
-1519,-365,-663,1397,-431,-560,1
-1265,-284,-710,1469,-171,-471,1
-1126,-274,-717,1500,229,-362,1
-1049,-250,-671,1496,655,-229,1
-1090,-199,-541,1476,1017,-79,1
-1235,-88,-407,1458,1194,99,1
-1457,33,-216,1436,1163,320,1
-1553,151,-106,1399,1006,591,1
-1560,268,-48,1320,844,879,1
-1571,366,84,1197,732,1152,1
-1484,446,178,1039,655,1386,1
-1343,488,222,853,643,1559,1
-1211,552,234,633,810,1671,1
-1189,558,263,383,1058,1737,1
-1408,515,405,137,1337,1790,1
-1566,466,627,-61,1398,1815,1
-1725,402,769,-195,1308,1802,1
-1779,332,839,-291,1131,1759,1
-1767,338,864,-362,989,1701,1
-1771,320,810,-456,1006,1643,1
-1835,356,751,-593,1103,1592,1
-2136,282,568,-793,1286,1567,1
-2383,205,502,-1041,1279,1546,1
-2628,86,478,-1271,1124,1495,1
-2801,-72,470,-1453,790,1395,1
-2866,-125,567,-1550,249,1227,1
-2913,-181,572,-1569,-246,1067,1
-2819,-122,540,-1551,-598,953,1
-2738,-107,459,-1509,-681,887,1
-2692,-152,325,-1483,-581,849,1
-2634,-191,287,-1466,-435,799,1
-2598,-225,233,-1434,-318,712,1
-2639,-270,145,-1405,-247,598,1
-2678,-234,114,-1370,-239,480,1
-2793,-218,14,-1327,-263,368,1
-2977,-192,-209,-1300,-367,281,1
-3113,-222,-384,-1292,-441,214,1
-3191,-237,-528,-1263,-567,122,1
-3270,-323,-667,-1193,-637,0,1
-3425,-375,-730,-1074,-682,-141,1
-3572,-418,-752,-896,-635,-286,1
-3764,-393,-909,-684,-482,-442,1
-3925,-364,-1039,-477,-274,-625,1
-4023,-258,-1188,-291,-39,-861,1
-4194,-211,-1268,-136,141,-1143,1
-4344,-83,-1226,14,213,-1437,1
-4481,53,-1149,189,140,-1722,1
-4490,192,-1121,366,-32,-1979,1
-4338,346,-1132,515,-214,-2204,1
-4163,420,-1154,627,-293,-2398,1
-3889,495,-1064,713,-327,-2577,1
-3690,439,-941,791,-317,-2740,1
-3433,442,-762,866,-311,-2880,1
-3158,448,-552,948,-323,-3014,1
-2896,496,-407,1025,-337,-3123,1
-2660,568,-331,1075,-316,-3201,1
-2474,644,-299,1075,-287,-3232,1
-2267,769,-275,1033,-236,-3220,1
-2079,818,-242,962,-163,-3174,1
-1848,873,-172,889,-96,-3114,1
-1529,875,-73,826,-55,-3068,1
-1363,841,-31,747,-41,-3019,1
-1167,863,-32,640,-164,-2944,1
-833,777,-135,496,-262,-2855,1
-764,628,-168,291,-202,-2696,1
-640,570,-87,121,-196,-2501,1
-542,392,-28,8,-261,-2290,1
-334,234,-5,-58,-318,-2085,1
-83,133,9,-84,-330,-1916,1
25,-36,19,-80,-262,-1764,1
186,-103,26,-56,-158,-1628,1
303,-187,-39,-23,17,-1518,1
85,-334,-60,13,285,-1379,1
123,-333,-17,78,418,-1237,1
17,-400,49,158,533,-1100,1
-159,-420,-11,223,509,-938,1
-258,-363,-18,275,405,-766,1
-322,-331,-80,302,296,-592,1
-427,-367,-122,290,226,-407,0
-360,-449,-211,228,184,-192,0
-467,-391,-234,129,98,11,0
-557,-464,-352,2,24,146,0
-677,-554,-331,-147,-10,261,0
-718,-627,-312,-290,-64,350,0
-826,-678,-220,-402,-179,417,0
-895,-778,-134,-468,-321,483,0
-1240,-800,-291,-493,-688,553,0
-1128,-902,206,-462,-1128,674,0
-928,-1034,297,-351,-977,773,0
-1107,-1084,25,-279,-734,872,0
-1108,-1021,-78,-251,-570,984,0
-1095,-952,-57,-226,-311,1088,0
-1178,-959,-96,-202,140,1190,0
-1397,-1027,-224,-212,614,1291,0
-1587,-1136,-298,-255,807,1380,0
-1720,-1196,-206,-288,717,1432,0
-1812,-1211,-96,-280,594,1463,0
-1875,-1213,48,-226,285,1472,0
-1858,-1199,263,-112,-159,1457,0
-1803,-1176,457,58,-555,1419,0
-1891,-1107,411,242,-768,1394,0
-2032,-1031,123,356,-824,1424,0
-2059,-952,-56,379,-773,1485,0
-2032,-827,-169,339,-503,1541,0
-2031,-765,-193,263,-156,1570,0
-2131,-845,-51,188,67,1569,0
-2227,-948,108,138,55,1544,0
-2235,-1000,214,115,-123,1493,0
-2200,-982,172,103,-292,1425,0
-2152,-949,60,68,-323,1357,0
-2113,-920,10,18,-146,1299,0
-2231,-874,-19,-26,157,1264,0
-2400,-799,-49,-59,351,1251,0
-2549,-760,18,-64,354,1249,0
-2640,-772,117,-28,281,1254,0
-2705,-780,214,41,140,1247,0
-2674,-747,257,124,-82,1211,0
-2574,-685,258,205,-282,1131,0
-2463,-648,214,259,-379,1004,0
-2390,-586,113,273,-394,845,0
-2343,-490,-54,242,-410,681,0
-2313,-442,-104,178,-299,543,0
-2366,-459,-94,110,-60,448,0
-2421,-452,-64,52,119,393,0
-2454,-406,71,32,141,357,0
-2496,-392,185,65,73,341,0
-2515,-393,258,129,-99,340,0
-2455,-372,277,202,-310,352,0
-2315,-319,224,255,-422,355,0
-2154,-264,116,270,-424,338,0
-2062,-236,6,236,-326,304,0
-2044,-243,-66,158,-163,273,0
-2075,-247,-83,62,-7,258,0
-2139,-256,-73,-31,95,263,0
-2185,-256,-10,-100,118,283,0
-2176,-246,89,-129,106,302,0
-2132,-228,146,-116,68,303,0
-2078,-209,121,-88,25,280,0
-2033,-229,82,-68,27,245,0
-2002,-232,59,-60,54,200,0
-2027,-215,38,-61,132,161,0
-2098,-223,5,-70,172,141,0
-2146,-229,-1,-85,130,136,0
-2158,-230,-5,-98,75,142,0
-2165,-233,7,-104,25,152,0
-2149,-232,33,-99,-21,157,0
-2114,-224,59,-79,-38,150,0
-2098,-219,79,-48,-38,129,0
-2093,-203,88,-9,-43,100,0
-2067,-183,72,22,-26,67,0
-2078,-192,60,43,52,40,0
-2138,-203,27,48,101,27,0
-2171,-189,-1,37,66,22,0
-2165,-194,4,20,-5,18,0
-2159,-215,14,1,-76,17,0
-2137,-209,11,-19,-159,17,0
-2072,-207,18,-36,-197,10,0
-2062,-226,30,-48,-180,-2,0
-2043,-223,29,-57,-147,-12,0
-2003,-214,47,-61,-45,-18,0
-2045,-227,50,-51,85,-15,0
-2082,-248,58,-35,120,-4,0
-2093,-238,78,-16,120,8,0
-2109,-222,50,-7,78,14,0
-2084,-228,23,-14,16,11,0
-2052,-232,-5,-40,-6,0,0
-2027,-227,-2,-77,-4,-21,0
-2033,-225,12,-109,2,-43,0
-2056,-209,32,-126,6,-55,0
-2060,-194,58,-130,7,-58,0
-2067,-222,86,-118,22,-54,0
-2074,-240,100,-97,31,-45,0
-2057,-237,80,-77,40,-35,0
-2064,-230,58,-65,39,-32,0
-2044,-240,47,-65,8,-38,0
-1988,-235,23,-74,-3,-57,0
-2004,-231,19,-89,24,-78,0
-2045,-234,9,-107,18,-94,0
-2035,-239,6,-125,-5,-96,0
-2023,-246,-5,-146,32,-90,0
-2009,-233,-21,-171,110,-76,0
-1974,-248,-40,-203,199,-69,0
-1992,-239,-41,-244,261,-73,0
-2013,-223,19,-266,239,-92,0
-2090,-349,91,-259,209,-112,0
-2124,-411,121,-224,155,-134,0
-2128,-344,121,-162,18,-167,0
-2107,-359,80,-90,-65,-205,0
-1976,-309,-35,-34,-44,-247,0
-2021,-242,-111,-14,90,-321,1
-2090,-370,-261,-32,269,-387,1
-2149,-401,-371,-75,450,-396,1
-2294,-396,-394,-101,600,-402,1
-2397,-426,-359,-74,609,-405,1
-2437,-445,-339,16,539,-414,1
-2492,-499,-322,169,361,-427,1
-2466,-464,-422,352,120,-446,1
-2377,-424,-495,541,-157,-480,1
-2303,-386,-561,727,-405,-508,1
-2131,-337,-635,884,-564,-524,1
-1970,-334,-652,1006,-629,-537,1
-1805,-295,-623,1105,-629,-536,1
-1680,-266,-628,1180,-573,-518,1
-1528,-270,-639,1219,-450,-471,1
-1388,-212,-633,1228,-235,-404,1
-1289,-201,-587,1221,-30,-321,1
-1211,-175,-554,1205,229,-222,1
-1175,-102,-442,1187,428,-110,1
-1285,-57,-261,1195,589,34,1
-1467,14,-102,1222,585,227,1
-1553,85,63,1256,431,445,1
-1549,132,91,1266,207,671,1
-1358,186,124,1233,95,865,1
-1243,208,134,1156,107,1007,1
-1158,233,210,1041,225,1100,1
-1191,255,382,916,366,1159,1
-1219,270,537,798,499,1197,1
-1270,322,683,687,643,1230,1
-1303,347,688,560,825,1270,1
-1383,373,657,386,999,1310,1
-1620,334,553,156,1163,1351,1
-1807,312,525,-112,1168,1391,1
-1943,278,529,-380,1096,1414,1
-2085,215,606,-622,958,1442,1
-2185,192,725,-808,769,1488,1
-2211,178,875,-918,615,1553,1
-2211,88,883,-976,512,1616,1
-2115,27,856,-1015,415,1627,1
-2106,-42,658,-1063,434,1577,1
-2164,-135,402,-1156,492,1486,1
-2255,-173,334,-1263,554,1360,1
-2567,-235,326,-1339,514,1242,1
-2781,-226,391,-1367,237,1167,1
-2914,-206,423,-1332,-75,1141,1
-3029,-268,324,-1263,-342,1146,1
-3045,-307,219,-1175,-634,1117,1
-3039,-325,55,-1075,-862,1015,1
-3096,-306,-115,-967,-996,858,1
-3216,-322,-223,-855,-990,665,1
-3390,-316,-235,-734,-975,455,1
-3496,-274,-179,-595,-962,224,1
-3597,-235,-106,-453,-954,-27,1
-3657,-100,-97,-331,-805,-285,1
-3757,17,-130,-256,-593,-554,1
-3906,102,-177,-235,-408,-828,1
-4101,209,-293,-275,-303,-1074,1
-4206,285,-452,-371,-266,-1276,1
-4200,306,-539,-491,-179,-1444,1
-4127,283,-552,-598,-54,-1612,1
-4101,212,-515,-666,66,-1787,1
-4073,167,-476,-678,149,-1961,1
-4019,128,-474,-639,173,-2139,1
-3896,113,-425,-561,143,-2332,1
-3754,65,-425,-446,71,-2549,1
-3588,83,-406,-299,-17,-2784,1
-3454,99,-371,-122,-104,-3008,1
-3325,173,-369,55,-190,-3190,1
-3156,234,-406,194,-206,-3330,1
-2956,294,-472,276,-209,-3447,1
-2706,361,-427,320,-218,-3551,1
-2485,393,-340,359,-247,-3637,1
-2267,405,-251,395,-276,-3689,1
-2120,444,-176,426,-343,-3694,1
-1937,469,-97,457,-451,-3640,1
-1679,442,-65,469,-502,-3542,1
-1374,423,-56,448,-495,-3428,1
-1093,388,-88,391,-388,-3316,1
-882,359,-146,295,-229,-3203,1
-746,282,-224,164,-41,-3074,1
-579,212,-165,39,74,-2930,1
-525,87,-67,-42,114,-2786,1
-499,8,-45,-63,97,-2615,1
-381,-51,-7,-41,40,-2414,1
-249,-145,-31,-11,28,-2199,1
-70,-171,-61,9,62,-1989,1
4,-234,-83,12,152,-1790,1
89,-246,-50,6,216,-1611,1
129,-303,-39,5,272,-1448,1
-30,-409,-13,0,334,-1234,1
-5,-421,-4,14,286,-1044,1
-85,-510,-24,24,271,-855,1
-80,-545,-26,21,187,-662,1
-110,-622,-29,9,131,-468,1
-156,-682,-28,-7,125,-265,1
-175,-702,-13,-23,154,-63,1
-217,-730,-42,-43,229,130,1
-255,-750,-76,-78,263,307,1
-317,-832,-81,-120,297,484,0
-601,-814,-89,-166,337,667,0
-660,-877,-68,-209,335,816,0
-750,-936,9,-247,279,969,0
-798,-962,-30,-273,185,1113,0
-906,-993,-90,-294,96,1228,0
-979,-1096,-112,-312,57,1328,0
-1027,-1219,-113,-315,-51,1398,0
-1000,-1231,-127,-297,-215,1422,0
-1035,-1308,61,-232,-420,1426,0
-1030,-1423,91,-117,-320,1428,0
-1269,-1429,65,-3,-188,1452,0
-1369,-1308,-38,94,-131,1515,0
-1457,-1212,59,181,-177,1600,0
-1644,-1162,335,302,-205,1701,0
-1774,-1127,433,454,-268,1813,0
-1893,-1113,339,583,-431,1915,0
-2017,-1166,282,660,-654,2010,0
-1997,-1151,247,691,-873,2082,0
-1899,-1067,208,678,-960,2111,0
-1793,-990,150,626,-908,2093,0
-1706,-926,65,530,-724,2032,0
-1650,-883,12,400,-443,1930,0
-1656,-844,95,271,-115,1802,0
-1763,-775,235,182,166,1666,0
-1902,-683,340,138,243,1540,0
-2095,-685,399,126,189,1441,0
-2288,-770,375,125,62,1398,0
-2451,-862,330,120,-15,1419,0
-2521,-894,256,109,0,1477,0
-2540,-876,199,97,27,1535,0
-2578,-856,253,103,60,1571,0
-2623,-847,334,142,72,1576,0
-2627,-800,379,210,8,1533,0
-2586,-721,356,285,-128,1431,0
-2563,-691,366,345,-186,1293,0
-2607,-665,313,378,-153,1144,0
-2594,-577,230,368,-115,991,0
-2567,-491,179,326,-52,836,0
-2632,-447,213,271,14,695,0
-2693,-410,257,223,-5,587,0
-2688,-359,287,187,-80,506,0
-2606,-325,280,152,-140,440,0
-2535,-325,283,115,-140,386,0
-2488,-307,247,74,-104,345,0
-2378,-285,192,22,-98,309,0
-2252,-280,194,-32,-21,267,0
-2208,-315,150,-82,101,225,0
-2184,-317,160,-127,188,195,0
-2211,-275,212,-150,235,180,0
-2253,-265,254,-150,192,186,0
-2212,-253,267,-134,96,207,0
-2176,-247,259,-113,51,237,0
-2141,-247,225,-97,19,261,0
-2055,-228,201,-86,-14,264,0
-1996,-221,173,-80,20,250,0
-1977,-235,125,-89,102,227,0
-1943,-233,129,-108,182,202,0
-1989,-218,133,-126,241,178,0
-2040,-225,135,-140,215,172,0
-2066,-245,150,-150,195,185,0
-2039,-230,129,-155,180,201,0
-2071,-255,144,-155,178,205,0
-2073,-261,143,-137,74,192,0
-2035,-244,190,-98,-23,160,0
-1999,-235,159,-50,-48,123,0
-1991,-218,154,-9,-21,94,0
-1984,-187,155,23,28,78,0
-2025,-194,161,40,55,70,0
-2096,-211,147,40,21,78,0
-2099,-204,151,27,-37,100,0
-2075,-195,117,6,-57,126,0
-2046,-210,126,-18,-66,143,0
-2001,-217,176,-26,-70,145,0
-1979,-224,203,-11,-70,135,0
-1998,-234,221,18,-100,119,0
-2004,-224,200,51,-117,109,0
-2025,-222,151,72,-93,109,0
-2042,-218,90,70,-52,116,0
-2075,-219,50,43,-25,131,0
-2077,-231,50,4,4,146,0
-2055,-230,47,-38,33,152,0
-2067,-226,101,-69,62,144,0
-2098,-233,110,-88,49,130,0
-2102,-241,147,-90,3,113,0
-2109,-252,172,-75,-18,100,0
-2100,-239,165,-52,-27,87,0
-2091,-220,146,-28,-20,74,0
-2098,-219,126,-15,-3,64,0
-2129,-232,141,-6,40,67,0
-2137,-228,136,-2,47,69,0
-2108,-223,126,-4,33,63,0
-2073,-204,146,-11,50,49,0
-2106,-193,155,-16,65,38,0
-2133,-194,149,-25,37,38,0
-2157,-197,155,-38,39,46,0
-2151,-192,156,-53,20,53,0
-2095,-187,156,-71,-4,42,0
-2047,-194,136,-91,-4,9,0
-2023,-207,131,-117,19,-29,0
-2027,-209,143,-136,58,-60,0
-2055,-199,141,-151,95,-77,0
-2089,-199,136,-164,107,-78,0
-2082,-205,135,-180,106,-69,0
-2080,-223,133,-195,133,-60,0
-2037,-288,164,-208,161,-60,0
