AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-2028,-497,36,-19,-14,54,0
-2064,-509,93,-20,77,-13,0
-2128,-515,137,-4,115,-37,0
-2144,-476,172,25,68,-29,0
-2134,-430,202,65,13,8,0
-2121,-412,183,115,-25,68,0
-2128,-443,112,146,-39,147,0
-2098,-478,82,150,-90,232,0
-2070,-456,111,134,-148,305,0
-2000,-382,71,110,-155,359,0
-1960,-328,71,73,-180,385,0
-1909,-321,91,39,-276,390,0
-1870,-335,102,1,-333,386,0
-1820,-360,100,-35,-281,384,0
-1789,-372,122,-62,-126,387,0
-1795,-383,160,-75,62,390,0
-1875,-396,235,-70,212,389,0
-1936,-371,243,-50,292,386,0
-2013,-331,270,-17,260,378,0
-2088,-321,263,26,171,380,0
-2145,-337,262,65,76,394,0
-2201,-349,245,97,-40,419,0
-2166,-330,183,113,-161,433,0
-2077,-285,157,106,-209,428,0
-2025,-290,192,92,-207,410,0
-2020,-317,221,80,-171,382,0
-2011,-339,263,75,-96,353,0
-1992,-317,311,92,-52,317,0
-2003,-295,335,126,2,280,0
-2030,-298,333,168,40,247,0
-2061,-276,281,195,26,211,0
-2137,-234,225,197,4,181,0
-2115,-207,154,169,-47,157,0
-2099,-206,155,118,-72,137,0
-2090,-213,149,66,-43,132,0
-2092,-218,177,19,16,144,0
-2107,-259,237,-3,51,171,0
-2091,-296,320,1,56,196,0
-2060,-275,308,26,38,205,0
-2053,-229,308,60,6,200,0
-2062,-197,258,95,-39,192,0
-2041,-172,169,118,-119,187,0
-1959,-171,176,124,-179,195,0
-2129,-207,138,108,-74,242,0
-2186,-205,53,53,32,325,0
-2197,-209,94,-13,12,418,0
-2218,-234,272,-40,29,515,0
-2241,-314,366,-16,39,606,0
-2426,-386,393,39,-102,706,0
-2465,-469,360,98,-369,795,1
-2178,-718,326,128,-539,834,1
-2300,-786,104,125,-337,839,1
-2422,-849,10,67,32,783,1
-2624,-976,92,-6,390,627,1
-3004,-963,290,-30,617,350,1
-3290,-950,569,55,550,-71,1
-3563,-835,593,223,232,-607,1
-3687,-751,564,399,-162,-1181,1
-3695,-632,442,520,-363,-1744,1
-3551,-507,241,523,-506,-2288,1
-3315,-438,129,421,-477,-2776,1
-3173,-436,146,278,-320,-3155,1
-3015,-457,261,159,-217,-3430,1
-2904,-419,399,88,-244,-3619,1
-2812,-350,474,53,-401,-3721,1
-2664,-279,469,20,-601,-3756,1
-2395,-175,350,-49,-811,-3751,1
-2097,-57,240,-154,-873,-3695,1
-1903,-32,228,-247,-702,-3555,1
-1745,-66,275,-303,-400,-3358,1
-1565,-92,277,-332,-177,-3153,1
-1399,-101,354,-333,-59,-2963,1
-1312,-145,353,-307,27,-2776,1
-1183,-121,331,-287,33,-2601,1
-1163,-117,328,-284,-19,-2434,1
-1190,-56,319,-300,-159,-2253,1
-1139,-17,267,-347,-320,-2057,1
-1009,36,206,-433,-438,-1859,1
-864,91,202,-531,-450,-1653,1
-640,158,200,-624,-310,-1439,1
-509,166,207,-708,-65,-1217,1
-422,140,214,-792,218,-984,1
-395,121,238,-883,455,-749,1
-438,78,268,-975,557,-513,1
-610,56,341,-1050,516,-236,1
-708,40,392,-1096,382,88,1
-757,-56,478,-1105,174,436,1
-810,-77,499,-1085,-93,791,1
-779,-208,428,-1055,-314,1135,1
-736,-320,344,-1048,-433,1439,1
-672,-442,263,-1064,-506,1690,1
-615,-621,201,-1095,-438,1884,1
-717,-825,201,-1120,-303,2027,1
-860,-995,155,-1119,-178,2123,1
-1057,-1165,46,-1106,-83,2168,1
-1358,-1229,-33,-1082,-32,2188,1
-1750,-1250,-61,-1033,98,2220,1
-2142,-1275,-83,-974,171,2268,1
-2467,-1291,-71,-913,107,2325,1
-2651,-1325,-94,-849,-26,2374,1
-2736,-1386,-173,-796,-167,2379,1
-2632,-1441,-252,-731,-340,2294,1
-2460,-1498,-306,-629,-445,2099,1
-2362,-1469,-396,-496,-459,1824,1
-2333,-1436,-425,-343,-401,1527,1
-2334,-1398,-420,-173,-238,1249,1
-2323,-1314,-462,7,10,997,1
-2344,-1305,-520,178,151,751,1
-2343,-1243,-614,330,132,523,1
-2363,-1187,-740,452,119,348,1
-2477,-1160,-789,555,129,259,1
-2487,-1162,-774,680,81,252,1
-2406,-1201,-675,866,8,279,1
-2278,-1260,-589,1130,-97,324,1
-2127,-1296,-555,1442,-176,371,1
-2006,-1364,-483,1764,-228,417,1
-1957,-1341,-460,2066,-335,450,1
-1908,-1238,-447,2316,-513,462,1
-1841,-1121,-415,2500,-697,460,1
-1783,-993,-368,2609,-748,455,1
-1838,-783,-197,2666,-692,465,1
-1846,-597,-15,2692,-510,491,1
-1977,-457,212,2691,-353,524,1
-2167,-248,443,2678,-331,564,1
-2154,-94,595,2630,-351,584,1
-2089,49,621,2502,-354,547,1
-1995,161,592,2275,-351,464,1
-1911,225,557,1947,-260,362,1
-2010,253,617,1574,-145,291,1
-2115,299,776,1228,-88,270,1
-2149,299,966,951,-46,278,1
-2132,287,1091,745,-64,276,1
-1997,292,1127,584,-69,239,1
-1781,256,1132,440,46,135,1
-1654,229,1151,309,232,-32,1
-1642,172,1145,192,384,-232,1
-1679,120,1086,75,437,-436,1
-1775,127,923,-63,385,-614,1
-1834,159,755,-225,288,-733,1
-1897,90,592,-406,280,-774,0
-1771,-98,487,-594,334,-731,0
-1857,-120,405,-755,334,-631,0
-1964,-179,436,-864,219,-523,0
-1966,-274,524,-918,119,-405,0
-1915,-358,625,-927,-22,-294,0
-1875,-440,633,-910,-172,-188,0
-1816,-477,574,-886,-315,-83,0
-1853,-334,295,-865,-609,16,0
-1757,-442,433,-853,-738,126,0
-1685,-592,462,-822,-357,232,0
-1751,-666,306,-799,71,331,0
-1865,-655,238,-780,235,422,0
-1930,-613,242,-748,205,498,0
-1907,-558,293,-700,134,542,0
-1847,-506,329,-636,22,549,0
-1837,-487,367,-564,-96,531,0
-1843,-474,378,-491,-197,503,0
-1877,-474,345,-425,-248,482,0
-1901,-515,257,-381,-235,468,0
-1942,-561,152,-370,-175,458,0
-1944,-593,95,-387,-49,449,0
-1987,-604,128,-406,91,437,0
-2037,-601,142,-414,202,418,0
-2080,-588,182,-402,261,390,0
-2105,-563,271,-355,226,357,0
-2141,-551,321,-275,167,323,0
-2227,-551,283,-193,104,298,0
-2309,-579,198,-129,38,293,0
-2359,-589,141,-90,-37,299,0
-2344,-562,141,-65,-126,299,0
-2292,-565,175,-43,-197,279,0
-2210,-565,180,-28,-241,233,0
-2144,-557,187,-20,-239,172,0
-2092,-528,199,-13,-193,106,0
-2053,-498,197,-6,-106,49,0
-2023,-468,230,11,3,6,0
-2016,-460,272,39,94,-19,0
-2022,-443,279,74,166,-24,0
-2059,-422,262,103,190,-8,0
-2049,-388,218,118,137,20,0
-2063,-362,200,119,44,60,0
-2056,-360,132,102,-30,113,0
-2035,-332,106,68,-84,175,0
-1996,-332,120,30,-103,240,0
-1939,-344,164,-1,-85,298,0
-1884,-324,219,-22,-38,338,0
-1841,-290,250,-32,28,358,0
-1815,-267,281,-29,67,362,0
-1772,-259,273,-19,128,355,0
-1781,-260,270,-7,231,349,0
-1843,-298,233,3,325,355,0
-1917,-347,240,12,375,380,0
-1984,-361,283,31,384,416,0
-2049,-335,309,63,350,460,0
-2111,-303,349,105,276,505,0
-2170,-284,336,150,108,552,0
-2170,-278,340,191,-99,601,0
-2109,-255,364,233,-236,644,0
-2018,-230,358,270,-225,673,0
-2042,-251,312,294,-176,698,0
-2018,-276,224,293,-126,711,0
-1976,-274,207,266,-66,697,0
-1960,-279,231,237,35,659,0
-1989,-282,260,213,118,609,0
-2092,-263,287,208,132,572,0
-2197,-227,326,224,78,560,0
-2248,-206,369,256,-28,565,0
-2244,-167,364,286,-189,571,0
-2196,-127,335,300,-310,566,0
-2211,-147,279,282,-293,552,0
-2178,-138,175,228,-258,529,0
-2167,-129,163,155,-184,499,0
-2117,-114,166,87,-111,448,0
-2106,-59,225,42,-83,372,0
-2172,-23,275,18,-154,291,0
-2290,-23,278,-2,-279,235,0
-2292,-30,261,-38,-445,230,0
-2369,-91,304,-86,-515,301,0
-2471,-126,308,-128,-523,474,1
-2276,-231,450,-138,-459,702,1
-2236,-224,503,-77,-414,898,1
-2067,-174,599,46,-496,977,1
-2039,-213,633,207,-651,951,1
-1965,-223,515,341,-752,867,1
-1891,-179,360,397,-580,735,1
-1956,-248,256,351,-271,569,1
-2118,-303,195,223,91,378,1
-2364,-330,242,68,355,153,1
-2589,-366,347,-47,504,-114,1
-2897,-427,437,-100,546,-411,1
-3249,-407,563,-78,431,-702,1
-3520,-389,659,-16,204,-987,1
-3632,-372,684,81,-168,-1278,1
-3568,-307,707,163,-537,-1580,1
-3431,-244,663,217,-750,-1884,1
-3209,-244,615,215,-894,-2194,1
-2951,-204,605,155,-945,-2531,1
-2690,-178,571,47,-941,-2901,1
-2453,-164,529,-107,-873,-3289,1
-2299,-154,493,-295,-764,-3655,1
-2212,-168,516,-485,-650,-3956,1
-2093,-156,484,-657,-498,-4169,1
-2004,-153,467,-812,-331,-4275,1
-2002,-197,563,-911,-42,-4240,1
-2061,-186,624,-929,256,-4072,1
-1983,-186,696,-877,401,-3831,1
-1891,-214,708,-783,429,-3571,1
-1699,-188,640,-680,291,-3324,1
-1512,-119,512,-595,73,-3087,1
-1350,-145,396,-541,-57,-2826,1
-1176,-141,285,-520,-70,-2537,1
-1018,-117,238,-513,1,-2251,1
-902,-117,207,-507,57,-1981,1
-766,-120,203,-494,118,-1732,1
-649,-148,274,-455,203,-1506,1
-587,-133,293,-388,255,-1298,1
-584,-144,329,-304,302,-1084,1
-579,-130,288,-223,359,-856,1
-590,-126,221,-175,422,-621,1
-576,-151,161,-171,392,-398,1
-556,-206,87,-223,323,-188,1
-614,-244,96,-305,256,33,1
-613,-271,114,-396,208,272,1
-664,-319,143,-488,215,528,1
-707,-360,223,-573,220,789,1
