AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-819,216,1801,-295,749,441,0
-743,258,1731,-329,770,429,0
-688,294,1702,-364,812,405,0
-787,251,1772,-377,886,388,0
-904,117,1760,-370,937,396,0
-1015,38,1849,-349,1001,413,0
-1093,-4,1859,-305,963,435,0
-1052,14,1881,-242,850,436,0
-972,60,1904,-151,729,409,0
-603,128,1877,-48,596,410,0
-1061,220,1900,43,1156,523,0
-1107,169,1777,74,1323,623,0
-1233,318,1701,63,1065,706,0
-1388,325,1679,40,896,806,1
-1303,251,1665,1,891,902,1
-1207,108,1705,-48,1007,975,1
-1184,231,1514,-115,1106,997,1
-1145,240,1453,-210,979,957,1
-1052,251,1564,-277,709,875,1
-852,352,1781,-244,657,775,1
-881,400,1910,-110,944,701,1
-1068,501,1907,67,1108,692,1
-1167,642,1778,213,1081,751,1
-1181,670,1636,286,934,863,1
-1071,810,1400,278,1103,1043,1
-1212,672,1226,170,1572,1287,1
-1405,636,1150,-17,1882,1557,1
-1445,664,1089,-247,1957,1790,1
-1427,643,1081,-494,1908,1966,1
-1227,749,1000,-739,1865,2086,1
-1182,715,1018,-971,2035,2167,1
-1076,724,1253,-1127,2077,2188,1
-922,778,1449,-1154,2083,2123,1
-1219,568,1377,-1129,2250,2072,1
-1603,358,1245,-1129,2494,2137,1
-1786,300,1173,-1169,2783,2257,1
-2111,207,1326,-1215,2913,2409,1
-2341,256,1390,-1256,2740,2577,1
-2528,378,1475,-1287,2342,2748,1
-2497,499,1492,-1321,1806,2911,1
-2223,632,1521,-1358,1267,3016,1
-1858,683,1611,-1383,1037,3008,1
-1827,811,1620,-1424,1224,2904,1
-1729,897,1586,-1527,1580,2689,1
-1691,963,1544,-1698,1905,2324,1
-1680,1086,1518,-1905,2055,1837,1
-1690,1128,1497,-2134,2114,1273,1
-1912,1120,1421,-2382,1959,709,1
-1947,1134,1338,-2655,1791,227,1
-2205,1020,1191,-2960,1872,-144,1
-2604,918,1159,-3274,1981,-374,1
-2725,685,1227,-3548,1984,-555,1
-2467,450,1508,-3709,1717,-839,1
-2174,212,1714,-3704,1460,-1262,1
-1938,134,1749,-3587,1363,-1754,1
-1840,16,1557,-3471,1532,-2240,1
-2016,-157,1362,-3415,1812,-2658,1
-2234,-282,1117,-3429,2006,-2968,1
-2421,-362,897,-3513,2159,-3186,1
-2640,-559,798,-3622,2175,-3332,1
-2751,-673,833,-3705,2034,-3414,1
-2833,-795,986,-3709,1849,-3432,1
-2825,-874,1109,-3611,1617,-3403,1
-2889,-894,1165,-3439,1391,-3331,1
-2869,-1060,1173,-3218,1059,-3243,1
-2612,-1080,1264,-2942,726,-3201,1
-2502,-1076,1274,-2614,418,-3191,1
-2325,-1066,1126,-2283,226,-3186,1
-2127,-979,883,-2016,21,-3196,1
-2012,-1047,698,-1833,-37,-3197,1
-1979,-1110,539,-1722,45,-3163,1
-1887,-1185,469,-1663,67,-3128,1
-1937,-1301,549,-1603,66,-3107,1
-1909,-1306,615,-1516,-87,-3100,1
-1874,-1197,653,-1410,-301,-3097,1
-1807,-1292,662,-1294,-489,-3071,1
-1676,-1334,548,-1204,-592,-3026,1
-1492,-1328,502,-1131,-566,-2982,1
-1337,-1327,437,-1058,-443,-2966,1
-1292,-1434,409,-987,-214,-2941,1
-1124,-1374,421,-915,-20,-2935,1
-1073,-1440,389,-831,152,-2958,1
-1157,-1488,252,-789,305,-2965,1
-1279,-1505,256,-776,332,-2931,1
-1275,-1522,313,-750,321,-2863,1
-1256,-1493,363,-694,241,-2788,1
-1197,-1466,437,-606,114,-2696,1
-1140,-1494,392,-508,112,-2581,1
-890,-1494,421,-394,35,-2504,1
-618,-1554,558,-215,153,-2516,1
-262,-1616,518,21,287,-2670,1
-307,-1613,595,310,471,-2877,0
-646,-1431,364,595,761,-3016,0
-699,-760,130,782,893,-3045,0
-981,-1328,22,833,653,-2932,0
-1324,-1280,-83,808,1224,-2586,0
-952,-1757,-237,751,520,-2226,0
-830,-1923,-355,501,367,-1868,0
-637,-1649,-15,275,60,-1546,0
-592,-1400,32,63,392,-1235,0
-382,-1411,125,-70,494,-1049,0
-186,-1502,268,-142,497,-1006,0
-71,-1521,365,-152,503,-1060,0
-90,-1581,395,-129,453,-1157,0
-217,-1601,434,-80,289,-1236,0
-243,-1612,388,-27,19,-1276,0
-264,-1660,350,5,-183,-1267,0
-227,-1679,248,9,-292,-1211,0
-154,-1732,150,-23,-321,-1128,0
-61,-1766,108,-81,-260,-1038,0
33,-1814,132,-140,-111,-967,0
36,-1832,178,-181,36,-929,0
-28,-1864,209,-200,119,-910,0
-10,-1872,248,-192,76,-906,0
-8,-1893,308,-165,43,-914,0
-29,-1893,308,-134,-21,-925,0
13,-1907,286,-119,-103,-934,0
15,-1926,306,-114,-122,-938,0
40,-1970,302,-104,-128,-939,0
115,-1957,314,-73,-148,-954,0
197,-1950,335,-22,-145,-996,0
271,-1972,329,37,-114,-1057,0
273,-1968,302,88,-25,-1117,0
211,-1946,279,128,53,-1159,0
178,-1902,239,149,74,-1179,0
117,-1889,266,151,89,-1162,0
53,-1885,236,141,84,-1097,0
-13,-1874,203,109,-16,-1002,0
37,-1840,175,62,-99,-898,0
100,-1842,207,19,-154,-799,0
135,-1881,244,-4,-160,-706,0
154,-1907,311,1,-158,-617,0
240,-1967,411,48,-133,-555,0
346,-1954,471,143,-126,-549,0
334,-1900,486,262,-140,-585,0
310,-1883,444,370,-245,-628,0
314,-1850,397,438,-379,-660,0
313,-1841,292,454,-422,-659,0
305,-1855,174,405,-401,-616,0
347,-1870,111,300,-324,-552,0
329,-1875,116,169,-174,-475,0
312,-1887,146,43,-112,-395,0
332,-1902,227,-63,-87,-330,0
368,-1897,287,-139,-83,-282,0
397,-1899,383,-181,-94,-255,0
430,-1880,424,-189,-115,-243,0
474,-1909,460,-179,-124,-244,0
434,-1926,457,-158,-102,-243,0
408,-1955,351,-152,-160,-244,0
424,-1962,291,-171,-241,-253,0
481,-1976,272,-199,-255,-272,0
543,-1963,259,-229,-254,-313,0
544,-1956,287,-255,-225,-364,0
611,-2024,308,-279,-201,-430,0
644,-2029,349,-281,-135,-518,0
534,-2021,324,-261,-82,-592,0
544,-2060,261,-247,-106,-649,0
607,-2107,209,-250,-74,-712,0
628,-2092,175,-263,30,-780,0
561,-2059,175,-272,92,-844,0
491,-2010,216,-275,35,-894,0
471,-1967,266,-265,-65,-932,0
666,-2041,280,-254,-215,-944,0
364,-2010,270,-246,-9,-821,0
403,-2005,259,-239,192,-602,0
416,-2000,270,-241,308,-365,0
468,-1973,346,-233,463,-168,0
445,-1945,431,-190,387,-56,0
480,-1873,455,-120,91,-33,0
522,-1959,496,-43,-265,-50,0
493,-1947,323,5,-463,-14,0
647,-1873,155,-7,-476,53,0
