AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-1994,-362,376,-49,-128,10,0
-1993,-373,389,-58,-122,24,0
-1988,-357,393,-60,-122,33,0
-1973,-364,394,-57,-122,40,0
-1968,-368,399,-49,-119,39,0
-1974,-372,405,-41,-116,35,0
-1973,-369,404,-28,-123,29,0
-1979,-360,398,-19,-122,24,0
-1976,-359,402,-9,-119,25,0
-1978,-347,392,-1,-117,27,0
-1979,-341,414,1,-114,35,0
-2002,-343,405,3,-113,48,0
-2000,-343,393,-2,-118,62,0
-1989,-356,416,-10,-130,68,0
-1975,-344,409,-13,-128,66,0
-1973,-344,414,-15,-122,58,0
-1961,-355,448,-9,-125,46,0
-1945,-343,447,3,-127,28,0
-1962,-341,437,17,-125,14,0
-1957,-345,461,29,-116,8,0
-1964,-340,456,45,-104,7,0
-1986,-332,457,58,-95,16,0
-1991,-340,471,71,-93,32,0
-1997,-340,467,82,-101,49,0
-1996,-341,454,85,-111,65,0
-1940,-339,437,79,-107,67,0
-1975,-329,440,66,-92,59,0
-1984,-327,408,43,-111,53,0
-1943,-340,408,17,-113,42,0
-1932,-354,445,-6,-69,25,0
-1957,-372,492,-12,-62,10,0
-1940,-345,478,-8,-86,-8,0
-1936,-338,474,-6,-68,-26,0
-1970,-341,464,-4,-80,-34,0
-1967,-330,428,-12,-93,-32,0
-1986,-334,457,-25,-71,-23,0
-1996,-337,439,-37,-86,-9,0
-1962,-342,432,-53,-104,3,0
-1971,-345,462,-65,-90,5,0
-1976,-345,428,-74,-102,8,0
-1945,-358,448,-84,-93,7,0
-1932,-365,457,-84,-58,3,0
-1954,-364,472,-82,-39,3,0
-1965,-375,474,-80,-27,6,0
-1973,-373,467,-78,-25,12,0
-1961,-364,460,-76,-21,18,0
-1962,-365,455,-78,-5,21,0
-1984,-371,449,-82,-5,24,0
-1985,-368,435,-88,-15,27,0
-1972,-371,430,-96,-13,30,0
-1973,-375,437,-99,-7,33,0
-1972,-372,447,-94,9,42,0
-1990,-376,460,-84,23,55,0
-1994,-373,460,-69,14,69,0
-1979,-361,465,-54,5,76,0
-1962,-358,459,-38,10,79,0
-1962,-351,460,-27,24,79,0
-1968,-338,461,-19,28,79,0
-1986,-325,446,-18,18,82,0
-1995,-327,435,-32,26,92,0
-2003,-329,428,-56,22,106,0
-1986,-335,450,-77,12,114,0
-1964,-328,486,-78,10,112,0
-1950,-333,511,-60,22,104,0
-1952,-332,537,-28,45,95,0
-1952,-333,557,10,51,86,0
-1955,-318,536,46,42,74,0
-1958,-301,507,68,21,62,0
-1947,-296,486,74,8,52,0
-1961,-292,460,66,22,43,0
-1980,-281,454,45,11,40,0
-1950,-285,455,23,2,33,0
-1935,-314,482,8,15,18,0
-1943,-308,504,4,27,-1,0
-1966,-321,514,9,26,-10,0
-1952,-336,521,23,29,-15,0
-1958,-333,525,40,43,-18,0
-1966,-335,519,59,47,-18,0
-1967,-333,522,81,36,-21,0
-1945,-325,502,102,20,-30,0
-1934,-322,478,117,34,-43,0
-1955,-320,458,119,51,-55,0
-1967,-321,447,109,57,-58,0
-1972,-321,432,92,66,-56,0
-1979,-326,425,70,80,-49,0
-1984,-329,420,49,87,-39,0
-1980,-330,422,31,95,-31,0
-1984,-331,421,18,99,-27,0
-1981,-327,428,14,93,-29,0
-1962,-315,432,17,83,-38,0
-1939,-298,434,21,89,-56,0
-1950,-315,428,19,92,-86,0
-1888,-325,416,7,106,-119,0
-1941,-281,385,-20,153,-157,0
-2045,-319,361,-63,110,-179,0
-2001,-304,335,-113,59,-175,0
-1984,-332,360,-153,80,-148,0
-2012,-333,340,-196,116,-96,0
-2006,-338,353,-241,173,-32,0
-2025,-359,391,-271,208,8,1
-2085,-430,478,-284,250,26,1
-1939,-439,466,-274,319,39,1
-1918,-461,480,-243,335,22,1
-1929,-475,474,-202,370,1,1
-1972,-460,477,-153,387,-11,1
-2000,-458,448,-105,362,-17,1
-2000,-446,403,-61,349,-13,1
-2004,-417,351,-26,347,-3,1
-2024,-412,340,6,363,17,1
-2032,-401,303,33,366,42,1
-2056,-393,283,44,318,61,1
-2041,-383,254,46,278,81,1
-2029,-378,241,38,268,99,1
-2013,-366,255,31,261,111,1
-2006,-339,276,39,244,113,1
-2018,-361,271,49,212,112,1
-2010,-342,268,53,187,112,1
-1968,-352,291,60,185,102,1
-1955,-341,292,74,172,78,1
-1955,-341,308,93,175,49,1
-1981,-314,298,115,169,22,1
-1995,-320,288,131,159,8,1
-2004,-335,290,142,178,6,1
-2000,-322,276,150,183,8,1
-2007,-320,257,150,184,10,1
-2016,-341,250,145,189,20,1
-2025,-341,240,133,196,34,1
-2009,-343,243,123,200,44,1
-1990,-322,245,121,192,42,1
-1985,-341,237,117,173,32,1
-1986,-352,227,109,172,20,1
-1983,-342,234,105,173,4,1
-1976,-346,240,111,180,-13,1
-1985,-358,260,126,170,-31,1
-2012,-344,240,143,156,-37,1
-2034,-330,240,161,156,-25,1
-2052,-334,236,176,151,-2,1
-2042,-350,212,181,143,21,1
-2011,-331,184,171,137,33,1
-1985,-322,184,159,138,30,1
-1990,-326,182,145,141,18,1
-1996,-321,177,132,147,6,1
-2012,-318,180,121,148,2,1
-2021,-317,177,109,134,1,1
-2020,-329,163,93,141,7,1
-2003,-330,163,77,150,11,1
-1984,-334,175,67,164,5,1
-1992,-339,179,65,176,-3,1
-2006,-344,183,70,196,-6,1
-2014,-343,182,75,200,-6,1
-2021,-343,164,78,194,-8,1
-2026,-336,150,75,182,-6,1
-2065,-316,135,67,160,5,1
-2003,-317,109,55,148,21,1
-2017,-321,138,47,193,28,1
-2030,-319,148,46,166,36,1
-2013,-323,173,54,154,36,1
-2007,-334,161,66,143,28,1
-1993,-335,163,76,131,15,1
-1996,-330,148,84,123,3,1
-2003,-354,146,84,129,-4,1
-2007,-354,146,81,135,-4,1
-2008,-359,149,81,134,-2,1
-2000,-371,151,81,131,-4,1
-1998,-376,142,80,131,-6,1
-2013,-365,134,79,130,-7,1
-2025,-359,118,74,120,-5,1
-2018,-361,121,66,130,2,1
-2029,-351,146,67,141,16,1
-2023,-363,125,62,147,31,1
-2016,-363,118,55,137,36,1
-1990,-364,119,50,130,31,1
-2006,-369,117,50,132,20,1
-2013,-359,115,53,135,13,1
-2017,-342,105,57,126,8,1
-2021,-340,80,51,120,9,1
-2025,-339,69,39,114,10,1
-2032,-333,66,27,107,19,1
-2032,-319,68,15,102,27,1
-2037,-314,58,5,82,36,1
-2040,-326,73,-1,82,49,1
-2034,-306,70,-6,77,66,1
-2018,-313,69,-8,74,74,1
-2005,-311,65,-11,63,71,1
-1982,-320,75,-12,60,55,1
-1989,-322,71,-7,64,31,1
-2003,-317,63,-2,57,12,1
-2016,-307,51,0,49,1,1
-2010,-300,30,-1,32,-2,1
-2033,-317,23,-12,37,5,1
-2034,-309,14,-24,35,17,1
-2022,-301,15,-35,19,22,1
-2007,-304,13,-44,-1,18,1
-2006,-318,18,-49,-5,9,1
-2013,-316,33,-49,-11,2,1
-2010,-318,36,-41,-12,-5,1
-2012,-317,49,-28,-24,-15,1
-2023,-314,37,-10,-47,-24,1
-2030,-304,11,-1,-54,-24,1
-2036,-300,12,0,-74,-20,1
-2036,-306,6,-2,-83,-12,1
-2024,-305,7,-6,-90,-6,1
-2029,-311,13,-9,-83,-3,1
-2023,-309,26,-7,-88,-2,1
-2023,-313,35,-3,-98,-5,1
-2012,-318,33,-2,-113,-13,1
-2011,-326,36,0,-105,-20,1
-2021,-326,61,5,-97,-21,1
-2022,-343,72,15,-104,-18,1
-2019,-329,60,21,-120,-16,1
-2009,-328,59,23,-130,-19,1
-2020,-336,66,23,-133,-20,1
-2026,-334,75,21,-142,-19,1
-2026,-332,81,20,-155,-18,1
-2029,-336,90,17,-169,-14,1
-2015,-336,95,13,-167,-7,1
-2014,-336,101,6,-164,-2,1
-2002,-343,110,-2,-164,-1,1
-2001,-351,129,-6,-156,-4,1
-2000,-336,148,-4,-150,-10,1
-1992,-354,149,-2,-154,-23,1
-2001,-340,134,-5,-152,-33,1
-2011,-314,147,-8,-142,-34,1
-2028,-320,141,-13,-136,-30,1
-2038,-311,138,-23,-133,-15,1
-2032,-306,143,-33,-141,2,1
-2018,-304,149,-41,-149,14,1
-2018,-310,141,-52,-154,23,1
-2008,-310,133,-66,-160,30,1
-1984,-334,144,-83,-124,28,1
-2041,-345,155,-95,-109,29,1
-1996,-358,183,-102,-127,30,1
-1971,-369,181,-101,-107,19,1
-2018,-391,193,-94,-96,13,1
-1959,-388,181,-89,-107,8,1
-2012,-379,161,-90,-81,5,1
-1977,-397,128,-101,-93,6,1
-2012,-398,125,-114,-79,5,1
-2001,-409,129,-136,-72,6,1
-2011,-410,145,-150,-54,13,1
-2007,-432,184,-147,-23,26,1
-2016,-426,209,-130,-12,37,1
-2016,-431,220,-104,-18,46,1
-2024,-426,217,-73,-33,54,1
-2008,-406,201,-45,-59,53,1
-2022,-389,169,-24,-75,53,1
-2050,-351,161,-16,-99,59,1
-2034,-335,108,-32,-136,64,1
