AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-2018,257,77,16,-31,11
-2024,251,49,6,-24,16
-2016,261,59,-5,-5,30
-2039,258,57,-15,24,50
-2041,249,73,-19,26,73
-2040,267,92,-16,25,86
-2041,264,93,-5,3,87
-2043,256,75,6,-30,79
-2003,252,65,15,-44,63
-1977,240,54,25,-41,39
-1985,245,43,32,-41,12
-1993,261,28,31,-32,-4
-2022,273,28,23,-16,-2
-2039,286,52,15,4,21
-2051,286,39,7,17,51
-2054,257,31,-6,-4,81
-2014,254,49,-15,-29,98
-1984,256,52,-14,-34,100
-1976,239,67,-4,-30,93
-1975,249,87,18,-18,79
-1977,257,89,45,-19,59
-1968,286,57,64,-48,38
-1988,293,39,66,-50,33
-2010,295,49,65,-3,55
-2040,296,49,60,54,103
-2092,269,71,59,94,174
-2035,236,98,71,97,243
-2067,278,103,111,39,295
-2075,271,120,169,-55,345
-2042,222,123,239,37,417
-2136,275,232,354,126,511
-2123,183,240,508,115,589
-2072,166,91,640,-72,614
-2171,175,-59,707,-187,575
-1961,206,-146,700,-204,514
-2067,91,-56,704,-36,482
-2179,76,85,776,5,475
-2352,-69,289,944,-27,463
-2502,-18,341,1178,-255,454
-2612,-4,263,1400,-459,431
-2678,-9,153,1547,-660,382
-2819,-56,80,1612,-784,303
-2888,-109,173,1650,-844,175
-2910,-76,361,1736,-855,-42
-3027,-14,618,1906,-731,-329
-3172,154,828,2129,-634,-678
-3041,477,832,2319,-565,-1143
-3115,643,621,2339,-428,-1732
-3237,927,465,2114,-613,-2381
-3440,1060,244,1658,-1049,-3048
-3552,1119,106,991,-1568,-3626
-3530,1148,203,235,-2069,-4085
-3369,1080,324,-515,-2485,-4434
-3069,982,460,-1203,-2684,-4688
-2705,843,629,-1755,-2654,-4873
-2344,641,738,-2171,-2456,-5026
-1982,435,744,-2492,-2126,-5175
-1842,320,725,-2757,-1748,-5302
-1813,213,628,-3016,-1456,-5372
-1794,147,594,-3288,-1315,-5363
-1855,212,633,-3547,-1273,-5234
-1975,373,567,-3789,-1323,-4955
-2079,531,439,-4075,-1574,-4523
-2195,672,227,-4449,-1927,-3922
-2254,754,-110,-4945,-2393,-3122
-2042,801,-394,-5481,-2699,-2191
-1637,776,-582,-5978,-2749,-1153
-1416,664,-629,-6359,-2322,-21
-1167,568,-703,-6618,-1729,1122
-928,600,-793,-6800,-1239,2130
-569,468,-971,-6942,-912,2948
-8,310,-863,-7001,-555,3507
491,285,-699,-6910,-344,3743
466,-71,-587,-6699,-287,3825
591,-466,-69,-6257,-342,3843
631,-402,333,-5471,-717,3741
332,-482,206,-4489,-1382,3664
-535,-285,-405,-3485,-1980,3884
-978,-169,-439,-2555,-2533,4475
-872,-14,-1061,-1688,-2396,5261
-120,-331,-1915,-897,-1484,5958
554,-636,-2425,-240,-514,6321
344,-574,-2091,130,529,6340
-528,-832,-1378,585,590,6190
-976,-726,-1427,1248,-22,5957
-1241,-708,-1015,1953,-1050,5620
-1293,-332,-1647,2403,-1571,5191
