AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1989,-575,156,17,-15,3
-1967,-590,168,7,-7,12
-1944,-595,175,4,0,12
-1924,-599,198,11,7,5
-1920,-595,206,27,14,-10
-1936,-592,184,39,8,-23
-1950,-592,174,45,-7,-26
-1966,-588,170,45,-21,-18
-1970,-584,173,38,-37,-3
-1964,-592,166,27,-42,14
-1944,-585,167,17,-31,28
-1920,-590,170,10,-10,33
-1936,-583,167,5,11,33
-1935,-593,195,7,10,26
-1946,-589,195,15,-1,14
-1950,-590,193,25,-20,3
-1955,-592,187,32,-24,-2
-1957,-590,178,37,-7,-3
-1951,-589,178,40,-7,-3
-1954,-587,175,41,-14,-3
-1958,-585,166,39,-21,0
-1948,-582,168,37,-23,4
-1941,-588,181,37,-24,2
-1934,-586,202,49,-41,-6
-1936,-587,200,65,-56,-17
-1953,-582,201,79,-86,-27
-1972,-570,201,93,-117,-29
-1970,-578,189,100,-140,-21
-1955,-598,181,99,-153,-14
-1952,-612,208,105,-173,-11
-1953,-609,229,128,-203,-13
-1962,-601,223,156,-238,-18
-1965,-596,216,179,-266,-17
-1971,-593,190,189,-268,-10
-1961,-592,181,181,-249,8
-1974,-602,166,162,-185,29
-1987,-571,164,137,-134,50
-1943,-578,213,130,-119,54
-1925,-588,253,144,-121,36
-1961,-569,281,177,-142,9
-1975,-563,280,217,-173,-13
-1997,-541,248,247,-213,-27
-1997,-532,240,259,-254,-32
-2009,-542,236,255,-267,-32
-1994,-555,250,244,-256,-28
-1964,-545,238,221,-184,-24
-1970,-526,238,187,-64,-29
-1957,-521,253,155,38,-55
-1940,-529,282,134,109,-120
-1990,-505,271,116,118,-206
-1973,-557,294,103,184,-309
-2041,-581,310,100,219,-429
-2114,-589,279,94,230,-543
-2150,-617,305,96,265,-654
-2239,-617,286,110,286,-760
-2275,-644,284,130,293,-863
-2272,-698,285,160,304,-991
-2235,-734,309,217,327,-1169
-2182,-805,300,294,335,-1394
-2226,-827,235,356,396,-1631
-2285,-871,136,379,489,-1846
-2202,-972,124,388,573,-2079
-2091,-1115,145,412,613,-2382
-2176,-1207,133,460,644,-2730
-2258,-1303,116,521,566,-3076
-2227,-1453,55,563,464,-3414
-2224,-1514,-44,543,343,-3720
-2187,-1526,-27,481,262,-3976
-1972,-1628,-27,388,200,-4225
-1806,-1733,-43,267,233,-4469
-1627,-1892,19,144,374,-4691
-1489,-2075,35,23,544,-4888
-1438,-2251,25,-99,605,-5031
-1440,-2306,28,-221,696,-5108
-1242,-2295,33,-364,590,-5104
-1140,-2286,41,-515,475,-4985
-912,-2256,44,-655,410,-4768
-654,-2245,219,-733,351,-4497
-380,-2131,225,-729,466,-4191
-137,-2092,262,-669,699,-3865
-14,-2003,328,-557,924,-3499
24,-1927,366,-413,1091,-3081
45,-1917,367,-281,1090,-2635
72,-1888,420,-167,943,-2187
142,-1833,492,-48,669,-1748
311,-1783,493,70,373,-1344
483,-1667,505,169,-13,-971
707,-1531,342,221,-409,-604
984,-1453,157,195,-628,-231
1337,-1360,-46,122,-539,125
1869,-1294,-121,42,-112,421
1770,-1246,14,20,649,716
1266,-1247,97,20,1237,1094
623,-1220,74,-15,1431,1588
-46,-1191,270,-52,1282,2210
-804,-1229,378,-72,830,3037
-1450,-1241,305,-99,177,4044
-1909,-1374,230,-143,-475,5191
-2096,-1396,-45,-216,-1025,6372
-2299,-1415,-273,-319,-1410,7515
-2604,-1433,-580,-507,-1695,8650
-2858,-1412,-723,-721,-1898,9690
-2181,-1720,-407,-787,-2127,10309
-968,-1442,338,-505,-2646,10125
-984,-1270,1067,160,-3390,9365
-1330,-760,345,834,-3711,8588
-1674,-199,-68,1358,-3540,7973
-1253,292,-471,1378,-2723,7388
-586,991,-470,1138,-1512,6536
-216,1269,-257,778,176,5347
-149,1490,161,440,1866,3769
-720,1597,416,233,3296,1944
-1706,1424,288,122,4259,160
-2824,1212,116,71,4464,-1445
-3848,1225,-135,64,3872,-2749
-4465,998,-428,-4,2741,-3706
-4571,877,-562,-183,1187,-4422
-4292,772,-520,-421,-336,-4971
-3599,675,-373,-622,-1541,-5492
-2749,542,-297,-731,-2222,-6101
-1948,310,-195,-763,-2295,-6805
