AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-2083,-678,-171,-155,-111,56
-2044,-682,-127,-165,-174,96
-1981,-707,-95,-148,-181,113
-1891,-716,-95,-115,-164,102
-1840,-719,-89,-72,-103,63
-1819,-699,-118,-32,-21,14
-1835,-698,-124,-6,42,-41
-1872,-692,-120,12,59,-83
-1904,-667,-95,26,52,-107
-1946,-655,-67,41,43,-101
-1992,-645,-60,55,30,-66
-2020,-640,-44,69,8,-10
-2024,-610,-80,77,22,56
-2022,-591,-136,66,30,124
-2002,-618,-182,32,30,176
-1968,-628,-211,-20,21,212
-1918,-622,-188,-70,25,224
-1870,-623,-192,-108,75,216
-1848,-635,-184,-135,125,192
-1865,-648,-168,-148,196,160
-1875,-651,-132,-136,243,123
-1894,-642,-119,-111,272,80
-1898,-626,-149,-90,290,40
-1908,-609,-188,-83,308,6
-1910,-588,-202,-92,308,-10
-1933,-615,-184,-107,321,-11
-1998,-607,-178,-116,299,7
-2007,-593,-164,-115,244,36
-2003,-607,-137,-98,181,65
-1989,-593,-138,-74,136,90
-1946,-594,-156,-49,119,104
-1909,-576,-162,-28,99,103
-1876,-567,-163,-15,94,87
-1875,-580,-186,-17,105,72
-1890,-574,-244,-36,128,64
-1924,-576,-274,-74,160,74
-1951,-573,-270,-116,184,96
-1981,-577,-242,-150,192,126
-1972,-587,-207,-165,188,154
-1966,-594,-181,-163,178,173
-1966,-567,-184,-148,137,185
-1977,-579,-177,-129,96,193
-1990,-593,-198,-114,63,200
-1981,-592,-219,-109,36,204
-1967,-593,-250,-119,20,199
-1953,-579,-282,-149,-6,185
-1951,-561,-307,-198,-9,168
-2064,-546,-345,-265,11,173
-2180,-575,-393,-359,29,214
-2274,-629,-412,-483,87,283
-2426,-680,-378,-624,177,377
-2595,-709,-345,-767,272,491
-2693,-870,-331,-893,361,593
-2701,-912,-252,-975,323,616
-2777,-946,-135,-990,153,554
-2956,-1033,-149,-959,-112,441
-3052,-1052,-236,-935,-382,306
-2983,-1139,-365,-963,-443,136
-3019,-1205,-592,-1069,-279,-71
-3140,-1290,-735,-1232,4,-298
-3233,-1385,-807,-1386,343,-563
-3388,-1546,-791,-1467,682,-894
-3568,-1608,-707,-1409,794,-1319
-3703,-1609,-657,-1239,669,-1786
-3913,-1604,-742,-999,325,-2262
-3940,-1548,-780,-732,-72,-2724
-3826,-1394,-889,-475,-386,-3186
-3616,-1279,-992,-257,-610,-3635
-3376,-1138,-1102,-79,-733,-4050
-3067,-1101,-1182,59,-667,-4415
-2820,-1129,-1233,174,-517,-4731
-2646,-1114,-1220,292,-390,-4980
-2506,-1075,-1219,444,-261,-5144
-2367,-982,-1339,620,-160,-5222
-2054,-990,-1345,833,54,-5231
-1847,-929,-1170,1160,302,-5163
-1799,-760,-910,1627,356,-4989
-1807,-620,-613,2193,116,-4705
-1736,-393,-641,2752,-251,-4346
-1499,-126,-484,3279,-418,-3930
-1331,27,-584,3665,-1000,-3503
-1052,69,-811,3822,-1407,-3076
-660,118,-1019,3784,-1509,-2678
-159,253,-1223,3584,-1419,-2330
174,337,-1277,3275,-1100,-1996
194,367,-1288,2932,-678,-1645
142,423,-1164,2576,-505,-1271
296,513,-873,2256,-404,-912
174,574,-557,2020,-293,-547
65,534,-436,1842,-363,-168
-6,523,-387,1689,-663,230
61,491,-347,1546,-940,625
230,443,-288,1412,-1150,980
439,396,-271,1283,-1231,1270
629,343,-272,1147,-1158,1485
699,279,-269,1002,-947,1640
756,220,-282,854,-668,1751
807,193,-193,732,-311,1819
746,159,-35,672,65,1861
569,103,81,669,391,1903
342,86,154,705,603,1970
27,113,170,761,682,2091
-350,114,287,832,645,2295
-728,119,367,930,481,2611
-964,89,429,1050,304,3025
-1262,-50,452,1186,253,3525
-1614,-233,402,1304,303,4088
-1809,-437,411,1395,342,4641
-2005,-618,482,1483,306,5113
-2103,-820,774,1612,187,5453
-2148,-1075,1148,1853,68,5622
-2190,-1216,1411,2240,-135,5581
-2309,-1234,1487,2751,-283,5349
-2459,-1250,1436,3306,-100,4963
-2679,-1211,1376,3815,273,4453
-2912,-1070,1404,4254,637,3829
-3493,-890,1356,4598,854,3157
-4102,-807,1392,4827,745,2508
-4517,-742,1387,4920,456,1886
-4677,-603,1454,4889,6,1255
-4656,-410,1632,4791,-473,603
-4377,-191,1826,4667,-694,-50
-3900,36,2022,4514,-381,-723
-3660,-52,1983,4268,395,-1406
-3749,-158,2102,3955,940,-2051
-4134,-159,2366,3688,1178,-2586
-4646,-131,2587,3491,1077,-2954
-4955,-61,2710,3330,679,-3169
-5058,68,2563,3124,74,-3275
-4896,230,2386,2828,-575,-3315
-4578,329,2253,2473,-1031,-3325
-4266,366,2190,2104,-1314,-3328
-3723,420,2371,1812,-1426,-3384
-2985,607,2642,1681,-1282,-3608
-2407,661,2662,1639,-1128,-4031
-2138,732,2570,1580,-1047,-4541
-2034,766,2356,1450,-885,-5008
-2053,802,2115,1228,-714,-5363
-2129,925,1904,928,-640,-5568
-2090,1025,1728,581,-681,-5626
-2036,1027,1614,206,-733,-5545
-2024,1127,1512,-156,-794,-5339
-1867,1171,1551,-521,-853,-5004
-1792,1104,1519,-854,-962,-4580
-1564,1203,1607,-1154,-1072,-4106
-1412,1127,1587,-1399,-1056,-3604
-1118,1108,1535,-1606,-1251,-3129
-723,1090,1525,-1766,-1475,-2726
-431,1047,1385,-1893,-1584,-2386
-47,980,1148,-2023,-1638,-2095
366,791,962,-2173,-1430,-1845
759,695,856,-2317,-931,-1641
941,632,756,-2441,-170,-1459
840,506,686,-2553,545,-1271
577,412,675,-2663,1052,-1059
373,396,725,-2751,1142,-828
80,324,821,-2824,856,-561
-128,278,845,-2868,365,-227
-329,229,812,-2900,-124,192
-410,174,658,-2935,-536,681
-409,77,510,-2988,-844,1195
-484,-19,398,-3048,-1027,1709
-385,-94,257,-3104,-1155,2184
-288,-162,225,-3145,-1200,2583
-259,-268,225,-3149,-1186,2918
-195,-289,86,-3143,-1126,3188
-228,-395,-36,-3156,-1014,3411
-293,-525,-182,-3197,-776,3601
-302,-588,-220,-3255,-547,3742
-506,-652,-200,-3314,-397,3839
-737,-675,-107,-3321,-459,3903
-1029,-761,218,-3221,-731,3945
-1057,-641,551,-2947,-1161,3970
-1043,-473,622,-2550,-1465,3984
-1180,-494,514,-2140,-1557,4028
-1205,-451,272,-1806,-1492,4096
-1062,-372,-64,-1623,-1126,4129
-1066,-306,-256,-1608,-441,4104
-1481,-216,-262,-1709,181,4054
-2006,-50,-251,-1864,370,4025
-2514,90,-209,-2031,141,4037
-3088,38,-363,-2190,-173,4136
