AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-2068,-128,120,7,78,-22
-2065,-124,110,15,64,-17
-2067,-133,110,21,41,-16
-2067,-129,100,26,5,-17
-2047,-130,105,30,-38,-24
-2010,-138,96,31,-72,-36
-1993,-140,95,29,-75,-52
-1989,-133,91,25,-60,-63
-1992,-134,88,19,-28,-68
-2008,-140,89,14,3,-62
-2034,-134,99,11,29,-48
-2054,-132,100,13,49,-25
-2068,-133,106,19,41,-2
-2064,-140,120,29,16,17
-2054,-140,122,43,-7,28
-2034,-133,123,57,-34,29
-2003,-126,112,63,-44,20
-1997,-120,84,60,-28,8
-2005,-104,52,40,-12,-3
-2019,-107,35,4,-8,-12
-2039,-117,30,-44,11,-15
-2075,-120,47,-89,40,-10
-2083,-136,71,-127,43,-3
-2082,-141,82,-152,38,5
-2082,-163,95,-168,30,12
-2076,-187,100,-175,32,15
-2063,-191,95,-176,30,15
-2036,-198,79,-176,42,7
-2036,-199,65,-180,76,-6
-2050,-184,62,-187,83,-20
-2037,-180,31,-210,81,-34
-2063,-193,-4,-265,142,-48
-2137,-220,-20,-351,212,-50
-2223,-238,-15,-453,259,-36
-2262,-248,-20,-558,283,-14
-2271,-246,-26,-658,268,2
-2243,-253,-7,-744,231,7
-2187,-242,3,-815,220,0
-2105,-245,-21,-879,267,-25
-2022,-276,-12,-944,405,-67
-2116,-274,-67,-1006,559,-107
-2118,-280,-63,-1067,644,-143
-2175,-317,-8,-1105,674,-179
-2228,-313,-1,-1106,662,-213
-2210,-323,38,-1076,536,-246
-2166,-321,44,-1020,429,-281
-2110,-292,33,-952,332,-314
-2037,-299,-11,-888,264,-350
-1985,-315,-33,-834,252,-381
-1968,-299,-36,-780,302,-401
-1959,-291,-33,-721,378,-407
-1989,-267,-21,-657,435,-399
-2026,-263,-2,-584,465,-369
-2055,-259,-6,-517,476,-328
-2096,-282,-44,-465,449,-279
-2122,-295,-86,-435,378,-224
-2074,-263,-103,-422,278,-179
-2016,-242,-83,-407,223,-157
-1941,-234,-117,-400,169,-156
-1901,-248,-152,-414,147,-177
-1908,-258,-187,-448,156,-199
-1938,-252,-236,-501,167,-216
-1936,-268,-278,-577,185,-222
-1946,-300,-288,-670,276,-217
-1958,-291,-317,-772,382,-201
-1967,-292,-329,-880,478,-180
-2010,-267,-317,-985,516,-158
-2117,-279,-296,-1076,454,-134
-2134,-349,-215,-1147,336,-114
-2144,-374,-132,-1183,235,-100
-2097,-372,-132,-1205,202,-100
-2031,-348,-230,-1233,253,-116
-1985,-268,-309,-1283,223,-158
-1902,-335,-314,-1355,286,-225
-1854,-394,-380,-1455,508,-311
-1880,-358,-451,-1575,636,-396
-1867,-354,-429,-1696,739,-467
-1915,-320,-413,-1799,845,-523
-1928,-271,-451,-1888,841,-570
-1999,-218,-478,-1987,744,-604
-2014,-305,-544,-2118,678,-616
-2007,-442,-598,-2287,622,-615
-1943,-382,-604,-2452,532,-618
-1854,-333,-517,-2579,412,-649
-1663,-456,-569,-2686,357,-667
-1922,-287,-653,-2790,352,-673
-1914,-294,-617,-2903,277,-655
-2044,-302,-733,-3055,264,-607
-2137,-187,-745,-3230,118,-518
-2104,-242,-754,-3407,17,-402
-2028,-256,-797,-3580,17,-291
-1933,-271,-652,-3691,7,-217
-1942,-367,-612,-3735,62,-168
-2059,-351,-468,-3709,-32,-117
-2216,-372,-328,-3587,-250,-19
-2239,-237,-441,-3430,-549,132
-2140,-205,-427,-3250,-920,296
-1890,-232,-649,-3055,-934,451
-1560,-279,-594,-2879,-717,519
-1519,-242,-465,-2635,-410,514
-1783,-175,-519,-2393,-240,540
-1951,-146,-519,-2159,-209,621
-1968,-14,-492,-1911,-217,712
-1875,90,-582,-1683,-372,755
-1760,201,-761,-1518,-479,745
-1664,207,-684,-1403,-524,690
-1672,269,-770,-1261,-487,607
-1763,237,-655,-1116,-533,524
-1781,224,-594,-953,-600,445
-1797,268,-547,-748,-642,374
-1857,328,-584,-545,-623,341
-1918,431,-616,-358,-593,350
-1970,469,-605,-184,-490,401
-2010,533,-719,-33,-340,470
-1984,651,-759,99,-303,517
-1978,672,-796,225,-315,543
-1920,717,-884,337,-278,543
-1879,704,-884,487,-145,515
-1956,727,-826,650,-71,468
-2029,742,-817,874,-68,437
-1981,704,-809,1125,-48,400
-2000,769,-846,1404,19,354
-2056,866,-952,1676,-37,311
-1873,818,-1041,1932,-82,256
-1748,687,-859,2248,75,150
-2042,703,-630,2659,202,86
-2189,592,-522,3123,275,112
-2256,577,-258,3627,395,130
-2415,666,-219,4126,313,126
-2399,632,-321,4526,195,98
-2186,553,-162,4914,111,9
-1979,366,-219,5275,128,-168
-1856,151,-259,5623,153,-398
-1783,-29,-44,6073,125,-617
-1758,-9,49,6646,168,-760
-1941,-240,539,7332,264,-760
-1710,-421,123,7964,566,-633
-1406,-540,224,8818,909,-541
-1697,-592,-9,9414,947,-478
-1947,-630,-147,9935,563,-374
-1981,-139,-360,10436,-114,-281
-1830,-631,-737,10768,-502,-226
-1769,-902,-1229,10828,-343,-108
-1614,-612,-1018,10861,-164,87
-1333,-753,-1386,10801,404,262
-1303,-480,-1382,10597,770,354
-1318,-71,-1288,10324,551,291
-1657,154,-1625,9845,-18,158
-2150,501,-1842,9061,-647,90
-2428,689,-2053,8063,-990,128
-2266,1025,-2021,6876,-1209,232
-2000,1324,-2061,5584,-1076,300
-2064,1339,-1579,4237,-844,412
-2043,1281,-1391,2977,-724,517
-1919,1235,-837,1935,-636,608
-1759,1184,-169,1243,-608,630
-1705,1118,332,882,-604,620
-1573,1101,433,766,-550,585
-1609,1042,304,679,-466,538
-1779,1017,350,599,-455,525
-1854,856,79,457,-496,541
-1948,762,-29,198,-556,588
-1969,544,154,-111,-658,655
-1985,348,389,-421,-732,724
-1960,228,507,-734,-870,780
-1872,136,541,-1068,-1049,809
-1760,73,540,-1420,-1219,807
-1559,-3,625,-1744,-1323,801
-1745,-30,465,-2016,-1323,823
-1906,-305,535,-2240,-1126,854
-1991,-592,675,-2429,-851,949
-2276,-660,740,-2534,-899,1066
-2133,-1060,1505,-2528,-1724,1231
-1697,-1336,1712,-2369,-1265,1361
-1583,-1262,1275,-2299,-419,1363
-1729,-974,1072,-2317,26,1281
-1797,-860,1057,-2330,71,1167
-1848,-856,1066,-2323,35,1046
-1895,-812,996,-2312,103,946
-2041,-725,820,-2326,300,888
-2289,-700,567,-2394,529,897
-2471,-741,358,-2523,763,962
-2595,-775,225,-2693,945,1056
-2635,-818,220,-2863,1001,1140
-2625,-813,340,-2975,961,1193
-2507,-850,614,-2977,763,1181
-2364,-839,922,-2816,427,1084
-2231,-719,1211,-2526,-7,955
-2217,-629,1160,-2180,-456,842
-2286,-642,764,-1876,-748,776
-2229,-749,413,-1696,-765,761
-2027,-857,242,-1631,-437,729
-1844,-851,116,-1645,81,632
-1767,-794,35,-1711,631,473
-1767,-752,11,-1794,1034,274
-1831,-767,137,-1856,1263,62
-1938,-791,306,-1860,1372,-141
-2099,-771,487,-1786,1324,-314
-2259,-707,664,-1625,1054,-434
-2312,-613,681,-1406,674,-499
-2313,-539,610,-1184,259,-514
-2282,-473,475,-990,-56,-478
-2194,-421,280,-857,-226,-409
-2073,-424,99,-799,-206,-328
-1989,-444,11,-797,-13,-251
-1969,-444,-3,-822,257,-188
-2024,-426,32,-847,481,-130
-2100,-402,74,-856,534,-76
-2181,-390,152,-839,435,-18
-2182,-402,232,-789,266,37
-2151,-397,262,-708,84,74
-2075,-381,203,-611,-97,85
-1996,-355,78,-527,-238,66
-1945,-346,14,-461,-272,31
-1917,-351,-4,-408,-193,-11
-1897,-351,4,-353,-69,-57
-1921,-334,25,-297,69,-99
-1945,-316,56,-237,141,-139
-1962,-314,88,-175,155,-173
-2035,-314,105,-113,154,-187
-2111,-285,98,-61,108,-172
-2160,-248,66,-27,-20,-133
-2170,-231,-61,-30,-201,-81
-2136,-245,-178,-85,-266,-22
-2086,-267,-189,-165,-205,37
-2017,-276,-166,-236,-71,83
-1975,-259,-115,-283,50,102
-1986,-244,-26,-292,108,100
-1990,-266,83,-259,116,84
-1986,-284,159,-191,117,61
-1976,-290,198,-104,83,30
-1972,-275,215,-9,44,2
-1983,-257,180,76,23,-16
-2026,-229,77,123,-31,-18
-2026,-236,7,121,-88,-6
-2024,-245,-21,83,-74,12
-2050,-232,-39,19,0,39
-2096,-209,-20,-51,69,77
-2109,-212,23,-112,64,112
-2101,-208,57,-160,40,139
-2062,-209,83,-197,28,152
-2025,-234,108,-222,46,150
-2009,-246,78,-239,79,137
-2025,-239,38,-258,94,121
-2021,-234,9,-280,112,112
-2010,-261,7,-306,147,100
-2033,-275,22,-327,200,90
-2066,-258,36,-342,222,89
-2095,-262,82,-347,183,93
-2099,-288,133,-338,96,96
-2097,-325,159,-321,21,103
-2069,-338,149,-308,-16,110
-2051,-326,101,-309,8,112
-2047,-320,62,-330,78,113
-2036,-326,41,-359,129,105
-2037,-320,35,-392,125,86
-2008,-319,34,-427,102,58
-2025,-303,34,-468,55,28
-2031,-306,14,-529,-31,-1
-2076,-352,27,-609,-34,-16
-2124,-392,36,-704,60,-5
-2175,-403,55,-792,194,29
-2194,-393,65,-871,319,74
-2205,-374,54,-941,377,110
-2205,-388,83,-998,337,124
-2111,-437,130,-1030,229,97
-2037,-447,119,-1046,99,29
-2027,-458,109,-1066,-49,-56
-1972,-536,120,-1091,-65,-135
-1983,-568,82,-1127,62,-204
-1999,-546,47,-1179,204,-259
-2058,-528,49,-1234,271,-306
-2177,-499,62,-1279,283,-330
-2241,-461,44,-1321,152,-325
-2186,-470,70,-1363,2,-307
-2258,-411,-15,-1422,-73,-265
-2259,-396,-142,-1528,-218,-195
-2212,-415,-140,-1675,-186,-111
-2242,-356,-229,-1860,-89,-24
-2202,-417,-270,-2078,27,37
-2118,-584,-268,-2313,65,48
-2002,-545,-245,-2535,-29,11
-1894,-538,-184,-2730,-107,-56
-1840,-544,-183,-2918,-131,-123
-1884,-611,-223,-3108,-102,-174
-1953,-625,-185,-3303,57,-193
-1941,-626,-166,-3482,195,-166
-1919,-680,-37,-3599,304,-129
-1968,-530,-13,-3648,352,-84
-2083,-458,-132,-3692,314,7
-2104,-302,-386,-3813,375,146
-2220,-145,-469,-4012,359,319
-2261,-227,-631,-4255,475,512
-2035,-255,-474,-4477,481,616
-1868,-382,-273,-4560,534,598
-1749,-522,-35,-4497,612,480
