AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1956,-333,-152,-14,51,12
-1970,-348,-140,1,130,8
-1956,-341,-82,29,157,-5
-1969,-340,-58,68,171,-27
-1995,-340,-73,100,137,-52
-2025,-308,-99,114,61,-68
-2032,-285,-127,110,-1,-72
-2019,-296,-153,88,-38,-72
-1993,-314,-161,60,-31,-67
-1954,-323,-159,32,16,-68
-1948,-337,-141,14,79,-71
-1957,-360,-85,18,132,-72
-1978,-376,-31,48,164,-68
-1999,-365,-23,97,154,-63
-2025,-347,-42,144,74,-52
-2032,-363,-86,171,-4,-31
-2013,-362,-143,172,8,-6
-1968,-327,-182,152,8,3
-1974,-303,-176,124,-35,-3
-1994,-331,-177,88,-58,-7
-1999,-341,-187,44,-59,-2
-1964,-347,-153,8,-48,4
-1952,-362,-128,-15,11,6
-1970,-367,-131,-29,18,9
-1960,-369,-114,-35,20,11
-1947,-385,-143,-38,97,17
-1943,-393,-151,-40,173,16
-1944,-373,-142,-30,222,3
-2003,-346,-158,-16,177,-17
-2078,-361,-171,-12,71,-19
-2108,-358,-174,-19,-27,0
-2087,-354,-159,-32,-102,26
-2044,-352,-167,-47,-126,46
-1998,-357,-179,-65,-88,57
-1970,-377,-162,-79,-25,54
-1960,-385,-141,-84,26,39
-1968,-380,-144,-81,46,15
-1986,-370,-164,-83,4,-11
-2001,-395,-191,-98,8,-23
-2022,-388,-222,-127,42,-22
-2043,-378,-203,-156,53,-12
-2063,-376,-181,-173,46,3
-2068,-344,-183,-180,-5,17
-2057,-349,-187,-187,-68,32
-2035,-380,-201,-198,-88,41
-2000,-371,-215,-213,-110,44
-1956,-382,-184,-221,-106,40
-1951,-415,-183,-226,-37,29
-2012,-403,-173,-230,18,32
-2054,-402,-196,-236,10,51
-2075,-380,-218,-250,-50,77
-2044,-344,-241,-273,-146,101
-1995,-319,-308,-318,-194,117
-2010,-276,-327,-389,-235,129
-1995,-292,-301,-474,-194,144
-2078,-308,-375,-582,8,190
-1978,-461,-390,-713,150,243
-1961,-416,-363,-822,76,262
-1895,-298,-367,-912,-12,239
-1910,-390,-388,-1006,17,181
-1963,-426,-506,-1113,-14,88
-2274,-521,-448,-1214,-172,26
-2376,-504,-422,-1300,-449,92
-2465,-542,-351,-1359,-723,258
-2347,-521,-391,-1408,-914,479
-2064,-527,-423,-1443,-957,670
-1807,-565,-484,-1469,-753,784
-1802,-550,-443,-1467,-410,842
-2044,-486,-404,-1432,-190,896
-2207,-402,-323,-1357,-157,973
-2267,-302,-265,-1244,-222,1046
-2243,-247,-289,-1125,-361,1098
-2074,-117,-302,-1020,-473,1103
-2030,19,-351,-920,-469,1068
-2057,164,-480,-870,-487,1031
-2024,310,-552,-856,-443,1007
-1973,374,-591,-823,-285,988
-2160,453,-440,-697,-42,1018
-2368,519,-249,-425,157,1153
-2458,633,-391,61,335,1341
-2358,614,-195,362,397,1492
-2171,636,-338,766,453,1543
-2055,692,-404,1174,520,1505
-1834,690,-472,1584,616,1376
-1666,635,-400,2063,768,1143
-1852,610,-251,2639,795,877
-1980,581,-51,3316,553,616
-2215,508,249,4057,75,363
-2365,377,378,4863,-569,149
-2318,346,382,5587,-1354,-100
-2070,330,291,6280,-2104,-398
-1696,452,-144,6815,-2605,-740
-1282,145,60,7305,-2592,-1149
-1331,258,-80,7754,-2434,-1530
-1432,15,6,8295,-2244,-1824
-1514,-267,-87,8848,-1993,-2011
-1354,-400,-114,9387,-1662,-2142
-1128,-571,-366,9880,-1118,-2275
-1015,-630,-476,10292,-669,-2465
-1164,-332,-955,10568,-363,-2656
-1449,-374,-1071,10597,-204,-2810
-1945,-229,-1604,10201,-339,-2849
-2480,78,-1583,9485,-567,-2715
-2961,302,-1508,8632,-798,-2363
